Dependency metrics,Qua, 13 dez 2017 11:40:14 BRST
Class,Cyclic,Dcy,Dcy*,Dpt,Dpt*
"net.sourceforge.atunes.kernel.modules.audioscrobbler.submitter.SubmitterException",240,1,286,2,247
"net.sourceforge.atunes.kernel.modules.castor.CastorMappings",0,0,0,1,248
"net.sourceforge.atunes.kernel.modules.cdripper.CdRipper",240,10,286,2,247
"net.sourceforge.atunes.kernel.modules.cdripper.cdda2wav.Cdda2wav",240,9,286,2,247
"net.sourceforge.atunes.kernel.modules.cdripper.cdda2wav.model.CDInfo",240,1,286,5,247
"net.sourceforge.atunes.kernel.modules.cdripper.encoders.FlacEncoder",240,11,286,1,247
"net.sourceforge.atunes.kernel.modules.cdripper.encoders.LameEncoder",240,11,286,1,247
"net.sourceforge.atunes.kernel.modules.cdripper.encoders.OggEncoder",240,11,286,1,247
"net.sourceforge.atunes.kernel.modules.device.DeviceConnectionMonitor",240,6,286,3,247
"net.sourceforge.atunes.kernel.modules.device.DeviceDisconnectionMonitor",240,5,286,1,247
"net.sourceforge.atunes.kernel.modules.favorites.Favorites",240,3,286,3,247
"net.sourceforge.atunes.kernel.modules.lyrics.LyrcEngine",0,4,287,0,0
"net.sourceforge.atunes.kernel.modules.lyrics.LyricWikiEngine",0,3,287,0,0
"net.sourceforge.atunes.kernel.modules.lyrics.LyricsEngine",240,3,286,3,247
"net.sourceforge.atunes.kernel.modules.lyrics.LyricsService",240,5,286,1,247
"net.sourceforge.atunes.kernel.modules.mplayer.MPlayerErrorReader",240,5,286,1,247
"net.sourceforge.atunes.kernel.modules.mplayer.MPlayerHandler",240,24,286,4,247
"net.sourceforge.atunes.kernel.modules.mplayer.MPlayerOutputReader",240,7,286,1,247
"net.sourceforge.atunes.kernel.modules.mplayer.MPlayerPositionThread",240,2,286,1,247
"net.sourceforge.atunes.kernel.modules.playlist.PlayListCommonOps",240,8,286,5,247
"net.sourceforge.atunes.kernel.modules.playlist.PlayListFilterOps",240,11,286,2,247
"net.sourceforge.atunes.kernel.modules.playlist.PlayListIO",240,11,286,6,247
"net.sourceforge.atunes.kernel.modules.playlist.PlayListRowOps",240,10,286,1,247
"net.sourceforge.atunes.kernel.modules.podcast.FeedType",0,0,0,2,248
"net.sourceforge.atunes.kernel.modules.podcast.PodcastFeed",240,4,286,12,247
"net.sourceforge.atunes.kernel.modules.podcast.PodcastFeedEntry",240,2,286,16,247
