Class,OCavg,WMC
"com.android.internal.telephony.sip.SipCallBase","1,75",7
"com.android.internal.telephony.sip.SipCommandInterface","1,00",119
"com.android.internal.telephony.sip.SipConnectionBase","1,47",25
"com.android.internal.telephony.sip.SipPhone","2,00",70
"com.android.internal.telephony.sip.SipPhone.SipAudioCallAdapter","4,33",13
"com.android.internal.telephony.sip.SipPhone.SipCall","2,83",68
"com.android.internal.telephony.sip.SipPhone.SipConnection","1,92",50
"com.android.internal.telephony.sip.SipPhoneBase","1,07",89
"com.android.internal.telephony.sip.SipPhoneFactory","1,00",1
"com.android.internal.telephony.test.CallInfo","1,38",11
"com.android.internal.telephony.test.CallInfo.State","1,00",2
"com.android.internal.telephony.test.InterpreterEx","1,00",1
"com.android.internal.telephony.test.InvalidStateEx","1,00",1
"com.android.internal.telephony.test.LineReader","2,25",9
"com.android.internal.telephony.test.ModelInterpreter","2,03",71
"com.android.internal.telephony.test.SimulatedCommands","1,50",207
"com.android.internal.telephony.test.SimulatedCommands.SimFdnState",n/a,0
"com.android.internal.telephony.test.SimulatedCommands.SimLockState",n/a,0
"com.android.internal.telephony.test.SimulatedGsmCallState","5,22",120
"com.android.internal.telephony.uicc.UiccController","2,67",16

