Class,OCavg,WMC
"uk.ac.ed.ph.aardvark.server.databinding.CheckpointSourceWriterStrategy","1,33",4
"uk.ac.ed.ph.aardvark.server.databinding.ChildMetadataListReaderStrategy","1,29",9
"uk.ac.ed.ph.aardvark.server.databinding.ChildMetadataListWriterStrategy","1,33",4
"uk.ac.ed.ph.aardvark.server.databinding.ContentPageLearningResourcesReaderStrategy","1,50",9
"uk.ac.ed.ph.aardvark.server.databinding.ContentPageLearningResourcesWriterStrategy","1,25",5
"uk.ac.ed.ph.aardvark.server.databinding.ContentPageSourceReaderStrategy","1,14",8
"uk.ac.ed.ph.aardvark.server.databinding.ContentPageSourceWriterStrategy","1,00",3
"uk.ac.ed.ph.aardvark.server.databinding.DatabindingUtilities","1,75",7
"uk.ac.ed.ph.aardvark.server.databinding.DeploymentMasterReaderStrategy","2,27",25
"uk.ac.ed.ph.aardvark.server.databinding.DeploymentMasterWriterStrategy","1,33",8
"uk.ac.ed.ph.aardvark.server.databinding.DeploymentSourceReaderStrategy","1,82",20
"uk.ac.ed.ph.aardvark.server.databinding.DeploymentSourceWriterStrategy","1,60",8
"uk.ac.ed.ph.aardvark.server.databinding.ExternalResourceSourceReaderStrategy","1,40",7
"uk.ac.ed.ph.aardvark.server.databinding.ExternalResourceSourceWriterStrategy","1,00",3
"uk.ac.ed.ph.aardvark.server.databinding.FlashMovieSettingsReaderStrategy","1,60",8
"uk.ac.ed.ph.aardvark.server.databinding.FlashMovieSettingsWriterStrategy","1,60",8
"uk.ac.ed.ph.aardvark.server.databinding.FullNodeMetadataReaderStrategy","4,38",35
"uk.ac.ed.ph.aardvark.server.databinding.FullNodeMetadataWriterStrategy","2,00",6
"uk.ac.ed.ph.aardvark.server.databinding.JavaNodeDescriptorReaderStrategy","1,29",9
"uk.ac.ed.ph.aardvark.server.databinding.JavaNodeDescriptorWriterStrategy","1,67",5
"uk.ac.ed.ph.aardvark.server.databinding.LearningOutcomesReaderStrategy","1,60",8
"uk.ac.ed.ph.aardvark.server.databinding.LearningOutcomesWriterStrategy","1,33",4
"uk.ac.ed.ph.aardvark.server.databinding.MCQSourceReaderStrategy","1,88",15
"uk.ac.ed.ph.aardvark.server.databinding.MCQSourceWriterStrategy","1,67",5
"uk.ac.ed.ph.aardvark.server.databinding.Marshaller","1,00",2
"uk.ac.ed.ph.aardvark.server.databinding.NodeInformationReaderStrategy","2,00",12
"uk.ac.ed.ph.aardvark.server.databinding.NodeInformationWriterStrategy","1,67",5
"uk.ac.ed.ph.aardvark.server.databinding.NodeNumberingInformationReaderStrategy","1,88",15
"uk.ac.ed.ph.aardvark.server.databinding.NodeNumberingInformationWriterStrategy","3,00",9
"uk.ac.ed.ph.aardvark.server.databinding.NodeRenderingInformationReaderStrategy","1,67",10
"uk.ac.ed.ph.aardvark.server.databinding.NodeRenderingInformationWriterStrategy","1,33",4
"uk.ac.ed.ph.aardvark.server.databinding.OrganisationTreeMasterReaderStrategy","1,78",16
"uk.ac.ed.ph.aardvark.server.databinding.OrganisationTreeMasterWriterStrategy","1,33",8
"uk.ac.ed.ph.aardvark.server.databinding.OrganisationTreeSourceReaderStrategy","2,57",18
"uk.ac.ed.ph.aardvark.server.databinding.OrganisationTreeSourceWriterStrategy","1,57",11
"uk.ac.ed.ph.aardvark.server.databinding.StandardTimeToThinkSourceReaderStrategy","1,57",11
