Method,ev(G),iv(G),v(G)
"com.android.internal.telephony.PhoneBase.setUnitTestMode(boolean)",1,1,1
"com.android.internal.telephony.PhoneBase.setVoiceMessageWaiting(int,int)",1,1,1
"com.android.internal.telephony.PhoneBase.unregisterForCallWaiting(Handler)",1,1,1
"com.android.internal.telephony.PhoneBase.unregisterForCdmaOtaStatusChange(Handler)",1,1,1
"com.android.internal.telephony.PhoneBase.unregisterForDisconnect(Handler)",1,1,1
"com.android.internal.telephony.PhoneBase.unregisterForDisplayInfo(Handler)",1,1,1
"com.android.internal.telephony.PhoneBase.unregisterForEcmTimerReset(Handler)",1,1,1
"com.android.internal.telephony.PhoneBase.unregisterForInCallVoicePrivacyOff(Handler)",1,1,1
"com.android.internal.telephony.PhoneBase.unregisterForInCallVoicePrivacyOn(Handler)",1,1,1
"com.android.internal.telephony.PhoneBase.unregisterForIncomingRing(Handler)",1,1,1
"com.android.internal.telephony.PhoneBase.unregisterForLineControlInfo(Handler)",1,1,1
"com.android.internal.telephony.PhoneBase.unregisterForMmiComplete(Handler)",1,1,1
"com.android.internal.telephony.PhoneBase.unregisterForMmiInitiate(Handler)",1,1,1
"com.android.internal.telephony.PhoneBase.unregisterForNewRingingConnection(Handler)",1,1,1
"com.android.internal.telephony.PhoneBase.unregisterForNumberInfo(Handler)",1,1,1
"com.android.internal.telephony.PhoneBase.unregisterForPreciseCallStateChanged(Handler)",1,1,1
"com.android.internal.telephony.PhoneBase.unregisterForRedirectedNumberInfo(Handler)",1,1,1
"com.android.internal.telephony.PhoneBase.unregisterForResendIncallMute(Handler)",1,1,1
"com.android.internal.telephony.PhoneBase.unregisterForRingbackTone(Handler)",1,1,1
"com.android.internal.telephony.PhoneBase.unregisterForServiceStateChanged(Handler)",1,1,1
"com.android.internal.telephony.PhoneBase.unregisterForSignalInfo(Handler)",1,1,1
"com.android.internal.telephony.PhoneBase.unregisterForSubscriptionInfoReady(Handler)",1,1,1
"com.android.internal.telephony.PhoneBase.unregisterForSuppServiceFailed(Handler)",1,1,1
"com.android.internal.telephony.PhoneBase.unregisterForT53AudioControlInfo(Handler)",1,1,1
"com.android.internal.telephony.PhoneBase.unregisterForT53ClirInfo(Handler)",1,1,1
"com.android.internal.telephony.PhoneBase.unregisterForUnknownConnection(Handler)",1,1,1
"com.android.internal.telephony.PhoneBase.unsetOnEcbModeExitResponse(Handler)",1,1,1
"com.android.internal.telephony.PhoneFactory.getCdmaPhone()",2,2,3
"com.android.internal.telephony.PhoneFactory.getDefaultPhone()",3,1,3
"com.android.internal.telephony.PhoneFactory.getGsmPhone()",1,1,1
"com.android.internal.telephony.PhoneFactory.makeDefaultPhone(Context)",8,9,16
"com.android.internal.telephony.PhoneFactory.makeDefaultPhones(Context)",1,1,1
"com.android.internal.telephony.PhoneFactory.makeSipPhone(String)",1,1,1
"com.android.internal.telephony.PhoneProxy.PhoneProxy(Phone)",1,1,1
"com.android.internal.telephony.PhoneProxy.acceptCall()",1,1,1
"com.android.internal.telephony.PhoneProxy.activateCellBroadcastSms(int,Message)",1,1,1
"com.android.internal.telephony.PhoneProxy.canConference()",1,1,1
"com.android.internal.telephony.PhoneProxy.canTransfer()",1,1,1
"com.android.internal.telephony.PhoneProxy.clearDisconnected()",1,1,1
"com.android.internal.telephony.PhoneProxy.conference()",1,1,1
"com.android.internal.telephony.PhoneProxy.deleteAndCreatePhone(int)",1,7,8
"com.android.internal.telephony.PhoneProxy.dial(String)",1,1,1
"com.android.internal.telephony.PhoneProxy.dial(String,UUSInfo)",1,1,1
"com.android.internal.telephony.PhoneProxy.disableApnType(String)",1,1,1
"com.android.internal.telephony.PhoneProxy.disableDnsCheck(boolean)",1,1,1
"com.android.internal.telephony.PhoneProxy.disableLocationUpdates()",1,1,1
"com.android.internal.telephony.PhoneProxy.dispose()",1,1,1
"com.android.internal.telephony.PhoneProxy.enableApnType(String)",1,1,1
"com.android.internal.telephony.PhoneProxy.enableEnhancedVoicePrivacy(boolean,Message)",1,1,1
"com.android.internal.telephony.PhoneProxy.enableLocationUpdates()",1,1,1
"com.android.internal.telephony.PhoneProxy.exitEmergencyCallbackMode()",1,1,1
"com.android.internal.telephony.PhoneProxy.explicitCallTransfer()",1,1,1
"com.android.internal.telephony.PhoneProxy.getActiveApnHost(String)",1,1,1
"com.android.internal.telephony.PhoneProxy.getActiveApnTypes()",1,1,1
"com.android.internal.telephony.PhoneProxy.getActivePhone()",1,1,1
"com.android.internal.telephony.PhoneProxy.getAvailableNetworks(Message)",1,1,1
"com.android.internal.telephony.PhoneProxy.getBackgroundCall()",1,1,1
"com.android.internal.telephony.PhoneProxy.getCallForwardingIndicator()",1,1,1
"com.android.internal.telephony.PhoneProxy.getCallForwardingOption(int,Message)",1,1,1
"com.android.internal.telephony.PhoneProxy.getCallWaiting(Message)",1,1,1
"com.android.internal.telephony.PhoneProxy.getCdmaEriIconIndex()",1,1,1
"com.android.internal.telephony.PhoneProxy.getCdmaEriIconMode()",1,1,1
"com.android.internal.telephony.PhoneProxy.getCdmaEriText()",1,1,1
"com.android.internal.telephony.PhoneProxy.getCdmaMin()",1,1,1
"com.android.internal.telephony.PhoneProxy.getCdmaPrlVersion()",1,1,1
"com.android.internal.telephony.PhoneProxy.getCellBroadcastSmsConfig(Message)",1,1,1
"com.android.internal.telephony.PhoneProxy.getCellLocation()",1,1,1
"com.android.internal.telephony.PhoneProxy.getContext()",1,1,1
"com.android.internal.telephony.PhoneProxy.getDataActivityState()",1,1,1
"com.android.internal.telephony.PhoneProxy.getDataCallList(Message)",1,1,1
"com.android.internal.telephony.PhoneProxy.getDataConnectionState()",1,1,1
"com.android.internal.telephony.PhoneProxy.getDataConnectionState(String)",1,1,1
"com.android.internal.telephony.PhoneProxy.getDataRoamingEnabled()",1,1,1
"com.android.internal.telephony.PhoneProxy.getDeviceId()",1,1,1
"com.android.internal.telephony.PhoneProxy.getDeviceSvn()",1,1,1
"com.android.internal.telephony.PhoneProxy.getEnhancedVoicePrivacy(Message)",1,1,1
"com.android.internal.telephony.PhoneProxy.getEsn()",1,1,1
"com.android.internal.telephony.PhoneProxy.getForegroundCall()",1,1,1
"com.android.internal.telephony.PhoneProxy.getIccCard()",1,1,1
"com.android.internal.telephony.PhoneProxy.getIccPhoneBookInterfaceManager()",1,1,1
"com.android.internal.telephony.PhoneProxy.getIccRecordsLoaded()",1,1,1
"com.android.internal.telephony.PhoneProxy.getIccSerialNumber()",1,1,1
"com.android.internal.telephony.PhoneProxy.getIccSmsInterfaceManager()",1,1,1
"com.android.internal.telephony.PhoneProxy.getImei()",1,1,1
"com.android.internal.telephony.PhoneProxy.getIsimRecords()",1,1,1
"com.android.internal.telephony.PhoneProxy.getLine1AlphaTag()",1,1,1
"com.android.internal.telephony.PhoneProxy.getLine1Number()",1,1,1
"com.android.internal.telephony.PhoneProxy.getLinkCapabilities(String)",1,1,1
"com.android.internal.telephony.PhoneProxy.getLinkProperties(String)",1,1,1
"com.android.internal.telephony.PhoneProxy.getLteOnCdmaMode()",1,1,1
"com.android.internal.telephony.PhoneProxy.getMeid()",1,1,1
"com.android.internal.telephony.PhoneProxy.getMessageWaitingIndicator()",1,1,1
"com.android.internal.telephony.PhoneProxy.getMsisdn()",1,1,1
"com.android.internal.telephony.PhoneProxy.getMute()",1,1,1
"com.android.internal.telephony.PhoneProxy.getNeighboringCids(Message)",1,1,1
"com.android.internal.telephony.PhoneProxy.getOutgoingCallerIdDisplay(Message)",1,1,1
"com.android.internal.telephony.PhoneProxy.getPendingMmiCodes()",1,1,1
"com.android.internal.telephony.PhoneProxy.getPhoneName()",1,1,1
"com.android.internal.telephony.PhoneProxy.getPhoneSubInfo()",1,1,1
"com.android.internal.telephony.PhoneProxy.getPhoneType()",1,1,1
"com.android.internal.telephony.PhoneProxy.getPreferredNetworkType(Message)",1,1,1
"com.android.internal.telephony.PhoneProxy.getRingingCall()",1,1,1
"com.android.internal.telephony.PhoneProxy.getServiceState()",1,1,1
"com.android.internal.telephony.PhoneProxy.getSignalStrength()",1,1,1
"com.android.internal.telephony.PhoneProxy.getSimulatedRadioControl()",1,1,1
"com.android.internal.telephony.PhoneProxy.getSmscAddress(Message)",1,1,1
"com.android.internal.telephony.PhoneProxy.getState()",1,1,1
"com.android.internal.telephony.PhoneProxy.getSubscriberId()",1,1,1
"com.android.internal.telephony.PhoneProxy.getUnitTestMode()",1,1,1
"com.android.internal.telephony.PhoneProxy.getUsimServiceTable()",1,1,1
"com.android.internal.telephony.PhoneProxy.getVoiceMailAlphaTag()",1,1,1
"com.android.internal.telephony.PhoneProxy.getVoiceMailNumber()",1,1,1
"com.android.internal.telephony.PhoneProxy.getVoiceMessageCount()",1,1,1
"com.android.internal.telephony.PhoneProxy.handleInCallMmiCommands(String)",1,1,1
"com.android.internal.telephony.PhoneProxy.handleMessage(Message)",2,5,10
"com.android.internal.telephony.PhoneProxy.handlePinMmi(String)",1,1,1
"com.android.internal.telephony.PhoneProxy.invokeOemRilRequestRaw(byte[],Message)",1,1,1
"com.android.internal.telephony.PhoneProxy.invokeOemRilRequestStrings(String[],Message)",1,1,1
"com.android.internal.telephony.PhoneProxy.isCspPlmnEnabled()",1,1,1
"com.android.internal.telephony.PhoneProxy.isDataConnectivityPossible()",1,1,1
"com.android.internal.telephony.PhoneProxy.isDataConnectivityPossible(String)",1,1,1
"com.android.internal.telephony.PhoneProxy.isDnsCheckDisabled()",1,1,1
"com.android.internal.telephony.PhoneProxy.isMinInfoReady()",1,1,1
"com.android.internal.telephony.PhoneProxy.isOtaSpNumber(String)",1,1,1
"com.android.internal.telephony.PhoneProxy.logd(String)",1,1,1
"com.android.internal.telephony.PhoneProxy.loge(String)",1,1,1
"com.android.internal.telephony.PhoneProxy.logw(String)",1,1,1
"com.android.internal.telephony.PhoneProxy.needsOtaServiceProvisioning()",1,1,1
"com.android.internal.telephony.PhoneProxy.notifyDataActivity()",1,1,1
"com.android.internal.telephony.PhoneProxy.queryAvailableBandMode(Message)",1,1,1
"com.android.internal.telephony.PhoneProxy.queryCdmaRoamingPreference(Message)",1,1,1
"com.android.internal.telephony.PhoneProxy.queryTTYMode(Message)",1,1,1
"com.android.internal.telephony.PhoneProxy.registerFoT53ClirlInfo(Handler,int,Object)",1,1,1
"com.android.internal.telephony.PhoneProxy.registerForCallWaiting(Handler,int,Object)",1,1,1
"com.android.internal.telephony.PhoneProxy.registerForCdmaOtaStatusChange(Handler,int,Object)",1,1,1
"com.android.internal.telephony.PhoneProxy.registerForDisconnect(Handler,int,Object)",1,1,1
"com.android.internal.telephony.PhoneProxy.registerForDisplayInfo(Handler,int,Object)",1,1,1
"com.android.internal.telephony.PhoneProxy.registerForEcmTimerReset(Handler,int,Object)",1,1,1
"com.android.internal.telephony.PhoneProxy.registerForInCallVoicePrivacyOff(Handler,int,Object)",1,1,1
"com.android.internal.telephony.PhoneProxy.registerForInCallVoicePrivacyOn(Handler,int,Object)",1,1,1
"com.android.internal.telephony.PhoneProxy.registerForIncomingRing(Handler,int,Object)",1,1,1
"com.android.internal.telephony.PhoneProxy.registerForLineControlInfo(Handler,int,Object)",1,1,1
"com.android.internal.telephony.PhoneProxy.registerForMmiComplete(Handler,int,Object)",1,1,1
"com.android.internal.telephony.PhoneProxy.registerForMmiInitiate(Handler,int,Object)",1,1,1
"com.android.internal.telephony.PhoneProxy.registerForNewRingingConnection(Handler,int,Object)",1,1,1
"com.android.internal.telephony.PhoneProxy.registerForNumberInfo(Handler,int,Object)",1,1,1
"com.android.internal.telephony.PhoneProxy.registerForPreciseCallStateChanged(Handler,int,Object)",1,1,1
"com.android.internal.telephony.PhoneProxy.registerForRedirectedNumberInfo(Handler,int,Object)",1,1,1
"com.android.internal.telephony.PhoneProxy.registerForResendIncallMute(Handler,int,Object)",1,1,1
"com.android.internal.telephony.PhoneProxy.registerForRingbackTone(Handler,int,Object)",1,1,1
"com.android.internal.telephony.PhoneProxy.registerForServiceStateChanged(Handler,int,Object)",1,1,1
"com.android.internal.telephony.PhoneProxy.registerForSignalInfo(Handler,int,Object)",1,1,1
"com.android.internal.telephony.PhoneProxy.registerForSubscriptionInfoReady(Handler,int,Object)",1,1,1
"com.android.internal.telephony.PhoneProxy.registerForSuppServiceFailed(Handler,int,Object)",1,1,1
"com.android.internal.telephony.PhoneProxy.registerForSuppServiceNotification(Handler,int,Object)",1,1,1
"com.android.internal.telephony.PhoneProxy.registerForT53AudioControlInfo(Handler,int,Object)",1,1,1
"com.android.internal.telephony.PhoneProxy.registerForUnknownConnection(Handler,int,Object)",1,1,1
"com.android.internal.telephony.PhoneProxy.rejectCall()",1,1,1
"com.android.internal.telephony.PhoneProxy.removeReferences()",1,1,1
"com.android.internal.telephony.PhoneProxy.requestIsimAuthentication(String,Message)",1,1,1
"com.android.internal.telephony.PhoneProxy.selectNetworkManually(OperatorInfo,Message)",1,1,1
"com.android.internal.telephony.PhoneProxy.sendBurstDtmf(String,int,int,Message)",1,1,1
"com.android.internal.telephony.PhoneProxy.sendDtmf(char)",1,1,1
"com.android.internal.telephony.PhoneProxy.sendUssdResponse(String)",1,1,1
"com.android.internal.telephony.PhoneProxy.setBandMode(int,Message)",1,1,1
"com.android.internal.telephony.PhoneProxy.setCallForwardingOption(int,int,String,int,Message)",1,1,1
"com.android.internal.telephony.PhoneProxy.setCallWaiting(boolean,Message)",1,1,1
"com.android.internal.telephony.PhoneProxy.setCdmaRoamingPreference(int,Message)",1,1,1
"com.android.internal.telephony.PhoneProxy.setCdmaSubscription(int,Message)",1,1,1
"com.android.internal.telephony.PhoneProxy.setCellBroadcastSmsConfig(int[],Message)",1,1,1
"com.android.internal.telephony.PhoneProxy.setDataRoamingEnabled(boolean)",1,1,1
"com.android.internal.telephony.PhoneProxy.setEchoSuppressionEnabled(boolean)",1,1,1
"com.android.internal.telephony.PhoneProxy.setLine1Number(String,String,Message)",1,1,1
"com.android.internal.telephony.PhoneProxy.setMute(boolean)",1,1,1
"com.android.internal.telephony.PhoneProxy.setNetworkSelectionModeAutomatic(Message)",1,1,1
"com.android.internal.telephony.PhoneProxy.setOnEcbModeExitResponse(Handler,int,Object)",1,1,1
"com.android.internal.telephony.PhoneProxy.setOnPostDialCharacter(Handler,int,Object)",1,1,1
"com.android.internal.telephony.PhoneProxy.setOutgoingCallerIdDisplay(int,Message)",1,1,1
"com.android.internal.telephony.PhoneProxy.setPreferredNetworkType(int,Message)",1,1,1
"com.android.internal.telephony.PhoneProxy.setRadioPower(boolean)",1,1,1
"com.android.internal.telephony.PhoneProxy.setSmscAddress(String,Message)",1,1,1
"com.android.internal.telephony.PhoneProxy.setTTYMode(int,Message)",1,1,1
"com.android.internal.telephony.PhoneProxy.setUnitTestMode(boolean)",1,1,1
"com.android.internal.telephony.PhoneProxy.setVoiceMailNumber(String,String,Message)",1,1,1
"com.android.internal.telephony.PhoneProxy.setVoiceMessageWaiting(int,int)",1,1,1
"com.android.internal.telephony.PhoneProxy.startDtmf(char)",1,1,1
"com.android.internal.telephony.PhoneProxy.stopDtmf()",1,1,1
"com.android.internal.telephony.PhoneProxy.switchHoldingAndActive()",1,1,1
"com.android.internal.telephony.PhoneProxy.unregisterForCallWaiting(Handler)",1,1,1
"com.android.internal.telephony.PhoneProxy.unregisterForCdmaOtaStatusChange(Handler)",1,1,1
"com.android.internal.telephony.PhoneProxy.unregisterForDisconnect(Handler)",1,1,1
"com.android.internal.telephony.PhoneProxy.unregisterForDisplayInfo(Handler)",1,1,1
"com.android.internal.telephony.PhoneProxy.unregisterForEcmTimerReset(Handler)",1,1,1
"com.android.internal.telephony.PhoneProxy.unregisterForInCallVoicePrivacyOff(Handler)",1,1,1
"com.android.internal.telephony.PhoneProxy.unregisterForInCallVoicePrivacyOn(Handler)",1,1,1
"com.android.internal.telephony.PhoneProxy.unregisterForIncomingRing(Handler)",1,1,1
"com.android.internal.telephony.PhoneProxy.unregisterForLineControlInfo(Handler)",1,1,1
"com.android.internal.telephony.PhoneProxy.unregisterForMmiComplete(Handler)",1,1,1
"com.android.internal.telephony.PhoneProxy.unregisterForMmiInitiate(Handler)",1,1,1
"com.android.internal.telephony.PhoneProxy.unregisterForNewRingingConnection(Handler)",1,1,1
"com.android.internal.telephony.PhoneProxy.unregisterForNumberInfo(Handler)",1,1,1
"com.android.internal.telephony.PhoneProxy.unregisterForPreciseCallStateChanged(Handler)",1,1,1
"com.android.internal.telephony.PhoneProxy.unregisterForRedirectedNumberInfo(Handler)",1,1,1
"com.android.internal.telephony.PhoneProxy.unregisterForResendIncallMute(Handler)",1,1,1
"com.android.internal.telephony.PhoneProxy.unregisterForRingbackTone(Handler)",1,1,1
"com.android.internal.telephony.PhoneProxy.unregisterForServiceStateChanged(Handler)",1,1,1
"com.android.internal.telephony.PhoneProxy.unregisterForSignalInfo(Handler)",1,1,1
"com.android.internal.telephony.PhoneProxy.unregisterForSubscriptionInfoReady(Handler)",1,1,1
"com.android.internal.telephony.PhoneProxy.unregisterForSuppServiceFailed(Handler)",1,1,1
"com.android.internal.telephony.PhoneProxy.unregisterForSuppServiceNotification(Handler)",1,1,1
"com.android.internal.telephony.PhoneProxy.unregisterForT53AudioControlInfo(Handler)",1,1,1
