Method,ev(G),iv(G),v(G)
"uk.ac.ed.ph.aardvark.core.resources.FlashMovieSettings.getParams()",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.FlashMovieSettings.getQuality()",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.FlashMovieSettings.getSalign()",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.FlashMovieSettings.getScale()",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.FlashMovieSettings.getVersion()",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.FlashMovieSettings.getWidth()",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.FlashMovieSettings.getWmode()",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.FlashMovieSettings.isLoop()",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.FlashMovieSettings.isMenu()",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.FlashMovieSettings.isPlay()",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.FlashMovieSettings.setAlign(String)",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.FlashMovieSettings.setBgcolor(String)",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.FlashMovieSettings.setFlashvars(String)",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.FlashMovieSettings.setHeight(String)",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.FlashMovieSettings.setLoop(Boolean)",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.FlashMovieSettings.setMenu(Boolean)",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.FlashMovieSettings.setPlay(Boolean)",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.FlashMovieSettings.setQuality(String)",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.FlashMovieSettings.setSalign(String)",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.FlashMovieSettings.setScale(String)",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.FlashMovieSettings.setVersion(String)",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.FlashMovieSettings.setWidth(String)",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.FlashMovieSettings.setWmode(String)",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.JavaNodeDescriptor.JavaNodeDescriptor()",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.JavaNodeDescriptor.StrategyEntry.StrategyEntry()",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.JavaNodeDescriptor.StrategyEntry.getStrategyClassName()",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.JavaNodeDescriptor.StrategyEntry.getStrategyParameters()",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.JavaNodeDescriptor.StrategyEntry.setStrategyClassName(String)",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.JavaNodeDescriptor.addViewStrategy(ResourceTypes,StrategyEntry)",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.JavaNodeDescriptor.clearViewStrategies()",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.JavaNodeDescriptor.getViewStrategies()",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.JavaNodeDescriptor.getViewStrategyEntry(ResourceType)",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.LearningOutcomesSource.LearningOutcomesSource()",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.LearningOutcomesSource.getKeyMathematics()",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.LearningOutcomesSource.getMotivation()",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.LearningOutcomesSource.getObjectives()",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.LearningOutcomesSource.setKeyMathematics(String)",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.LearningOutcomesSource.setMotivation(String)",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.MCQSource.Answer.Answer()",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.MCQSource.Answer.getFeedback()",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.MCQSource.Answer.getText()",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.MCQSource.Answer.getUseDefaultFeedback()",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.MCQSource.Answer.isCorrect()",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.MCQSource.Answer.setCorrect(boolean)",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.MCQSource.Answer.setFeedback(String)",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.MCQSource.Answer.setText(String)",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.MCQSource.Answer.setUseDefaultFeedback(boolean)",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.MCQSource.Answer.toString()",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.MCQSource.MCQSource()",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.MCQSource.getAnswers()",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.MCQSource.getDefaultFeedback()",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.MCQSource.getFigureLinkdId()",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.MCQSource.getQuestionText()",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.MCQSource.setDefaultFeedback(String)",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.MCQSource.setFigureLinkId(NodeLinkId)",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.MCQSource.setQuestionText(String)",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.MCQSource.toString()",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.NodeInformation.NodeInformation()",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.NodeInformation.NodeInformation(FullNodeMetadata)",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.NodeInformation.NodeInformation(NodeInformation)",1,2,2
"uk.ac.ed.ph.aardvark.core.resources.NodeInformation.clone()",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.NodeInformation.getNodeMetadata()",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.NodeInformation.getNumberingInformation()",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.NodeInformation.getRenderingInformation()",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.NodeInformation.setNumberingInformation(NodeNumberingInformation)",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.NodeInformation.setRenderingInformation(NodeRenderingInformation)",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.NodeNumberingInformation.NodeNumberingInformation()",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.NodeNumberingInformation.NodeNumberingInformation(NodeNumberingInformation)",1,1,2
"uk.ac.ed.ph.aardvark.core.resources.NodeNumberingInformation.clone()",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.NodeNumberingInformation.getElementIds()",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.NodeNumberingInformation.getElementNumbers()",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.NodeNumberingInformation.getNodeNumber()",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.NodeNumberingInformation.setElementIds(StructuralElementMap<String>)",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.NodeNumberingInformation.setElementNumbers(StructuralElementMap<String>)",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.NodeNumberingInformation.setNodeNumber(String)",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.NodeRenderingInformation.NodeRenderingInformation()",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.NodeRenderingInformation.NodeRenderingInformation(DynamicRenderingSpecs)",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.NodeRenderingInformation.NodeRenderingInformation(NodeRenderingInformation)",1,2,2
"uk.ac.ed.ph.aardvark.core.resources.NodeRenderingInformation.NodeRenderingInformation(boolean,DynamicRenderingSpecs)",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.NodeRenderingInformation.clone()",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.NodeRenderingInformation.equals(Object)",2,2,3
"uk.ac.ed.ph.aardvark.core.resources.NodeRenderingInformation.getDynamicRenderingSpecs()",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.NodeRenderingInformation.hashCode()",1,1,2
"uk.ac.ed.ph.aardvark.core.resources.NodeRenderingInformation.isInactive()",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.NodeRenderingInformation.setInactive(boolean)",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.NodeRenderingInformation.toString()",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.NumberingContext.NumberingContext()",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.NumberingContext.clone()",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.NumberingContext.getNodeNumberingPattern()",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.NumberingContext.getStructuralElementNumberingPatternMap()",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.NumberingContext.setNodeNumberingPattern(NumberingPattern)",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.OrganisationTreeMaster.OrganisationTreeMaster()",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.OrganisationTreeMaster.containsNode(NodeLinkId)",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.OrganisationTreeMaster.getNodeByLinkId(NodeLinkId)",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.OrganisationTreeMaster.getNodeMap()",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.OrganisationTreeMaster.getRootNode()",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.OrganisationTreeMaster.insertNodeInto(MutableTreeNode,MutableTreeNode,int)",2,1,2
"uk.ac.ed.ph.aardvark.core.resources.OrganisationTreeMaster.insertNodeLinkIds(OrganisationTreeMasterNode)",2,2,3
"uk.ac.ed.ph.aardvark.core.resources.OrganisationTreeMaster.removeNodeFromParent(MutableTreeNode)",2,1,2
"uk.ac.ed.ph.aardvark.core.resources.OrganisationTreeMaster.removeNodeLinkIds(OrganisationTreeMasterNode)",1,2,2
"uk.ac.ed.ph.aardvark.core.resources.OrganisationTreeMasterNode.OrganisationTreeMasterNode(NodeLinkId)",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.OrganisationTreeMasterNode.getLinkId()",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.OrganisationTreeMasterNode.getNumberingInformation()",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.OrganisationTreeMasterNode.hashCode()",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.OrganisationTreeMasterNode.setNumberingInformation(NodeNumberingInformation)",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.OrganisationTreeMasterNode.toString()",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.OrganisationTreeMasterRootNode.toString()",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.OrganisationTreeSource.OrganisationTreeSource()",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.OrganisationTreeSource.containsNode(NodeLinkId)",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.OrganisationTreeSource.getNodeByLinkId(NodeLinkId)",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.OrganisationTreeSource.getNodeMap()",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.OrganisationTreeSource.getRootNode()",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.OrganisationTreeSource.insertNode(OrganisationTreeSourceNode,AbstractOrganisationTreeSourceNode,int)",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.OrganisationTreeSource.insertNodeInto(MutableTreeNode,MutableTreeNode,int)",2,1,2
"uk.ac.ed.ph.aardvark.core.resources.OrganisationTreeSource.insertNodeLinkIds(OrganisationTreeSourceNode)",2,2,3
"uk.ac.ed.ph.aardvark.core.resources.OrganisationTreeSource.moveNode(OrganisationTreeSourceNode,AbstractOrganisationTreeSourceNode,int)",3,1,3
"uk.ac.ed.ph.aardvark.core.resources.OrganisationTreeSource.removeNode(OrganisationTreeSourceNode)",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.OrganisationTreeSource.removeNodeFromParent(MutableTreeNode)",2,1,2
"uk.ac.ed.ph.aardvark.core.resources.OrganisationTreeSource.removeNodeLinkIds(OrganisationTreeSourceNode)",1,2,2
"uk.ac.ed.ph.aardvark.core.resources.OrganisationTreeSourceNode.OrganisationTreeSourceNode(NodeLinkId)",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.OrganisationTreeSourceNode.OrganisationTreeSourceNode(NodeLinkId,NumberingContext)",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.OrganisationTreeSourceNode.getLinkId()",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.OrganisationTreeSourceNode.hashCode()",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.OrganisationTreeSourceNode.toString()",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.OrganisationTreeSourceRootNode.toString()",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.StandardTimeToThinkSource.StandardTimeToThinkSource()",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.StandardTimeToThinkSource.checkResponseIndex(int)",2,1,3
"uk.ac.ed.ph.aardvark.core.resources.StandardTimeToThinkSource.getCorrectResponseIndex()",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.StandardTimeToThinkSource.getFigureLinkdId()",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.StandardTimeToThinkSource.getQuestion()",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.StandardTimeToThinkSource.getResponse(int)",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.StandardTimeToThinkSource.setCorrectResponseIndex(int)",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.StandardTimeToThinkSource.setFigureLinkId(NodeLinkId)",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.StandardTimeToThinkSource.setQuestion(String)",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.StandardTimeToThinkSource.setResponse(int,String)",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.StandardTimeToThinkSource.toString()",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.StructuralElementMap.StructuralElementMap()",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.StructuralElementMap.StructuralElementMap(StructuralElementMap<E>)",1,1,2
"uk.ac.ed.ph.aardvark.core.resources.StructuralElementMap.addEntry(StructuralElementType,E)",1,2,2
"uk.ac.ed.ph.aardvark.core.resources.StructuralElementMap.clone()",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.StructuralElementMap.getEntries(StructuralElementType)",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.TutorialQuestionSource.TutorialQuestionSource()",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.TutorialQuestionSource.getCode()",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.TutorialQuestionSource.getHint()",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.TutorialQuestionSource.getQuestion()",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.TutorialQuestionSource.getSolution()",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.TutorialQuestionSource.getTeachingNotes()",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.TutorialQuestionSource.setCode(String)",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.TutorialQuestionSource.setHint(String)",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.TutorialQuestionSource.setQuestion(String)",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.TutorialQuestionSource.setSolution(String)",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.TutorialQuestionSource.setTeachingNotes(String)",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.WorkshopSource.WorkshopActivity.WorkshopActivity()",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.WorkshopSource.WorkshopActivity.getDescription()",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.WorkshopSource.WorkshopActivity.getDuration()",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.WorkshopSource.WorkshopActivity.getLinks()",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.WorkshopSource.WorkshopActivity.getTitle()",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.WorkshopSource.WorkshopActivity.setDescription(String)",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.WorkshopSource.WorkshopActivity.setDuration(int)",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.WorkshopSource.WorkshopActivity.setTitle(String)",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.WorkshopSource.WorkshopSource()",1,1,1
"uk.ac.ed.ph.aardvark.core.resources.WorkshopSource.getActivities()",1,1,1
"uk.ac.ed.ph.aardvark.processor.validator.AardvarkLinkChecker.AardvarkLinkChecker(TransactionCacheManager)",1,1,1
"uk.ac.ed.ph.aardvark.processor.validator.AardvarkLinkChecker.badLinkFound(String)",1,2,2
"uk.ac.ed.ph.aardvark.processor.validator.AardvarkLinkChecker.getBadLinks()",1,1,1
"uk.ac.ed.ph.aardvark.processor.validator.AardvarkLinkChecker.getGoodLinks()",1,1,1
"uk.ac.ed.ph.aardvark.processor.validator.AardvarkLinkChecker.getNotAllowedLinks()",1,1,1
"uk.ac.ed.ph.aardvark.processor.validator.AardvarkLinkChecker.getNotFoundLinks()",1,1,1
"uk.ac.ed.ph.aardvark.processor.validator.AardvarkLinkChecker.init()",1,1,1
"uk.ac.ed.ph.aardvark.processor.validator.AardvarkLinkChecker.otherLinkFound(URI)",1,1,1
"uk.ac.ed.ph.aardvark.processor.validator.AardvarkLinkChecker.rawAardvarkLinkFound(NodeLinkId)",1,4,4
"uk.ac.ed.ph.aardvark.processor.validator.AardvarkLinkChecker.reset()",1,1,1
"uk.ac.ed.ph.aardvark.processor.validator.AardvarkLinkChecker.unexpectedLink(String)",1,1,1
"uk.ac.ed.ph.aardvark.processor.validator.AbstractSingleSourceSnuggleTeXValidationStrategy.AbstractSingleSourceSnuggleTeXValidationStrategy(ResourceType,String,String,String...)",1,1,1
"uk.ac.ed.ph.aardvark.processor.validator.AbstractSingleSourceSnuggleTeXValidationStrategy.doSnuggleValidation(NodeValidationRequest,SnuggleCaller)",1,1,1
"uk.ac.ed.ph.aardvark.processor.validator.AbstractSnuggleTeXValidationStrategy.MasterDocumentAssembler.MasterDocumentAssembler(Document,String,MasterDocumentAssemblerCallback,SnuggleCaller)",1,1,1
"uk.ac.ed.ph.aardvark.processor.validator.AbstractSnuggleTeXValidationStrategy.MasterDocumentAssembler.doElement(Element)",3,4,5
"uk.ac.ed.ph.aardvark.processor.validator.AbstractSnuggleTeXValidationStrategy.MasterDocumentAssembler.run()",1,1,1
"uk.ac.ed.ph.aardvark.processor.validator.AbstractSnuggleTeXValidationStrategy.SnuggleCaller.SnuggleCaller(SnuggleSnapshot,List<InputError>,DOMOutputOptions)",1,1,1
"uk.ac.ed.ph.aardvark.processor.validator.AbstractSnuggleTeXValidationStrategy.SnuggleCaller.callSnuggle(Element,String,String)",1,2,2
"uk.ac.ed.ph.aardvark.processor.validator.AbstractSnuggleTeXValidationStrategy.SourceToMasterFilter.SourceToMasterFilter(String,String,String...)",1,1,1
"uk.ac.ed.ph.aardvark.processor.validator.AbstractSnuggleTeXValidationStrategy.SourceToMasterFilter.characters(char[],int,int)",1,2,2
"uk.ac.ed.ph.aardvark.processor.validator.AbstractSnuggleTeXValidationStrategy.SourceToMasterFilter.checkFinalState()",1,1,1
"uk.ac.ed.ph.aardvark.processor.validator.AbstractSnuggleTeXValidationStrategy.SourceToMasterFilter.endElement(String,String,String)",1,2,3
"uk.ac.ed.ph.aardvark.processor.validator.AbstractSnuggleTeXValidationStrategy.SourceToMasterFilter.endPrefixMapping(String)",1,1,1
"uk.ac.ed.ph.aardvark.processor.validator.AbstractSnuggleTeXValidationStrategy.SourceToMasterFilter.initState()",1,1,1
"uk.ac.ed.ph.aardvark.processor.validator.AbstractSnuggleTeXValidationStrategy.SourceToMasterFilter.mapNamepsaceUri(String)",1,1,2
"uk.ac.ed.ph.aardvark.processor.validator.AbstractSnuggleTeXValidationStrategy.SourceToMasterFilter.resetState()",1,1,1
"uk.ac.ed.ph.aardvark.processor.validator.AbstractSnuggleTeXValidationStrategy.SourceToMasterFilter.startElement(String,String,String,Attributes)",1,2,3
"uk.ac.ed.ph.aardvark.processor.validator.AbstractSnuggleTeXValidationStrategy.SourceToMasterFilter.startPrefixMapping(String,String)",1,1,1
"uk.ac.ed.ph.aardvark.processor.validator.AbstractSnuggleTeXValidationStrategy.parseConfigurationResource(SnuggleSession,NodeDependencyHelper,NodeValidationRequest,String)",1,4,5
"uk.ac.ed.ph.aardvark.processor.validator.AbstractSnuggleTeXValidationStrategy.validate(NodeValidationRequest)",3,12,12
"uk.ac.ed.ph.aardvark.processor.validator.BinaryTimeToThinkValidationStrategy.BinaryTimeToThinkValidationStrategy()",1,1,1
"uk.ac.ed.ph.aardvark.processor.validator.BinaryTimeToThinkValidationStrategy.createMasterDocumentAssemblerCallback(BinaryTimeToThinkSource)",3,3,3
"uk.ac.ed.ph.aardvark.processor.validator.BinaryTimeToThinkValidationStrategy.createSourceTemplate()",1,1,1
"uk.ac.ed.ph.aardvark.processor.validator.CheckpointValidationStrategy.CheckpointValidationStrategy()",1,1,1
"uk.ac.ed.ph.aardvark.processor.validator.CheckpointValidationStrategy.createMasterDocumentAssemblerCallback(CheckpointSource)",4,4,4
"uk.ac.ed.ph.aardvark.processor.validator.CheckpointValidationStrategy.createSourceTemplate()",1,1,1
"uk.ac.ed.ph.aardvark.processor.validator.ContentPageValidationStrategy.doSnuggleValidation(NodeValidationRequest,SnuggleCaller)",3,5,5
"uk.ac.ed.ph.aardvark.processor.validator.DeploymentValidationStrategy.TreeVisitor.TreeVisitor(NodeValidationRequest)",1,1,1
"uk.ac.ed.ph.aardvark.processor.validator.DeploymentValidationStrategy.TreeVisitor.getErrors()",1,1,1
"uk.ac.ed.ph.aardvark.processor.validator.DeploymentValidationStrategy.TreeVisitor.getValidationResults()",1,1,1
"uk.ac.ed.ph.aardvark.processor.validator.DeploymentValidationStrategy.TreeVisitor.getWarnings()",1,1,1
"uk.ac.ed.ph.aardvark.processor.validator.DeploymentValidationStrategy.TreeVisitor.handleOrganisationTree(DSTreeInfo,DeploymentMaster)",3,7,8
"uk.ac.ed.ph.aardvark.processor.validator.DeploymentValidationStrategy.TreeVisitor.handleOrganisationTreeNode(DSTreeInfo,DMTreeInfo,OrganisationTreeMasterNode,DMTreeNode)",1,4,4
"uk.ac.ed.ph.aardvark.processor.validator.DeploymentValidationStrategy.TreeVisitor.handleOrganisationTreeNodeChildren(DSTreeInfo,DMTreeInfo,AbstractOrganisationTreeMasterNode,DMTreeNode)",1,2,2
"uk.ac.ed.ph.aardvark.processor.validator.DeploymentValidationStrategy.TreeVisitor.walkTree(DeploymentSource)",1,2,2
"uk.ac.ed.ph.aardvark.processor.validator.DeploymentValidationStrategy.validate(NodeValidationRequest)",1,2,2
"uk.ac.ed.ph.aardvark.processor.validator.FolderValidationStrategy.validate(NodeValidationRequest)",2,4,6
"uk.ac.ed.ph.aardvark.processor.validator.LearningOutcomesValidationStrategy.LearningOutcomesValidationStrategy()",1,1,1
"uk.ac.ed.ph.aardvark.processor.validator.LearningOutcomesValidationStrategy.createMasterDocumentAssemblerCallback(LearningOutcomesSource)",4,4,4
"uk.ac.ed.ph.aardvark.processor.validator.LearningOutcomesValidationStrategy.createSourceTemplate()",1,1,1
"uk.ac.ed.ph.aardvark.processor.validator.MCQValidationStrategy.MCQValidationStrategy()",1,1,1
"uk.ac.ed.ph.aardvark.processor.validator.MCQValidationStrategy.createMasterDocumentAssemblerCallback(MCQSource)",6,6,6
"uk.ac.ed.ph.aardvark.processor.validator.MCQValidationStrategy.createSourceTemplate()",1,1,1
"uk.ac.ed.ph.aardvark.processor.validator.OrganisationTreeValidationStrategy.NumberingContextMerger.computeNumberingPattern()",1,3,4
"uk.ac.ed.ph.aardvark.processor.validator.OrganisationTreeValidationStrategy.NumberingContextMerger.computeStructuralElementNumberingPattern(StructuralElementType)",1,3,4
