Class,Cyclic,Dcy,Dcy*,Dpt,Dpt*
"uk.ac.ed.ph.aardvark.processor.views.export.MCQtoMoodleQuizXMLViewStrategy.XHTMLUnescapingFilter",0,0,0,1,1
"uk.ac.ed.ph.aardvark.processor.views.export.MCQtoQTI12ViewStrategy",0,18,159,1,1
"uk.ac.ed.ph.aardvark.processor.views.export.MCQtoQTI12ViewStrategy.MatImageMatcher",0,0,0,1,2
"uk.ac.ed.ph.aardvark.processor.views.export.MCQtoQTI12ViewStrategy.MaterialMungingFilter",0,11,131,1,2
"uk.ac.ed.ph.aardvark.processor.views.export.MCQtoQTI2XViewStrategy",1,19,161,2,2
"uk.ac.ed.ph.aardvark.processor.views.export.MCQtoQTI2XViewStrategy.QTIXHTMLAttributeFixer",0,2,4,1,3
"uk.ac.ed.ph.aardvark.processor.views.export.MCQtoQTI2XViewStrategy.StylesheetLinkFixerFilter",1,4,161,1,2
"uk.ac.ed.ph.aardvark.processor.views.export.MCQtoQTIViewStrategy",0,10,165,0,0
"uk.ac.ed.ph.aardvark.processor.views.export.MCQtoRespondusPackageViewStrategy",0,8,182,0,0
"uk.ac.ed.ph.aardvark.processor.views.export.MCQtoRespondusPackageViewStrategy.SingleQuestionRespondusContentPackageBuilder",0,9,180,1,1
"uk.ac.ed.ph.aardvark.processor.views.export.NamespaceMapperFilter",0,0,0,2,13
"uk.ac.ed.ph.aardvark.processor.views.export.SingleNodeLinkFixingRenderingContext",0,3,133,2,12
"uk.ac.ed.ph.aardvark.processor.views.serializers.AbstractXMLPipelineSerializerTemplate",0,5,151,9,41
"uk.ac.ed.ph.aardvark.processor.views.serializers.TextPipelineSerializerTemplate",0,4,151,1,1
"uk.ac.ed.ph.aardvark.processor.views.serializers.XHTML1PipelineSerializerTemplate",0,1,152,1,1
"uk.ac.ed.ph.aardvark.processor.views.serializers.XHTML5MathJaxPipelineSerializerTemplate",0,6,152,10,20
"uk.ac.ed.ph.aardvark.processor.views.serializers.XMLExportPipelineSerializerTemplate",0,6,154,5,15
"uk.ac.ed.ph.aardvark.processor.views.serializers.XMLExportPipelineSerializerTemplate.CommentAddingFilter",0,2,5,1,16
"uk.ac.ed.ph.aardvark.processor.views.serializers.XMLPipelineSerializerTemplate",0,1,152,2,17
"uk.ac.ed.ph.aardvark.processor.views.util.AardvarkXHTMLLinkMappingFilterMatcher",0,1,1,3,51
"uk.ac.ed.ph.aardvark.processor.views.util.AbstractDeploymentPaperBundlingNodeVisitor",1,25,152,12,14
"uk.ac.ed.ph.aardvark.processor.views.util.AbstractDeploymentPaperBundlingNodeVisitor.PaperIndexBuildingZipFileMerger",1,4,152,1,14
"uk.ac.ed.ph.aardvark.processor.views.util.AbstractDeploymentPaperBundlingNodeVisitor.WithinDeploymentRenderingContextAdapater",0,8,141,1,15
"uk.ac.ed.ph.aardvark.processor.views.util.AbstractNodeVisitor",0,12,131,6,33
"uk.ac.ed.ph.aardvark.processor.views.util.AbstractZipBuildingNodeVisitor",0,27,133,12,32
"uk.ac.ed.ph.aardvark.processor.views.util.CSSStylesheetUrlParser",0,2,5,1,5
"uk.ac.ed.ph.aardvark.processor.views.util.FigureResourceChooser",0,7,40,3,5
"uk.ac.ed.ph.aardvark.processor.views.util.ImageMagickUtilities",0,3,7,2,7
"uk.ac.ed.ph.aardvark.processor.views.util.NodeInformationWrapperFilter",0,13,134,1,48
"uk.ac.ed.ph.aardvark.processor.views.util.PaperBundlingHelper",0,10,134,7,15
"uk.ac.ed.ph.aardvark.processor.views.util.RenderingPipelineBuilder",1,33,150,23,47
"uk.ac.ed.ph.aardvark.processor.views.util.RenderingPipelineBuilder.ResourceURIFixerMappingFilterCallback",0,5,134,1,48
"uk.ac.ed.ph.aardvark.processor.views.util.ResourceURIFixer",0,18,131,2,49
"uk.ac.ed.ph.aardvark.processor.views.util.TemplateHelper",0,8,132,7,15
"uk.ac.ed.ph.aardvark.processor.views.util.URIMappingFilterCallback",0,1,2,4,50
