Chidamber-Kemerer metrics,Qui, 26 out 2017 16:08:26 BRST
Class,CBO,DIT,LCOM,NOC,RFC,WMC
"org.apache.derby.iapi.db.OptimizerTrace",2,0,3,0,8,4
"org.apache.derby.iapi.db.PropertyInfo",14,0,2,0,21,8
"org.apache.derby.iapi.db.TriggerExecutionContext",n/a,n/a,n/a,n/a,11,n/a
"org.apache.derby.iapi.error.DerbySQLException",n/a,n/a,n/a,n/a,1,n/a
"org.apache.derby.iapi.error.ErrorStringBuilder",5,0,2,0,7,13
"org.apache.derby.iapi.error.ExceptionSeverity",n/a,n/a,n/a,n/a,0,n/a
"org.apache.derby.iapi.error.PassThroughException",2,0,1,0,2,2
"org.apache.derby.iapi.error.PublicAPI",18,0,1,0,2,1
"org.apache.derby.iapi.error.SQLWarningFactory",4,0,1,0,3,2
"org.apache.derby.iapi.error.ShutdownException",6,0,0,0,1,1
"org.apache.derby.iapi.error.StandardException",889,0,30,3,53,92
"org.apache.derby.iapi.error.StandardException.BadMessageArgumentException",1,0,0,0,0,0
"org.apache.derby.iapi.jdbc.AuthenticationService",n/a,n/a,n/a,n/a,1,n/a
"org.apache.derby.iapi.jdbc.BrokeredCallableStatement",1,0,2,0,31,31
"org.apache.derby.iapi.jdbc.BrokeredCallableStatement30",0,0,55,0,56,56
"org.apache.derby.iapi.jdbc.BrokeredCallableStatement40",3,0,54,0,56,55
"org.apache.derby.iapi.jdbc.BrokeredConnection",11,0,4,0,49,54
"org.apache.derby.iapi.jdbc.BrokeredConnection30",1,0,12,0,13,13
"org.apache.derby.iapi.jdbc.BrokeredConnection40",3,0,17,0,20,21
"org.apache.derby.iapi.jdbc.BrokeredConnectionControl",n/a,n/a,n/a,n/a,15,n/a
"org.apache.derby.iapi.jdbc.BrokeredPreparedStatement",1,0,2,0,41,41
"org.apache.derby.iapi.jdbc.BrokeredPreparedStatement30",0,0,3,0,4,7
"org.apache.derby.iapi.jdbc.BrokeredPreparedStatement40",3,0,20,0,22,21
"org.apache.derby.iapi.jdbc.BrokeredStatement",3,0,2,0,48,50
"org.apache.derby.iapi.jdbc.BrokeredStatement40",3,0,4,0,6,5
"org.apache.derby.iapi.jdbc.BrokeredStatementControl",n/a,n/a,n/a,n/a,5,n/a
"org.apache.derby.iapi.jdbc.ConnectionContext",n/a,n/a,n/a,n/a,3,n/a
"org.apache.derby.iapi.jdbc.DRDAServerStarter",6,0,1,0,11,14
"org.apache.derby.iapi.jdbc.EngineConnection",n/a,n/a,n/a,n/a,8,n/a
"org.apache.derby.iapi.jdbc.EngineLOB",n/a,n/a,n/a,n/a,2,n/a
"org.apache.derby.iapi.jdbc.EngineParameterMetaData",n/a,n/a,n/a,n/a,9,n/a
"org.apache.derby.iapi.jdbc.EnginePreparedStatement",n/a,n/a,n/a,n/a,2,n/a
"org.apache.derby.iapi.jdbc.EngineResultSet",n/a,n/a,n/a,n/a,4,n/a
"org.apache.derby.iapi.jdbc.EngineStatement",n/a,n/a,n/a,n/a,2,n/a
"org.apache.derby.iapi.jdbc.FailedProperties40",1,0,4,0,5,8
"org.apache.derby.iapi.jdbc.JDBCBoot",8,0,1,0,8,5
"org.apache.derby.iapi.jdbc.ResourceAdapter",n/a,n/a,n/a,n/a,6,n/a
"org.apache.derby.iapi.reference.Attribute",n/a,n/a,n/a,n/a,0,n/a
"org.apache.derby.iapi.reference.ClassName",n/a,n/a,n/a,n/a,0,n/a
"org.apache.derby.iapi.reference.ContextId",n/a,n/a,n/a,n/a,0,n/a
"org.apache.derby.iapi.reference.DRDAConstants",n/a,n/a,n/a,n/a,0,n/a
"org.apache.derby.iapi.reference.EngineType",n/a,n/a,n/a,n/a,0,n/a
"org.apache.derby.iapi.reference.JDBC20Translation",n/a,n/a,n/a,n/a,0,n/a
"org.apache.derby.iapi.reference.JDBC30Translation",n/a,n/a,n/a,n/a,0,n/a
"org.apache.derby.iapi.reference.JDBC40Translation",n/a,n/a,n/a,n/a,0,n/a
"org.apache.derby.iapi.reference.Limits",n/a,n/a,n/a,n/a,0,n/a
"org.apache.derby.iapi.reference.MessageId",n/a,n/a,n/a,n/a,0,n/a
"org.apache.derby.iapi.reference.Module",n/a,n/a,n/a,n/a,0,n/a
"org.apache.derby.iapi.reference.Property",n/a,n/a,n/a,n/a,0,n/a
"org.apache.derby.iapi.reference.SQLState",n/a,n/a,n/a,n/a,0,n/a
"org.apache.derby.iapi.security.SecurityUtil",4,0,1,0,7,10
"org.apache.derby.iapi.services.cache.CacheFactory",n/a,n/a,n/a,n/a,1,n/a
"org.apache.derby.iapi.services.cache.CacheManager",n/a,n/a,n/a,n/a,12,n/a
"org.apache.derby.iapi.services.cache.Cacheable",n/a,n/a,n/a,n/a,6,n/a
"org.apache.derby.iapi.services.cache.CacheableFactory",n/a,n/a,n/a,n/a,1,n/a
"org.apache.derby.iapi.services.cache.ClassSize",26,0,2,0,12,33
