Chidamber-Kemerer metrics,Sex, 27 out 2017 13:56:12 BRST
Class,CBO,DIT,LCOM,NOC,RFC,WMC
"org.gjt.sp.jedit.gui.FontSelectorDialog.ActionHandler",1,0,1,0,3,3
"org.gjt.sp.jedit.gui.FontSelectorDialog.ListHandler",1,0,1,0,2,7
"org.gjt.sp.jedit.gui.GrabKeyDialog",6,0,4,0,16,36
"org.gjt.sp.jedit.gui.GrabKeyDialog.ActionHandler",2,0,1,0,5,15
"org.gjt.sp.jedit.gui.GrabKeyDialog.InputPane",1,0,2,0,5,14
"org.gjt.sp.jedit.gui.GrabKeyDialog.KeyBinding",5,0,1,0,2,2
"org.gjt.sp.jedit.gui.HistoryModel",4,0,1,0,19,33
"org.gjt.sp.jedit.gui.HistoryText",1,0,3,0,19,42
"org.gjt.sp.jedit.gui.HistoryText.ActionHandler",1,0,1,0,4,4
"org.gjt.sp.jedit.gui.HistoryTextArea",0,0,1,0,9,26
"org.gjt.sp.jedit.gui.HistoryTextField",3,0,2,1,17,39
"org.gjt.sp.jedit.gui.HistoryTextField.HistoryBorder",1,0,1,0,3,3
"org.gjt.sp.jedit.gui.HistoryTextField.MouseHandler",1,0,2,0,4,7
"org.gjt.sp.jedit.gui.IOProgressMonitor",5,0,2,0,10,6
"org.gjt.sp.jedit.gui.IOProgressMonitor.ThreadProgress",5,0,1,0,4,4
"org.gjt.sp.jedit.gui.IOProgressMonitor.ThreadProgress.ActionHandler",3,0,1,0,3,3
"org.gjt.sp.jedit.gui.IOProgressMonitor.WorkThreadHandler",2,0,1,0,2,4
"org.gjt.sp.jedit.gui.InputHandler",2,0,7,0,21,36
"org.gjt.sp.jedit.gui.JCheckBoxList",4,0,2,0,14,17
"org.gjt.sp.jedit.gui.JCheckBoxList.DummyRenderer",1,0,1,0,1,1
"org.gjt.sp.jedit.gui.JCheckBoxList.Entry",3,0,2,0,4,4
"org.gjt.sp.jedit.gui.JCheckBoxList.LabelRenderer",3,0,1,0,2,3
"org.gjt.sp.jedit.gui.KeyEventTranslator",3,0,1,0,10,54
"org.gjt.sp.jedit.gui.KeyEventTranslator.Key",1,0,0,0,4,7
"org.gjt.sp.jedit.gui.KeyEventWorkaround",2,0,2,0,7,46
