Dependency metrics,Sex, 27 out 2017 13:53:51 BRST
Class,Cyclic,Dcy,Dcy*,Dpt,Dpt*
"org.gjt.sp.jedit.help.HelpTOCPanel.TOCTree",2,2,31,1,2
"org.gjt.sp.jedit.help.HelpViewer",3,5,7,4,21
"org.gjt.sp.jedit.help.HelpViewer.ActionHandler",3,1,7,1,21
"org.gjt.sp.jedit.help.HelpViewer.LinkHandler",3,1,7,1,21
"org.gjt.sp.jedit.help.HelpViewer.PropertyChangeHandler",3,1,7,1,21
"org.gjt.sp.jedit.help.HistoryButton",2,2,8,2,2
"org.gjt.sp.jedit.help.HistoryButton.DropActionHandler",2,3,8,1,2
"org.gjt.sp.jedit.help.HistoryButton.HistoryListActionHandler",2,1,8,1,2
"org.gjt.sp.jedit.indent.BracketIndentRule",0,1,1,0,0
"org.gjt.sp.jedit.indent.BracketIndentRule.Brackets",0,0,0,1,1
"org.gjt.sp.jedit.indent.CloseBracketIndentRule",0,2,11,0,0
"org.gjt.sp.jedit.indent.IndentAction.AlignBracket",0,4,12,0,0
"org.gjt.sp.jedit.indent.IndentAction.Collapse",0,2,12,0,0
"org.gjt.sp.jedit.indent.IndentAction.Decrease",0,2,12,0,0
"org.gjt.sp.jedit.indent.IndentAction.Increase",0,2,12,0,0
"org.gjt.sp.jedit.indent.IndentAction.Reset",0,2,12,0,0
"org.gjt.sp.jedit.indent.IndentRuleFactory",0,0,0,0,0
"org.gjt.sp.jedit.indent.OpenBracketIndentRule",0,2,11,0,0
"org.gjt.sp.jedit.indent.RegexpIndentRule",0,2,12,0,0
"org.gjt.sp.jedit.io.FavoritesVFS",1,2,2,1,1
"org.gjt.sp.jedit.io.FavoritesVFS.Favorite",1,1,2,1,1
"org.gjt.sp.jedit.io.FileRootsVFS",1,3,8,1,1
"org.gjt.sp.jedit.io.FileRootsVFS.Root",1,3,8,1,1
"org.gjt.sp.jedit.io.FileVFS",0,3,4,2,2
"org.gjt.sp.jedit.io.FileVFS.LocalFile",0,0,0,1,3
"org.gjt.sp.jedit.io.UrlVFS",0,1,3,0,0
"org.gjt.sp.jedit.io.VFS",1,6,9,4,6
"org.gjt.sp.jedit.io.VFS.ColorEntry",0,0,0,1,7
"org.gjt.sp.jedit.io.VFS.DirectoryEntry",1,1,9,2,6
"org.gjt.sp.jedit.io.VFS.DirectoryEntryCompare",0,0,0,0,0
"org.gjt.sp.jedit.io.VFSFile",0,3,14,5,12
"org.gjt.sp.jedit.io.VFSManager",1,7,11,16,54
"org.gjt.sp.jedit.io.VFSManager.SendVFSUpdatesSafely",1,2,11,1,54
"org.gjt.sp.jedit.jEdit",0,9,35,9,17
