CommitNumber;Entity;Method
2039;METHOD;uk.ac.ed.ph.aardvark.swingui.action.GroupedAction.setContextNode(N)
2039;METHOD;uk.ac.ed.ph.aardvark.swingui.request.NodeSelectionCallback.NodeSelectionCallback(AardvarkFrame,NodeInternalId,ApplicationListener)
2039;METHOD;uk.ac.ed.ph.aardvark.swingui.action.NodeReloadAction.NodeReloadAction(AardvarkFrame,ApplicationListener)
2039;METHOD;uk.ac.ed.ph.aardvark.swingui.action.NodeSaveAllEditsAction.NodeSaveAllEditsAction(AardvarkFrame,ApplicationListener)
2039;METHOD;uk.ac.ed.ph.aardvark.swingui.action.NodeSaveEditsAction.NodeSaveEditsAction(AardvarkFrame,ApplicationListener)
2039;METHOD;uk.ac.ed.ph.aardvark.swingui.editors.deployment.RenderingInformationDialogModel.fromNodeRenderingInformation(NodeRenderingInformation)
2039;METHOD;uk.ac.ed.ph.aardvark.swingui.AbstractSwingUIController.handleApplicationControlEvent(ApplicationControlEvent)
2040;METHOD;uk.ac.ed.ph.aardvark.webapplets.previewer.PreviewerControllerApplet.init()
2040;METHOD;uk.ac.ed.ph.aardvark.webapplets.previewer.PreviewerPanel.setModel(GUIModel)
2040;METHOD;uk.ac.ed.ph.aardvark.webapplets.previewer.PreviewerPanel.PreviewerPanel(GUIModel)
2040;METHOD;uk.ac.ed.ph.aardvark.webapplets.previewer.PreviewerControllerApplet.onApplicationEvent(ApplicationEvent)
2040;METHOD;uk.ac.ed.ph.aardvark.webapplets.previewer.PreviewerControllerApplet.destroy()
2042;METHOD;uk.ac.ed.ph.aardvark.swingui.util.FullUndoableListModel.removeElement(int,boolean)
2042;METHOD;uk.ac.ed.ph.aardvark.swingui.util.FullUndoableListModel.FullUndoableListModel()
2042;METHOD;uk.ac.ed.ph.aardvark.swingui.util.UndoableToggleButtonModel.UndoableToggleButtonModel()
2042;METHOD;uk.ac.ed.ph.aardvark.swingui.util.optentry.AbstractOptionalEntryModel.getActiveModel()
2042;METHOD;uk.ac.ed.ph.aardvark.swingui.util.SimpleUndoableListModel.addElement(E)
2042;METHOD;uk.ac.ed.ph.aardvark.swingui.util.SimpleUndoableListModel.removeElement(int,boolean)
2042;METHOD;uk.ac.ed.ph.aardvark.swingui.util.SimpleUndoableListModel.setElement(int,E)
2042;METHOD;uk.ac.ed.ph.aardvark.swingui.model.ContentModel.getNodesBeingEditedModel()
2042;METHOD;uk.ac.ed.ph.aardvark.swingui.util.SimpleUndoableListModel.setFiringUndoOnChange(boolean)
2042;METHOD;uk.ac.ed.ph.aardvark.swingui.model.ContentModel.ContentModel()
2042;METHOD;uk.ac.ed.ph.aardvark.swingui.util.FullUndoableListModel.addElement(int,U,boolean)
2042;METHOD;uk.ac.ed.ph.aardvark.swingui.util.UndoableToggleButtonModel.UndoableToggleButtonModel(String)
2042;METHOD;uk.ac.ed.ph.aardvark.swingui.model.NodeTypesComboBoxModel.NodeTypesComboBoxModel()
2042;METHOD;uk.ac.ed.ph.aardvark.swingui.util.EnumComboBoxModel.EnumComboBoxModel(String,Class<E>)
2042;METHOD;uk.ac.ed.ph.aardvark.swingui.util.UndoableToggleButtonModel.setSelected(boolean,boolean)
2042;METHOD;uk.ac.ed.ph.aardvark.swingui.model.ContentModel.dumpState()
2042;METHOD;uk.ac.ed.ph.aardvark.swingui.util.optentry.AbstractOptionalEntryModel.AbstractOptionalEntryModel(D,boolean)
2042;METHOD;uk.ac.ed.ph.aardvark.swingui.util.SimpleUndoableFixedComboBoxModel.setSelection(E)
2042;METHOD;uk.ac.ed.ph.aardvark.swingui.util.EnumComboBoxModel.EnumComboBoxModel(Class<E>)
2042;METHOD;uk.ac.ed.ph.aardvark.swingui.editors.deployment.RenderingInformationDialogModel.mergeIntoNodeRenderingInformation(NodeRenderingInformation)
2042;METHOD;uk.ac.ed.ph.aardvark.swingui.util.SimpleUndoableListModel.moveElement(int,int,boolean)
2042;METHOD;uk.ac.ed.ph.aardvark.swingui.editors.WorkshopEditorPanel.WorkshopEditorPanel(GUIModel,WorkshopDocumentModel)
2042;METHOD;uk.ac.ed.ph.aardvark.swingui.util.SimpleUndoableListModel.removeElement(int)
2042;METHOD;uk.ac.ed.ph.aardvark.swingui.util.SimpleUndoableListModel.addElement(int,E,boolean)
2042;METHOD;uk.ac.ed.ph.aardvark.swingui.util.SimpleUndoableFixedComboBoxModel.getSelectedItem()
2042;METHOD;uk.ac.ed.ph.aardvark.swingui.editors.deployment.RenderingInformationDialogModel.RenderingInformationDialogModel()
2042;METHOD;uk.ac.ed.ph.aardvark.swingui.util.SimpleUndoableListModel.SimpleUndoableListModel()
2042;METHOD;uk.ac.ed.ph.aardvark.swingui.util.SimpleUndoableListModel.removeElement(E)
2042;METHOD;uk.ac.ed.ph.aardvark.swingui.util.SimpleUndoableListModel.isFiringUndoOnChange()
2042;METHOD;uk.ac.ed.ph.aardvark.swingui.util.SimpleUndoableListModel.asList()
2042;METHOD;uk.ac.ed.ph.aardvark.swingui.model.docs.MetadataDocumentModel.MetadataDocumentModel(FullNodeMetadata)
2042;METHOD;uk.ac.ed.ph.aardvark.swingui.util.UndoableToggleButtonModel.fireUndoableEditEvent()
2042;METHOD;uk.ac.ed.ph.aardvark.swingui.editors.deployment.RenderingInformationDialogModel.fromNodeRenderingInformation(NodeRenderingInformation)
2042;METHOD;uk.ac.ed.ph.aardvark.swingui.util.SimpleUndoableListModel.SimpleUndoableListModel(boolean)
2042;METHOD;uk.ac.ed.ph.aardvark.swingui.util.SimpleUndoableListModel.clear()
2043;METHOD;uk.ac.ed.ph.aardvark.swingui.util.SimpleFixedListModel.iterator()
2043;METHOD;uk.ac.ed.ph.aardvark.swingui.util.SimpleFixedListModel.asList()
2043;METHOD;uk.ac.ed.ph.aardvark.swingui.util.SimpleFixedListModel.SimpleFixedListModel(Collection<? extends E>)
2047;METHOD;uk.ac.ed.ph.aardvark.processor.views.DeploymentWebNavigationViewStrategy.doCreateInnerView(ResourceRequest,DeploymentMaster)
2047;METHOD;uk.ac.ed.ph.aardvark.processor.views.util.AbstractDeploymentPaperBundlingNodeVisitor.mergeNode(CoreNodeMetadata,NodeRenderingInformation)
2047;METHOD;uk.ac.ed.ph.aardvark.processor.framework.DefaultNodeInformationResolver.DefaultNodeInformationResolver(ResourceRequest)
2047;METHOD;uk.ac.ed.ph.aardvark.processor.internal.TransactionWorker.serveResource(RequestContext,ResourcePath,NodeNumberingInformation,boolean,NodeInformationResolver,ResourcePathURIMapper,ResourcePath)
2047;METHOD;uk.ac.ed.ph.aardvark.processor.views.util.ProcessorViewsUtilTestSuite.suite()
2047;METHOD;uk.ac.ed.ph.aardvark.processor.views.OrganisationTreeNodeWebViewStrategy.doCreateInnerView(ResourceRequest,OrganisationTreeMaster)
2047;METHOD;uk.ac.ed.ph.aardvark.processor.views.AbstractOrganisationTreeInnerNodeViewStrategy.createInnerView(ResourceRequest)
2047;METHOD;uk.ac.ed.ph.aardvark.processor.internal.DynamicViewCreator.generateView(ResourceRequest)
2047;METHOD;uk.ac.ed.ph.aardvark.processor.views.webapp.JavaViewSelectorViewStrategy.createView(ResourceRequest)
2047;METHOD;uk.ac.ed.ph.aardvark.processor.internal.TransactionWorker.createResourceRequest(RequestContext,ResourcePath,NodeNumberingInformation,boolean,NodeInformationResolver,ResourcePathURIMapper,ResourcePath)
2047;METHOD;uk.ac.ed.ph.aardvark.processor.views.AbstractDeploymentInnerNodeViewStrategy.createInnerView(ResourceRequest)
2047;METHOD;uk.ac.ed.ph.aardvark.processor.internal.DynamicViewCreator.createView(ResourceRequest)
2047;METHOD;uk.ac.ed.ph.aardvark.processor.framework.DefaultNodeInformationResolverTest.setUp()
2047;METHOD;uk.ac.ed.ph.aardvark.processor.internal.AbstractProcessorRequest.serveResourceAsInner(ResourcePath,NodeNumberingInformation,NodeInformationResolver,ResourcePathURIMapper,ResourcePath)
2047;METHOD;uk.ac.ed.ph.aardvark.processor.framework.DefaultNodeInformationResolver.resolveNodeInformation(ContentNodeIdentifier)
2047;METHOD;uk.ac.ed.ph.aardvark.processor.framework.ResourceURIResolverTest.setUp()
2047;METHOD;uk.ac.ed.ph.aardvark.processor.framework.OpaqueResourceURIConverterTest.setUp()
2047;METHOD;uk.ac.ed.ph.aardvark.processor.views.OrganisationTreeWebNavigationViewStrategy.doCreateInnerView(ResourceRequest,OrganisationTreeMaster)
2047;METHOD;uk.ac.ed.ph.aardvark.processor.internal.AbstractProcessorRequest.serveResource(ResourcePath,NodeNumberingInformation,NodeInformationResolver,ResourcePathURIMapper,ResourcePath)
2047;METHOD;uk.ac.ed.ph.aardvark.processor.views.util.AbstractDeploymentPaperBundlingNodeVisitor.execute()
2047;METHOD;uk.ac.ed.ph.aardvark.processor.views.util.AbstractDeploymentPaperBundlingNodeVisitor.getDefaultRenderingInformationResolver()
2047;METHOD;uk.ac.ed.ph.aardvark.processor.internal.TransactionWorker.serveResource(RequestContext,ResourcePath,NodeNumberingInformation,NodeInformationResolver,ResourcePathURIMapper,ResourcePath)
2047;METHOD;uk.ac.ed.ph.aardvark.processor.internal.TransactionWorker.serveResourceAsInner(RequestContext,ResourcePath,NodeNumberingInformation,NodeInformationResolver,ResourcePathURIMapper,ResourcePath)
2047;METHOD;uk.ac.ed.ph.aardvark.processor.views.util.RenderingPipelineBuilder.addLinkRelativisationStep(ResourcePathURIMapper)
2047;METHOD;uk.ac.ed.ph.aardvark.processor.framework.util.TreeNodeInformationResolver.TreeNodeInformationResolver(NodeInformationResolver,OrganisationTreeMaster)
2047;METHOD;uk.ac.ed.ph.aardvark.processor.internal.ResourceRequestImpl.ResourceRequestImpl(TransactionWorker,RequestContext,ResourcePath,NodeNumberingInformation,boolean,String,FullNodeMetadata,FullNodeMetadata,NodeInformationResolver,ResourcePathURIMapper,ResourcePath)
2047;METHOD;uk.ac.ed.ph.aardvark.processor.views.DeploymentWebTopPageViewStrategy.doCreateInnerView(ResourceRequest,DeploymentMaster)
2047;METHOD;uk.ac.ed.ph.aardvark.processor.internal.TransactionWorker.serveResource(RequestContext,ResourcePath)
2047;METHOD;uk.ac.ed.ph.aardvark.processor.internal.ResourceRequestImpl.getNodeNumberingInformation()
2047;METHOD;uk.ac.ed.ph.aardvark.processor.views.DeploymentNodeWebViewStrategy.doCreateInnerView(ResourceRequest,DeploymentMaster)
2052;METHOD;uk.ac.ed.ph.aardvark.processor.views.NodePaperZIPViewStrategy.handleImportReference(ResourceRequest,ZipFileBuilder,NodeLinkId)
2054;METHOD;uk.ac.ed.ph.aardvark.processor.internal.RequestLockManager.getCurrentLockMap()
2054;METHOD;uk.ac.ed.ph.aardvark.processor.internal.RequestLockManager.RequestLockManager()
2054;METHOD;uk.ac.ed.ph.aardvark.processor.internal.RequestLockManager.toString()
2054;METHOD;uk.ac.ed.ph.aardvark.processor.internal.RequestLockManager.acquireLock(ContentNodePath)
2055;METHOD;uk.ac.ed.ph.aardvark.processor.internal.ProcessorInternalTestSuite.suite()
2056;METHOD;uk.ac.ed.ph.aardvark.processor.framework.util.DeepeningResourcePathURIMapper.map(ResourcePathURI)
2056;METHOD;uk.ac.ed.ph.aardvark.processor.internal.AbstractProcessorRequest.serveResourceAsInner(ResourcePath,RenderingContext)
2056;METHOD;uk.ac.ed.ph.aardvark.processor.internal.ResourceRequestImpl.ResourceRequestImpl(TransactionWorker,RequestContext,ResourcePath,RenderingContext,String,FullNodeMetadata,FullNodeMetadata)
2056;METHOD;uk.ac.ed.ph.aardvark.processor.views.AbstractDeploymentNodeViewStrategy.createView(ResourceRequest)
2056;METHOD;uk.ac.ed.ph.aardvark.processor.views.util.NodeInformationWrapperFilter.fireInformationElement(NodeInformation)
2056;METHOD;uk.ac.ed.ph.aardvark.processor.framework.SingleNodeRenderingContext.getRelativisationBaseResourcePath()
2056;METHOD;uk.ac.ed.ph.aardvark.processor.framework.ResourceURIResolverTest.setUp()
2056;METHOD;uk.ac.ed.ph.aardvark.processor.internal.ResourceServer.serveResource(ResourceRequest)
2056;METHOD;uk.ac.ed.ph.aardvark.processor.framework.ResourceURIResolver.findResourceAsStream(ResourceURI)
2056;METHOD;uk.ac.ed.ph.aardvark.processor.internal.ResourceRequestImpl.toString()
2056;METHOD;uk.ac.ed.ph.aardvark.processor.views.util.ProcessorViewsUtilTestSuite.suite()
2056;METHOD;uk.ac.ed.ph.aardvark.processor.views.util.RenderingPipelineBuilder.addLinkRelativisationStep()
2056;METHOD;uk.ac.ed.ph.aardvark.processor.views.util.AbstractDeploymentPaperBundlingNodeVisitor.mergeNode(CoreNodeMetadata,NodeRenderingInformation)
2056;METHOD;uk.ac.ed.ph.aardvark.processor.internal.TransactionWorker.serveResourceAsInner(RequestContext,ResourcePath,RenderingContext)
2056;METHOD;uk.ac.ed.ph.aardvark.processor.views.util.WithinOrganisationTreeRenderingContext.buildNodeInformation(ContentNodeIdentifier)
2056;METHOD;uk.ac.ed.ph.aardvark.processor.framework.ResourceURIResolver.findResourceAsSource(ResourceURI)
2056;METHOD;uk.ac.ed.ph.aardvark.processor.views.util.AbstractDeploymentPaperBundlingNodeVisitor.execute()
2056;METHOD;uk.ac.ed.ph.aardvark.processor.internal.ResourceRequestImpl.getRenderingContext()
2056;METHOD;uk.ac.ed.ph.aardvark.processor.framework.OpaqueResourceURIConverterTest.setUp()
2056;METHOD;uk.ac.ed.ph.aardvark.processor.views.util.RenderingPipelineBuilder.RenderingPipelineBuilder(ResourceRequest)
2056;METHOD;uk.ac.ed.ph.aardvark.processor.internal.TransactionWorker.serveResource(RequestContext,ResourcePath)
2056;METHOD;uk.ac.ed.ph.aardvark.processor.views.OrganisationTreeNodeWebViewStrategy.doCreateInnerView(ResourceRequest,OrganisationTreeMaster)
2056;METHOD;uk.ac.ed.ph.aardvark.processor.views.DeploymentNodeWebViewStrategy.doCreateView(ResourceRequest,DeploymentMaster)
2056;METHOD;uk.ac.ed.ph.aardvark.processor.internal.DynamicViewCreator.generateView(ResourceRequest)
2056;METHOD;uk.ac.ed.ph.aardvark.processor.views.AbstractOrganisationTreeNodeViewStrategy.createView(ResourceRequest)
2056;METHOD;uk.ac.ed.ph.aardvark.processor.framework.SingleNodeRenderingContext.buildNodeInformation(ContentNodeIdentifier)
2056;METHOD;uk.ac.ed.ph.aardvark.processor.framework.ProcessorFrameworkTestSuite.suite()
2056;METHOD;uk.ac.ed.ph.aardvark.processor.views.util.NodeInformationWrapperFilter.startDocument()
2056;METHOD;uk.ac.ed.ph.aardvark.processor.views.util.AbstractDeploymentPaperBundlingNodeVisitor.mergeNode(CoreNodeMetadata)
2056;METHOD;uk.ac.ed.ph.aardvark.processor.views.OrganisationTreeWebNavigationViewStrategy.doCreateInnerView(ResourceRequest,OrganisationTreeMaster)
2056;METHOD;uk.ac.ed.ph.aardvark.processor.framework.ResourceURIResolver.findResource(ResourcePathURI)
2056;METHOD;uk.ac.ed.ph.aardvark.processor.framework.util.DeepeningResourcePathURIMapper.DeepeningResourcePathURIMapper(ContentNodePath,ResourceName)
2056;METHOD;uk.ac.ed.ph.aardvark.processor.views.util.RenderingPipelineBuilder.RenderingPipelineBuilder(ResourceRequest,RenderingContext)
2056;METHOD;uk.ac.ed.ph.aardvark.processor.views.util.RenderingPipelineBuilder.addNodeInformationWrapperStep()
2056;METHOD;uk.ac.ed.ph.aardvark.processor.framework.SingleNodeRenderingContext.SingleNodeRenderingContext(TransactionContext,ResourcePath)
2056;METHOD;uk.ac.ed.ph.aardvark.processor.internal.AbstractProcessorRequest.serveResource(ResourcePath,RenderingContext)
2056;METHOD;uk.ac.ed.ph.aardvark.processor.views.util.AbstractDeploymentPaperBundlingNodeVisitor.AbstractDeploymentPaperBundlingNodeVisitor(ResourceRequest,DeploymentMaster)
2056;METHOD;uk.ac.ed.ph.aardvark.processor.framework.ResourceURIResolver.findResource(OpaqueResourceURI)
2056;METHOD;uk.ac.ed.ph.aardvark.processor.views.util.WithinDeploymentRenderingContext.buildNodeInformation(ContentNodeIdentifier)
2056;METHOD;uk.ac.ed.ph.aardvark.processor.internal.TransactionWorker.serveResource(RequestContext,ResourcePath,RenderingContext)
2056;METHOD;uk.ac.ed.ph.aardvark.processor.views.DeploymentWebTopPageViewStrategy.doCreateView(ResourceRequest,DeploymentMaster)
2056;METHOD;uk.ac.ed.ph.aardvark.processor.views.util.WithinOrganisationTreeRenderingContext.getResourcePathURIMapper()
2056;METHOD;uk.ac.ed.ph.aardvark.processor.views.DeploymentWebNavigationViewStrategy.doCreateView(ResourceRequest,DeploymentMaster)
2056;METHOD;uk.ac.ed.ph.aardvark.processor.internal.TransactionWorker.createResourceRequest(RequestContext,ResourcePath,RenderingContext)
2056;METHOD;uk.ac.ed.ph.aardvark.processor.views.util.NodeInformationWrapperFilter.NodeInformationWrapperFilter(ResourceRequest,RenderingContext)
2056;METHOD;uk.ac.ed.ph.aardvark.processor.views.util.NodeInformationWrapperFilter.rawAardvarkLinkFound(NodeLinkId)
2057;METHOD;uk.ac.ed.ph.aardvark.webapp.processor.ResourceServlet.serveDynamicResourcePathResource(HttpServletRequest,HttpServletResponse,ResourcePath)
2057;METHOD;uk.ac.ed.ph.aardvark.webapp.processor.ResourceServlet.serveResourcePathResource(HttpServletRequest,HttpServletResponse,ResourcePath)
2058;METHOD;uk.ac.ed.ph.aardvark.processor.framework.SingleNodeRenderingContext.buildNodeInformation(ContentNodeIdentifier)
2060;METHOD;uk.ac.ed.ph.aardvark.swingui.model.AbstractEditableDataModel.AbstractEditableDataModel()
2062;METHOD;uk.ac.ed.ph.aardvark.swingui.model.bundling.WorkshopBundlingStrategy.populateModel(WorkshopSource,WorkshopDocumentModel)
2068;METHOD;uk.ac.ed.ph.aardvark.processor.views.util.NodeInformationWrapperFilter.startDocument()
2068;METHOD;uk.ac.ed.ph.aardvark.processor.internal.DynamicViewCreator.generateView(ResourceRequest)
2068;METHOD;uk.ac.ed.ph.aardvark.processor.views.util.RenderingPipelineBuilder.setAardvarkTransformerParameter(Transformer,String,String)
2068;METHOD;uk.ac.ed.ph.aardvark.processor.views.custom.CompSim2PaperStaffCoursebookViewStrategy.createCheckpointRendering()
2068;METHOD;uk.ac.ed.ph.aardvark.processor.views.custom.CompSim2PaperStaffCoursebookViewStrategy.createContentPageRendering()
2068;METHOD;uk.ac.ed.ph.aardvark.processor.internal.ProcessorController.init()
2068;METHOD;uk.ac.ed.ph.aardvark.processor.views.util.RenderingPipelineBuilder.addConfiguredTransformStep(String,boolean)
2069;METHOD;uk.ac.ed.ph.aardvark.processor.views.util.ZipFileBuilder.close()
2070;METHOD;uk.ac.ed.ph.aardvark.processor.internal.ProcessorController.getRemoteResourceResult(ResourceJobToken)
2070;METHOD;uk.ac.ed.ph.aardvark.processor.internal.TransactionWorker.TransactionWorker(JobWorker,ProcessorJobToken,ProcessorJobProgressListener,File,String)
2070;METHOD;uk.ac.ed.ph.aardvark.processor.views.AbstractViewTest.expectFailureAfterForcedValidation(ResourcePath)
2070;METHOD;uk.ac.ed.ph.aardvark.processor.internal.ProcessorController.serveResourceForTransfer(ResourcePath)
2070;METHOD;uk.ac.ed.ph.aardvark.processor.views.AbstractViewTest.expectSuccessAfterForcedValidation(ResourcePath)
2070;METHOD;uk.ac.ed.ph.aardvark.processor.internal.ProcessorController.submitServeResourceJob(ResourcePath)
2070;METHOD;uk.ac.ed.ph.aardvark.processor.internal.ProcessorController.getLocalResourceResult(ResourceJobToken)
2070;METHOD;uk.ac.ed.ph.aardvark.processor.internal.ProcessorControllerTest.testJobNotFound()
2070;METHOD;uk.ac.ed.ph.aardvark.processor.validator.OrganisationTreeValidatorTest.testGoodValidationRequiringNodeValidations()
2070;METHOD;uk.ac.ed.ph.aardvark.processor.validator.AbstractValidatorTest.expectFailure(ContentNodeIdentifier)
2070;METHOD;uk.ac.ed.ph.aardvark.processor.internal.ProcessorControllerTest.testJobSecurity()
2070;METHOD;uk.ac.ed.ph.aardvark.webapp.processor.ResourceServlet.sendResource(HttpServletResponse,LocalResourceResult)
2070;METHOD;uk.ac.ed.ph.aardvark.webapp.processor.ResourceServlet.init()
2070;METHOD;uk.ac.ed.ph.aardvark.processor.framework.ConfigurationResourceHelperTest.testCourseWithPropertiesCaching()
2070;METHOD;uk.ac.ed.ph.aardvark.processor.internal.ProcessorController.submitNodeValidationJob(ContentNodeIdentifier)
2070;METHOD;uk.ac.ed.ph.aardvark.processor.framework.OpaqueResourceURIConverterTest.setUp()
2070;METHOD;uk.ac.ed.ph.aardvark.processor.validator.AbstractValidatorTest.expectSuccess(ContentNodeIdentifier,int,Object)
2070;METHOD;uk.ac.ed.ph.aardvark.processor.AbstractProcessorTest.setUp()
2070;METHOD;uk.ac.ed.ph.aardvark.processor.views.AbstractViewTest.expectProcessorException(ResourcePath)
2070;METHOD;uk.ac.ed.ph.aardvark.processor.internal.ProcessorController.getValidationResult(NodeValidationJobToken)
2070;METHOD;uk.ac.ed.ph.aardvark.processor.internal.JobWorker.serveResource(ProcessorJobToken,ResourcePath,ProcessorJobProgressListener)
2070;METHOD;uk.ac.ed.ph.aardvark.processor.internal.NodeValidator.validate(NodeValidationRequest)
2070;METHOD;uk.ac.ed.ph.aardvark.webapp.processor.ResourceServlet.doResourceService(HttpServletRequest,HierarchicResourceURI,HttpServletResponse)
2070;METHOD;uk.ac.ed.ph.aardvark.processor.internal.JobWorker.createTransactionWorker(ProcessorJobToken,ProcessorJobProgressListener)
2070;METHOD;uk.ac.ed.ph.aardvark.processor.internal.ProcessorController.validateNode(ContentNodeIdentifier)
2070;METHOD;uk.ac.ed.ph.aardvark.processor.validator.FolderValidatorTest.testSimpleValidation()
2070;METHOD;uk.ac.ed.ph.aardvark.processor.internal.TransactionWorker.toString()
2070;METHOD;uk.ac.ed.ph.aardvark.processor.internal.ProcessorController.serveResource(ResourcePath)
2070;METHOD;uk.ac.ed.ph.aardvark.processor.views.AbstractViewTest.expectSuccess(ResourcePath)
2070;METHOD;uk.ac.ed.ph.aardvark.processor.framework.ConfigurationResourceHelperTest.setUp()
2070;METHOD;uk.ac.ed.ph.aardvark.processor.validator.DeploymentValidatorTest.testGoodValidationRequiringNodeValidations()
2070;METHOD;uk.ac.ed.ph.aardvark.processor.internal.JobWorker.validateNode(ProcessorJobToken,ContentNodeIdentifier,ProcessorJobProgressListener)
2070;METHOD;uk.ac.ed.ph.aardvark.webapp.processor.AbstractProcessorServlet.init()
2070;METHOD;uk.ac.ed.ph.aardvark.processor.internal.ProcessorControllerTest.testJobFullLifecycle()
