Complexity metrics,Sex, 27 out 2017 13:55:11 BRST
Method,ev(G),iv(G),v(G)
"org.gjt.sp.jedit.browser.VFSDirectoryEntryTable.ColumnHandler.columnAdded(TableColumnModelEvent)",1,1,1
"org.gjt.sp.jedit.browser.VFSDirectoryEntryTable.ColumnHandler.columnMarginChanged(ChangeEvent)",1,1,1
"org.gjt.sp.jedit.browser.VFSDirectoryEntryTable.ColumnHandler.columnMoved(TableColumnModelEvent)",1,1,1
"org.gjt.sp.jedit.browser.VFSDirectoryEntryTable.ColumnHandler.columnRemoved(TableColumnModelEvent)",1,1,1
"org.gjt.sp.jedit.browser.VFSDirectoryEntryTable.ColumnHandler.columnSelectionChanged(ListSelectionEvent)",1,1,1
"org.gjt.sp.jedit.browser.VFSDirectoryEntryTable.VFSDirectoryEntryTable(BrowserView)",1,1,1
"org.gjt.sp.jedit.browser.VFSDirectoryEntryTable.doTypeSelect(String,boolean)",1,4,4
"org.gjt.sp.jedit.browser.VFSDirectoryEntryTable.doTypeSelect(String,int,int,boolean)",2,2,2
"org.gjt.sp.jedit.browser.VFSDirectoryEntryTable.getExpandedDirectories(Set)",1,4,4
"org.gjt.sp.jedit.browser.VFSDirectoryEntryTable.getSelectedFiles()",1,2,2
"org.gjt.sp.jedit.browser.VFSDirectoryEntryTable.maybeReloadDirectory(String)",4,5,6
"org.gjt.sp.jedit.browser.VFSDirectoryEntryTable.processKeyEvent(KeyEvent)",11,20,30
"org.gjt.sp.jedit.browser.VFSDirectoryEntryTable.propertiesChanged()",1,1,1
"org.gjt.sp.jedit.browser.VFSDirectoryEntryTable.resizeColumns()",1,6,7
"org.gjt.sp.jedit.browser.VFSDirectoryEntryTable.saveWidths()",2,2,3
"org.gjt.sp.jedit.browser.VFSDirectoryEntryTable.scrollRectToVisible(Rectangle)",1,1,1
"org.gjt.sp.jedit.browser.VFSDirectoryEntryTable.selectFile(String)",3,3,3
"org.gjt.sp.jedit.browser.VFSDirectoryEntryTable.setDirectory(VFS,Object,ArrayList,Set)",1,4,4
"org.gjt.sp.jedit.browser.VFSDirectoryEntryTable.setSelectedRow(int)",1,1,1
"org.gjt.sp.jedit.browser.VFSDirectoryEntryTable.toggleExpanded(int)",2,2,3
"org.gjt.sp.jedit.browser.VFSDirectoryEntryTableModel.Entry.Entry(VFSFile,int)",1,1,1
"org.gjt.sp.jedit.browser.VFSDirectoryEntryTableModel.ExtendedAttribute.ExtendedAttribute(String)",1,1,1
"org.gjt.sp.jedit.browser.VFSDirectoryEntryTableModel.VFSDirectoryEntryTableModel()",1,1,1
"org.gjt.sp.jedit.browser.VFSDirectoryEntryTableModel.addExtendedAttributes(VFS)",4,3,4
"org.gjt.sp.jedit.browser.VFSDirectoryEntryTableModel.collapse(VFS,int)",4,3,5
"org.gjt.sp.jedit.browser.VFSDirectoryEntryTableModel.expand(VFS,Entry,ArrayList)",1,3,5
"org.gjt.sp.jedit.browser.VFSDirectoryEntryTableModel.getColumnClass(int)",1,1,1
"org.gjt.sp.jedit.browser.VFSDirectoryEntryTableModel.getColumnCount()",1,1,1
"org.gjt.sp.jedit.browser.VFSDirectoryEntryTableModel.getColumnName(int)",2,2,2
"org.gjt.sp.jedit.browser.VFSDirectoryEntryTableModel.getColumnWidth(int)",1,1,1
"org.gjt.sp.jedit.browser.VFSDirectoryEntryTableModel.getExtendedAttribute(int)",1,1,1
"org.gjt.sp.jedit.browser.VFSDirectoryEntryTableModel.getFiles()",1,1,2
"org.gjt.sp.jedit.browser.VFSDirectoryEntryTableModel.getRowCount()",2,1,2
"org.gjt.sp.jedit.browser.VFSDirectoryEntryTableModel.getValueAt(int,int)",2,1,2
"org.gjt.sp.jedit.browser.VFSDirectoryEntryTableModel.removeExtendedAttributes(VFS)",4,5,5
"org.gjt.sp.jedit.browser.VFSDirectoryEntryTableModel.setColumnWidth(int,int)",1,1,1
"org.gjt.sp.jedit.browser.VFSDirectoryEntryTableModel.setRoot(VFS,ArrayList)",1,2,2
"org.gjt.sp.jedit.browser.VFSFileChooserDialog.ActionHandler.actionPerformed(ActionEvent)",1,4,4
"org.gjt.sp.jedit.browser.VFSFileChooserDialog.BrowserHandler.filesActivated(VFSBrowser,VFSFile[])",6,7,8
"org.gjt.sp.jedit.browser.VFSFileChooserDialog.BrowserHandler.filesSelected(VFSBrowser,VFSFile[])",2,8,8
"org.gjt.sp.jedit.browser.VFSFileChooserDialog.GetFileTypeRequest.GetFileTypeRequest(VFS,Object,String,int[])",1,1,1
"org.gjt.sp.jedit.browser.VFSFileChooserDialog.GetFileTypeRequest.run()",1,4,4
"org.gjt.sp.jedit.browser.VFSFileChooserDialog.KeyHandler.keyTyped(KeyEvent)",2,2,2
"org.gjt.sp.jedit.browser.VFSFileChooserDialog.VFSFileChooserDialog(View,String,int,boolean)",2,6,8
"org.gjt.sp.jedit.browser.VFSFileChooserDialog.WorkThreadHandler.progressUpdate(WorkThreadPool,int)",1,1,1
"org.gjt.sp.jedit.browser.VFSFileChooserDialog.WorkThreadHandler.statusUpdate(WorkThreadPool,int)",1,3,3
"org.gjt.sp.jedit.browser.VFSFileChooserDialog.cancel()",1,1,1
"org.gjt.sp.jedit.browser.VFSFileChooserDialog.dispose()",1,1,1
"org.gjt.sp.jedit.browser.VFSFileChooserDialog.doFileExistsWarning(String)",3,3,4
"org.gjt.sp.jedit.browser.VFSFileChooserDialog.getSelectedFiles()",5,5,6
"org.gjt.sp.jedit.browser.VFSFileChooserDialog.getSelectedFiles(int,int)",1,4,4
"org.gjt.sp.jedit.browser.VFSFileChooserDialog.ok()",6,14,19
"org.gjt.sp.jedit.browser.VFSFileNameField.VFSFileNameField(VFSBrowser,String)",1,1,1
"org.gjt.sp.jedit.browser.VFSFileNameField.doComplete(String)",5,10,13
"org.gjt.sp.jedit.browser.VFSFileNameField.doComplete(String,String,boolean)",5,2,5
"org.gjt.sp.jedit.browser.VFSFileNameField.getFocusTraversalKeysEnabled()",1,1,1
"org.gjt.sp.jedit.browser.VFSFileNameField.goToParent()",1,2,2
"org.gjt.sp.jedit.browser.VFSFileNameField.isManagingFocus()",1,1,1
"org.gjt.sp.jedit.browser.VFSFileNameField.processKeyEvent(KeyEvent)",2,8,17
"org.gjt.sp.jedit.buffer.BufferAdapter.bufferLoaded(JEditBuffer)",1,1,1
"org.gjt.sp.jedit.buffer.BufferAdapter.contentInserted(JEditBuffer,int,int,int,int)",1,1,1
"org.gjt.sp.jedit.buffer.BufferAdapter.contentRemoved(JEditBuffer,int,int,int,int)",1,1,1
"org.gjt.sp.jedit.buffer.BufferAdapter.foldHandlerChanged(JEditBuffer)",1,1,1
"org.gjt.sp.jedit.buffer.BufferAdapter.foldLevelChanged(JEditBuffer,int,int)",1,1,1
"org.gjt.sp.jedit.buffer.BufferAdapter.preContentRemoved(JEditBuffer,int,int,int,int)",1,1,1
"org.gjt.sp.jedit.buffer.BufferAdapter.transactionComplete(JEditBuffer)",1,1,1
"org.gjt.sp.jedit.buffer.BufferAutosaveRequest.BufferAutosaveRequest(View,Buffer,Object,VFS,String)",1,1,1
"org.gjt.sp.jedit.buffer.BufferAutosaveRequest.run()",3,3,7
"org.gjt.sp.jedit.buffer.BufferChangeAdapter.bufferLoaded(Buffer)",1,1,1
"org.gjt.sp.jedit.buffer.BufferChangeAdapter.contentInserted(Buffer,int,int,int,int)",1,1,1
"org.gjt.sp.jedit.buffer.BufferChangeAdapter.contentRemoved(Buffer,int,int,int,int)",1,1,1
"org.gjt.sp.jedit.buffer.BufferChangeAdapter.foldHandlerChanged(Buffer)",1,1,1
"org.gjt.sp.jedit.buffer.BufferChangeAdapter.foldLevelChanged(Buffer,int,int)",1,1,1
"org.gjt.sp.jedit.buffer.BufferChangeAdapter.preContentRemoved(Buffer,int,int,int,int)",1,1,1
"org.gjt.sp.jedit.buffer.BufferChangeAdapter.transactionComplete(Buffer)",1,1,1
"org.gjt.sp.jedit.buffer.BufferChangeListener.Adapter.Adapter(BufferChangeListener)",1,1,1
"org.gjt.sp.jedit.buffer.BufferChangeListener.Adapter.bufferLoaded(JEditBuffer)",1,1,1
"org.gjt.sp.jedit.buffer.BufferChangeListener.Adapter.contentInserted(JEditBuffer,int,int,int,int)",1,1,1
"org.gjt.sp.jedit.buffer.BufferChangeListener.Adapter.contentRemoved(JEditBuffer,int,int,int,int)",1,1,1
"org.gjt.sp.jedit.buffer.BufferChangeListener.Adapter.foldHandlerChanged(JEditBuffer)",1,1,1
"org.gjt.sp.jedit.buffer.BufferChangeListener.Adapter.foldLevelChanged(JEditBuffer,int,int)",1,1,1
"org.gjt.sp.jedit.buffer.BufferChangeListener.Adapter.getDelegate()",1,1,1
"org.gjt.sp.jedit.buffer.BufferChangeListener.Adapter.preContentRemoved(JEditBuffer,int,int,int,int)",1,1,1
"org.gjt.sp.jedit.buffer.BufferChangeListener.Adapter.transactionComplete(JEditBuffer)",1,1,1
"org.gjt.sp.jedit.buffer.BufferIORequest.BufferIORequest(View,Buffer,Object,VFS,String)",1,1,1
"org.gjt.sp.jedit.buffer.BufferIORequest.autodetect(InputStream)",9,8,16
"org.gjt.sp.jedit.buffer.BufferIORequest.getXMLEncoding(String)",5,3,6
"org.gjt.sp.jedit.buffer.BufferIORequest.read(Reader,long,boolean)",2,16,27
"org.gjt.sp.jedit.buffer.BufferIORequest.toString()",1,1,1
"org.gjt.sp.jedit.buffer.BufferIORequest.write(Buffer,OutputStream)",1,11,11
"org.gjt.sp.jedit.buffer.BufferInsertRequest.BufferInsertRequest(View,Buffer,Object,VFS,String)",1,1,1
"org.gjt.sp.jedit.buffer.BufferInsertRequest.run()",2,7,9
"org.gjt.sp.jedit.buffer.BufferLoadRequest.BufferLoadRequest(View,Buffer,Object,VFS,String)",1,1,1
"org.gjt.sp.jedit.buffer.BufferLoadRequest.readMarkers(Buffer,InputStream)",4,2,4
"org.gjt.sp.jedit.buffer.BufferLoadRequest.run()",2,14,17
"org.gjt.sp.jedit.buffer.BufferSaveRequest.BufferSaveRequest(View,Buffer,Object,VFS,String)",1,1,1
"org.gjt.sp.jedit.buffer.BufferSaveRequest.run()",4,20,24
"org.gjt.sp.jedit.buffer.BufferSaveRequest.writeMarkers(Buffer,OutputStream)",1,2,2
"org.gjt.sp.jedit.buffer.ContentManager._setContent(char[],int)",1,1,1
"org.gjt.sp.jedit.buffer.ContentManager.ensureCapacity(int)",1,2,2
"org.gjt.sp.jedit.buffer.ContentManager.getLength()",1,1,1
"org.gjt.sp.jedit.buffer.ContentManager.getText(int,int)",3,3,3
"org.gjt.sp.jedit.buffer.ContentManager.getText(int,int,Segment)",1,3,3
"org.gjt.sp.jedit.buffer.ContentManager.insert(int,Segment)",1,2,2
"org.gjt.sp.jedit.buffer.ContentManager.insert(int,String)",1,2,2
"org.gjt.sp.jedit.buffer.ContentManager.moveGapEnd(int)",1,1,1
"org.gjt.sp.jedit.buffer.ContentManager.moveGapStart(int)",1,4,4
"org.gjt.sp.jedit.buffer.ContentManager.remove(int,int)",1,1,1
"org.gjt.sp.jedit.buffer.DummyFoldHandler.DummyFoldHandler()",1,1,1
"org.gjt.sp.jedit.buffer.DummyFoldHandler.getFoldLevel(JEditBuffer,int,Segment)",1,1,1
"org.gjt.sp.jedit.buffer.ExplicitFoldHandler.ExplicitFoldHandler()",1,1,1
"org.gjt.sp.jedit.buffer.ExplicitFoldHandler.getFoldLevel(JEditBuffer,int,Segment)",3,3,9
"org.gjt.sp.jedit.buffer.FoldHandler.FoldHandler(String)",1,1,1
"org.gjt.sp.jedit.buffer.FoldHandler.equals(Object)",2,2,2
"org.gjt.sp.jedit.buffer.FoldHandler.getFoldHandler(String)",1,1,1
"org.gjt.sp.jedit.buffer.FoldHandler.getFoldModes()",1,1,1
"org.gjt.sp.jedit.buffer.FoldHandler.getName()",1,1,1
"org.gjt.sp.jedit.buffer.FoldHandler.hashCode()",1,1,1
"org.gjt.sp.jedit.buffer.FoldHandler.toString()",1,1,1
"org.gjt.sp.jedit.buffer.IndentFoldHandler.IndentFoldHandler()",1,1,1
"org.gjt.sp.jedit.buffer.IndentFoldHandler.getFoldLevel(JEditBuffer,int,Segment)",5,4,7
"org.gjt.sp.jedit.buffer.JEditBuffer.JEditBuffer(Hashtable)",1,4,4
"org.gjt.sp.jedit.buffer.JEditBuffer.Listener.Listener(BufferListener,int)",1,1,1
"org.gjt.sp.jedit.buffer.JEditBuffer.PropValue.PropValue(Object,boolean)",2,1,2
"org.gjt.sp.jedit.buffer.JEditBuffer.PropValue.toString()",1,1,1
"org.gjt.sp.jedit.buffer.JEditBuffer.addBufferListener(BufferListener)",1,1,1
"org.gjt.sp.jedit.buffer.JEditBuffer.addBufferListener(BufferListener,int)",3,3,3
"org.gjt.sp.jedit.buffer.JEditBuffer.beginCompoundEdit()",1,1,1
"org.gjt.sp.jedit.buffer.JEditBuffer.contentInserted(int,int,IntegerArray)",1,4,4
"org.gjt.sp.jedit.buffer.JEditBuffer.createBracketIndentRules(String)",1,4,4
"org.gjt.sp.jedit.buffer.JEditBuffer.createPosition(int)",2,2,3
"org.gjt.sp.jedit.buffer.JEditBuffer.createRegexpIndentRule(String)",2,3,3
"org.gjt.sp.jedit.buffer.JEditBuffer.endCompoundEdit()",1,2,2
"org.gjt.sp.jedit.buffer.JEditBuffer.fireBufferLoaded()",1,3,3
"org.gjt.sp.jedit.buffer.JEditBuffer.fireContentInserted(int,int,int,int)",1,3,3
"org.gjt.sp.jedit.buffer.JEditBuffer.fireContentRemoved(int,int,int,int)",1,3,3
"org.gjt.sp.jedit.buffer.JEditBuffer.fireFoldHandlerChanged()",1,3,3
"org.gjt.sp.jedit.buffer.JEditBuffer.fireFoldLevelChanged(int,int)",1,3,3
"org.gjt.sp.jedit.buffer.JEditBuffer.firePreContentRemoved(int,int,int,int)",1,3,3
"org.gjt.sp.jedit.buffer.JEditBuffer.fireTransactionComplete()",1,3,3
"org.gjt.sp.jedit.buffer.JEditBuffer.getBooleanProperty(String)",3,4,5
"org.gjt.sp.jedit.buffer.JEditBuffer.getBufferListeners()",1,2,2
"org.gjt.sp.jedit.buffer.JEditBuffer.getContextSensitiveProperty(int,String)",2,3,3
"org.gjt.sp.jedit.buffer.JEditBuffer.getCurrentIndentForLine(int,int[])",3,2,7
"org.gjt.sp.jedit.buffer.JEditBuffer.getDefaultProperty(String)",1,1,1
"org.gjt.sp.jedit.buffer.JEditBuffer.getFoldAtLine(int)",8,5,10
"org.gjt.sp.jedit.buffer.JEditBuffer.getFoldHandler()",1,1,1
"org.gjt.sp.jedit.buffer.JEditBuffer.getFoldLevel(int)",4,10,13
"org.gjt.sp.jedit.buffer.JEditBuffer.getIdealIndentForLine(int)",3,5,7
"org.gjt.sp.jedit.buffer.JEditBuffer.getIndentSize()",2,1,2
"org.gjt.sp.jedit.buffer.JEditBuffer.getIntegerProperty(String,int)",3,4,5
"org.gjt.sp.jedit.buffer.JEditBuffer.getKeywordMapAtOffset(int)",1,1,1
"org.gjt.sp.jedit.buffer.JEditBuffer.getLength()",1,1,1
"org.gjt.sp.jedit.buffer.JEditBuffer.getLineCount()",1,1,1
"org.gjt.sp.jedit.buffer.JEditBuffer.getLineEndOffset(int)",2,2,3
"org.gjt.sp.jedit.buffer.JEditBuffer.getLineLength(int)",1,1,1
"org.gjt.sp.jedit.buffer.JEditBuffer.getLineOfOffset(int)",2,2,3
"org.gjt.sp.jedit.buffer.JEditBuffer.getLineStartOffset(int)",3,2,4
"org.gjt.sp.jedit.buffer.JEditBuffer.getLineText(int)",2,3,4
"org.gjt.sp.jedit.buffer.JEditBuffer.getLineText(int,Segment)",2,3,4
"org.gjt.sp.jedit.buffer.JEditBuffer.getListener(int)",1,1,1
"org.gjt.sp.jedit.buffer.JEditBuffer.getOffsetOfVirtualColumn(int,int,int[])",1,1,1
"org.gjt.sp.jedit.buffer.JEditBuffer.getPriorNonEmptyLine(int)",4,3,5
"org.gjt.sp.jedit.buffer.JEditBuffer.getProperty(Object)",4,2,4
"org.gjt.sp.jedit.buffer.JEditBuffer.getRegexpProperty(String,int,RESyntax)",3,4,4
"org.gjt.sp.jedit.buffer.JEditBuffer.getRuleSetAtOffset(int)",1,1,2
"org.gjt.sp.jedit.buffer.JEditBuffer.getStringProperty(String)",2,2,2
"org.gjt.sp.jedit.buffer.JEditBuffer.getTabSize()",2,1,2
"org.gjt.sp.jedit.buffer.JEditBuffer.getText(int,int)",2,3,4
"org.gjt.sp.jedit.buffer.JEditBuffer.getText(int,int,Segment)",2,3,4
"org.gjt.sp.jedit.buffer.JEditBuffer.getTokenMarker()",1,1,1
"org.gjt.sp.jedit.buffer.JEditBuffer.getVirtualWidth(int,int)",1,1,1
"org.gjt.sp.jedit.buffer.JEditBuffer.indentLine(int,boolean)",2,2,6
"org.gjt.sp.jedit.buffer.JEditBuffer.indentLine(int,boolean,boolean)",1,1,1
"org.gjt.sp.jedit.buffer.JEditBuffer.indentLines(int,int)",1,2,2
"org.gjt.sp.jedit.buffer.JEditBuffer.indentLines(int[])",1,2,2
"org.gjt.sp.jedit.buffer.JEditBuffer.initIndentRules()",1,8,8
"org.gjt.sp.jedit.buffer.JEditBuffer.insert(int,Segment)",4,5,8
"org.gjt.sp.jedit.buffer.JEditBuffer.insert(int,String)",5,5,9
"org.gjt.sp.jedit.buffer.JEditBuffer.insertAtColumn(int,int,String)",1,2,2
"org.gjt.sp.jedit.buffer.JEditBuffer.insertIndented(int,String)",1,3,3
"org.gjt.sp.jedit.buffer.JEditBuffer.insideCompoundEdit()",1,1,1
"org.gjt.sp.jedit.buffer.JEditBuffer.invalidateCachedFoldLevels()",1,1,1
"org.gjt.sp.jedit.buffer.JEditBuffer.invalidateFoldLevels()",1,1,1
"org.gjt.sp.jedit.buffer.JEditBuffer.isDirty()",1,1,1
"org.gjt.sp.jedit.buffer.JEditBuffer.isEditable()",1,2,2
"org.gjt.sp.jedit.buffer.JEditBuffer.isElectricKey(char)",1,1,1
"org.gjt.sp.jedit.buffer.JEditBuffer.isFileReadOnly()",1,1,1
"org.gjt.sp.jedit.buffer.JEditBuffer.isFoldEnd(int)",1,2,2
"org.gjt.sp.jedit.buffer.JEditBuffer.isFoldStart(int)",1,2,2
"org.gjt.sp.jedit.buffer.JEditBuffer.isLoading()",1,1,1
"org.gjt.sp.jedit.buffer.JEditBuffer.isPerformingIO()",1,2,2
"org.gjt.sp.jedit.buffer.JEditBuffer.isReadOnly()",1,1,2
"org.gjt.sp.jedit.buffer.JEditBuffer.isTransactionInProgress()",1,3,3
"org.gjt.sp.jedit.buffer.JEditBuffer.isUndoInProgress()",1,1,1
"org.gjt.sp.jedit.buffer.JEditBuffer.loadText(Segment,IntegerArray)",1,2,3
"org.gjt.sp.jedit.buffer.JEditBuffer.markTokens(int,TokenHandler)",2,9,14
"org.gjt.sp.jedit.buffer.JEditBuffer.parseBufferLocalProperties()",1,2,2
"org.gjt.sp.jedit.buffer.JEditBuffer.parseBufferLocalProperties(String)",2,13,16
"org.gjt.sp.jedit.buffer.JEditBuffer.readLock()",1,1,1
"org.gjt.sp.jedit.buffer.JEditBuffer.readUnlock()",1,1,1
"org.gjt.sp.jedit.buffer.JEditBuffer.redo(JEditTextArea)",3,3,4
"org.gjt.sp.jedit.buffer.JEditBuffer.remove(int,int)",4,6,10
"org.gjt.sp.jedit.buffer.JEditBuffer.removeBufferListener(BufferListener)",3,3,3
"org.gjt.sp.jedit.buffer.JEditBuffer.removeTrailingWhiteSpace(int[])",6,3,6
"org.gjt.sp.jedit.buffer.JEditBuffer.resetCachedProperties()",1,3,3
"org.gjt.sp.jedit.buffer.JEditBuffer.setBooleanProperty(String,boolean)",1,1,2
"org.gjt.sp.jedit.buffer.JEditBuffer.setDefaultProperty(String,Object)",1,1,1
"org.gjt.sp.jedit.buffer.JEditBuffer.setDirty(boolean)",1,3,4
"org.gjt.sp.jedit.buffer.JEditBuffer.setFileReadOnly(boolean)",1,1,1
"org.gjt.sp.jedit.buffer.JEditBuffer.setFoldHandler(FoldHandler)",2,1,2
"org.gjt.sp.jedit.buffer.JEditBuffer.setIntegerProperty(String,int)",1,1,1
"org.gjt.sp.jedit.buffer.JEditBuffer.setLoading(boolean)",1,1,1
"org.gjt.sp.jedit.buffer.JEditBuffer.setPerformingIO(boolean)",1,1,1
"org.gjt.sp.jedit.buffer.JEditBuffer.setProperty(String,Object)",1,3,4
"org.gjt.sp.jedit.buffer.JEditBuffer.setReadOnly(boolean)",1,1,1
"org.gjt.sp.jedit.buffer.JEditBuffer.setStringProperty(String,String)",1,1,1
"org.gjt.sp.jedit.buffer.JEditBuffer.setTokenMarker(TokenMarker)",1,2,3
"org.gjt.sp.jedit.buffer.JEditBuffer.shiftIndentLeft(int[])",3,2,4
"org.gjt.sp.jedit.buffer.JEditBuffer.shiftIndentRight(int[])",1,2,3
"org.gjt.sp.jedit.buffer.JEditBuffer.undo(JEditTextArea)",3,3,4
"org.gjt.sp.jedit.buffer.JEditBuffer.unsetProperty(String)",1,1,1
"org.gjt.sp.jedit.buffer.JEditBuffer.writeLock()",1,1,1
"org.gjt.sp.jedit.buffer.JEditBuffer.writeUnlock()",1,1,1
"org.gjt.sp.jedit.buffer.KillRing.KillRingHandler.charData(char[],int,int)",1,1,1
"org.gjt.sp.jedit.buffer.KillRing.KillRingHandler.doctypeDecl(String,String,String)",2,1,2
"org.gjt.sp.jedit.buffer.KillRing.KillRingHandler.endElement(String)",1,2,2
"org.gjt.sp.jedit.buffer.KillRing.KillRingHandler.resolveEntity(String,String)",2,1,2
"org.gjt.sp.jedit.buffer.KillRing.add(Remove)",7,4,10
"org.gjt.sp.jedit.buffer.KillRing.addListDataListener(ListDataListener)",1,1,1
"org.gjt.sp.jedit.buffer.KillRing.changed(Remove)",4,6,8
"org.gjt.sp.jedit.buffer.KillRing.getElementAt(int)",1,1,1
"org.gjt.sp.jedit.buffer.KillRing.getInstance()",1,1,2
"org.gjt.sp.jedit.buffer.KillRing.getSize()",2,1,2
"org.gjt.sp.jedit.buffer.KillRing.insertElementAt(Object,int)",1,1,1
"org.gjt.sp.jedit.buffer.KillRing.load()",3,5,8
"org.gjt.sp.jedit.buffer.KillRing.propertiesChanged()",1,4,5
"org.gjt.sp.jedit.buffer.KillRing.remove(int)",4,3,4
"org.gjt.sp.jedit.buffer.KillRing.removeElement(Object)",3,3,3
"org.gjt.sp.jedit.buffer.KillRing.removeListDataListener(ListDataListener)",1,1,1
"org.gjt.sp.jedit.buffer.KillRing.save()",3,6,8
"org.gjt.sp.jedit.buffer.KillRing.virtualToPhysicalIndex(int)",3,1,3
"org.gjt.sp.jedit.buffer.LineManager.LineManager()",1,1,1
"org.gjt.sp.jedit.buffer.LineManager._contentInserted(IntegerArray)",1,1,1
"org.gjt.sp.jedit.buffer.LineManager.contentInserted(int,int,int,int,IntegerArray)",1,6,11
"org.gjt.sp.jedit.buffer.LineManager.contentRemoved(int,int,int,int)",1,2,8
"org.gjt.sp.jedit.buffer.LineManager.getFirstInvalidFoldLevel()",1,1,1
"org.gjt.sp.jedit.buffer.LineManager.getFirstInvalidLineContext()",1,1,1
"org.gjt.sp.jedit.buffer.LineManager.getFoldLevel(int)",1,1,1
"org.gjt.sp.jedit.buffer.LineManager.getLineContext(int)",1,1,1
"org.gjt.sp.jedit.buffer.LineManager.getLineCount()",1,1,1
"org.gjt.sp.jedit.buffer.LineManager.getLineEndOffset(int)",2,1,3
"org.gjt.sp.jedit.buffer.LineManager.getLineOfOffset(int)",9,5,10
"org.gjt.sp.jedit.buffer.LineManager.moveGap(int,int,String)",1,13,17
"org.gjt.sp.jedit.buffer.LineManager.setFirstInvalidFoldLevel(int)",1,1,1
"org.gjt.sp.jedit.buffer.LineManager.setFirstInvalidLineContext(int)",1,1,1
"org.gjt.sp.jedit.buffer.LineManager.setFoldLevel(int,int)",1,1,2
"org.gjt.sp.jedit.buffer.LineManager.setLineContext(int,LineContext)",1,1,1
"org.gjt.sp.jedit.buffer.LineManager.setLineEndOffset(int,int)",1,1,1
"org.gjt.sp.jedit.buffer.PositionManager.PosBottomHalf.PosBottomHalf(int)",1,1,1
"org.gjt.sp.jedit.buffer.PositionManager.PosBottomHalf.checkInvariants()",2,2,3
"org.gjt.sp.jedit.buffer.PositionManager.PosBottomHalf.compareTo(Object)",1,2,2
"org.gjt.sp.jedit.buffer.PositionManager.PosBottomHalf.contentInserted(int,int)",2,1,2
"org.gjt.sp.jedit.buffer.PositionManager.PosBottomHalf.contentRemoved(int,int)",2,1,3
"org.gjt.sp.jedit.buffer.PositionManager.PosBottomHalf.equals(Object)",2,1,2
"org.gjt.sp.jedit.buffer.PositionManager.PosBottomHalf.ref()",1,1,1
"org.gjt.sp.jedit.buffer.PositionManager.PosBottomHalf.unref()",1,2,2
"org.gjt.sp.jedit.buffer.PositionManager.PosTopHalf.PosTopHalf(PosBottomHalf)",1,1,1
"org.gjt.sp.jedit.buffer.PositionManager.PosTopHalf.finalize()",1,1,1
"org.gjt.sp.jedit.buffer.PositionManager.PosTopHalf.getOffset()",1,1,1
"org.gjt.sp.jedit.buffer.PositionManager.PositionManager(JEditBuffer)",1,1,1
"org.gjt.sp.jedit.buffer.PositionManager.contentInserted(int,int)",2,2,3
"org.gjt.sp.jedit.buffer.PositionManager.contentRemoved(int,int)",2,2,3
"org.gjt.sp.jedit.buffer.PositionManager.createPosition(int)",1,2,2
"org.gjt.sp.jedit.buffer.UndoManager.CompoundEdit.add(Edit)",1,1,2
"org.gjt.sp.jedit.buffer.UndoManager.CompoundEdit.redo()",1,2,2
"org.gjt.sp.jedit.buffer.UndoManager.CompoundEdit.undo()",1,2,2
"org.gjt.sp.jedit.buffer.UndoManager.Insert.Insert(UndoManager,int,int,String)",1,1,1
"org.gjt.sp.jedit.buffer.UndoManager.Insert.redo()",1,2,2
"org.gjt.sp.jedit.buffer.UndoManager.Insert.undo()",1,2,2
"org.gjt.sp.jedit.buffer.UndoManager.Remove.Remove(UndoManager,int,int,String)",1,1,1
"org.gjt.sp.jedit.buffer.UndoManager.Remove.redo()",1,2,2
"org.gjt.sp.jedit.buffer.UndoManager.Remove.toString()",1,1,1
"org.gjt.sp.jedit.buffer.UndoManager.Remove.undo()",1,2,2
"org.gjt.sp.jedit.buffer.UndoManager.UndoManager(JEditBuffer)",1,1,1
"org.gjt.sp.jedit.buffer.UndoManager.addEdit(Edit)",1,1,4
"org.gjt.sp.jedit.buffer.UndoManager.beginCompoundEdit()",1,1,2
"org.gjt.sp.jedit.buffer.UndoManager.bufferSaved()",1,1,2
"org.gjt.sp.jedit.buffer.UndoManager.clear()",1,1,1
"org.gjt.sp.jedit.buffer.UndoManager.contentInserted(int,int,String,boolean)",4,5,8
"org.gjt.sp.jedit.buffer.UndoManager.contentRemoved(int,int,String,boolean)",4,5,8
"org.gjt.sp.jedit.buffer.UndoManager.endCompoundEdit()",2,5,5
"org.gjt.sp.jedit.buffer.UndoManager.getLastEdit()",2,1,2
"org.gjt.sp.jedit.buffer.UndoManager.getMergeEdit()",1,1,2
"org.gjt.sp.jedit.buffer.UndoManager.insideCompoundEdit()",1,1,1
"org.gjt.sp.jedit.buffer.UndoManager.redo()",3,2,4
"org.gjt.sp.jedit.buffer.UndoManager.setLimit(int)",1,1,1
"org.gjt.sp.jedit.buffer.UndoManager.undo()",3,2,4
"org.gjt.sp.jedit.gui.AbbrevEditor.AbbrevEditor()",1,1,1
"org.gjt.sp.jedit.gui.AbbrevEditor.getAbbrev()",1,1,1
"org.gjt.sp.jedit.gui.AbbrevEditor.getAbbrevField()",1,1,1
"org.gjt.sp.jedit.gui.AbbrevEditor.getAfterCaretTextArea()",1,1,1
"org.gjt.sp.jedit.gui.AbbrevEditor.getBeforeCaretTextArea()",1,1,1
