Complexity metrics,Ter, 24 out 2017 16:51:12 BRST
Method,ev(G),iv(G),v(G)
"com.android.sdklib.build.ApkBuilder.JavaAndNativeResourceFilter.getNativeLibs()",1,1,1
"com.android.sdklib.build.ApkBuilder.JavaAndNativeResourceFilter.getNativeLibsConflict()",1,1,1
"com.android.sdklib.build.ApkBuilder.JavaAndNativeResourceFilter.reset(File)",1,1,1
"com.android.sdklib.build.ApkBuilder.NullZipFilter.checkEntry(String)",2,2,2
"com.android.sdklib.build.ApkBuilder.NullZipFilter.reset(File)",1,1,1
"com.android.sdklib.build.ApkBuilder.SigningInfo.SigningInfo(PrivateKey,X509Certificate)",2,1,3
"com.android.sdklib.build.ApkBuilder.addFile(File,String)",2,1,4
"com.android.sdklib.build.ApkBuilder.addNativeLibraries(File,String)",11,13,17
"com.android.sdklib.build.ApkBuilder.addResourcesFromJar(File)",2,1,4
"com.android.sdklib.build.ApkBuilder.addSourceFolder(File)",4,3,7
"com.android.sdklib.build.ApkBuilder.addZipFile(File)",2,1,4
"com.android.sdklib.build.ApkBuilder.checkFileForDuplicate(String)",1,1,1
"com.android.sdklib.build.ApkBuilder.checkFileForPackaging(String)",1,1,2
"com.android.sdklib.build.ApkBuilder.checkFileForPackaging(String,String)",2,14,15
"com.android.sdklib.build.ApkBuilder.checkFolderForPackaging(String)",1,5,5
"com.android.sdklib.build.ApkBuilder.checkInputFile(File)",4,2,4
"com.android.sdklib.build.ApkBuilder.checkOutputFile(File)",5,3,6
"com.android.sdklib.build.ApkBuilder.doAddFile(File,String)",2,1,2
"com.android.sdklib.build.ApkBuilder.getDebugKey(String,PrintStream)",5,8,12
"com.android.sdklib.build.ApkBuilder.getDebugKeystore()",1,2,2
"com.android.sdklib.build.ApkBuilder.init(File,File,File,PrivateKey,X509Certificate,PrintStream)",1,3,5
"com.android.sdklib.build.ApkBuilder.processFileForResource(File,String)",1,7,7
"com.android.sdklib.build.ApkBuilder.sealApk()",2,1,3
"com.android.sdklib.build.ApkBuilder.setDebugMode(boolean)",1,1,1
"com.android.sdklib.build.ApkBuilder.verbosePrintln(String,Object...)",1,2,2
"com.android.sdklib.build.ApkBuilderMain.ApkBuilderMain()",1,1,1
"com.android.sdklib.build.ApkBuilderMain.main(String[])",1,31,32
"com.android.sdklib.build.ApkBuilderMain.printAndExit(String...)",1,2,2
"com.android.sdklib.build.ApkBuilderMain.printUsageAndQuit()",1,1,1
"com.android.sdklib.build.ApkCreationException.ApkCreationException(String,Object...)",1,1,1
"com.android.sdklib.build.ApkCreationException.ApkCreationException(Throwable)",1,1,1
"com.android.sdklib.build.ApkCreationException.ApkCreationException(Throwable,String,Object...)",1,1,1
"com.android.sdklib.build.DuplicateFileException.DuplicateFileException(String,File,File)",1,1,1
"com.android.sdklib.build.DuplicateFileException.getArchivePath()",1,1,1
"com.android.sdklib.build.DuplicateFileException.getFile1()",1,1,1
"com.android.sdklib.build.DuplicateFileException.getFile2()",1,1,1
"com.android.sdklib.build.DuplicateFileException.getMessage()",1,1,1
"com.android.sdklib.build.SealedApkException.SealedApkException(String,Object...)",1,1,1
"com.android.sdklib.build.SealedApkException.SealedApkException(Throwable)",1,1,1
"com.android.sdklib.build.SealedApkException.SealedApkException(Throwable,String,Object...)",1,1,1
"com.android.sdklib.internal.avd.AvdInfo.AvdInfo(String,File,String,String,IAndroidTarget,String,Map<String, String>)",1,1,1
"com.android.sdklib.internal.avd.AvdInfo.AvdInfo(String,File,String,String,IAndroidTarget,String,Map<String, String>,AvdStatus)",1,2,2
"com.android.sdklib.internal.avd.AvdInfo.compareTo(AvdInfo)",5,2,8
"com.android.sdklib.internal.avd.AvdInfo.getAbiType()",1,1,1
"com.android.sdklib.internal.avd.AvdInfo.getConfigFile()",1,1,1
"com.android.sdklib.internal.avd.AvdInfo.getConfigFile(String)",1,1,1
"com.android.sdklib.internal.avd.AvdInfo.getCpuArch()",2,1,2
"com.android.sdklib.internal.avd.AvdInfo.getDataFolderPath()",1,1,1
"com.android.sdklib.internal.avd.AvdInfo.getDefaultAvdFolder(AvdManager,String)",1,1,1
"com.android.sdklib.internal.avd.AvdInfo.getDefaultIniFile(AvdManager,String)",1,1,1
"com.android.sdklib.internal.avd.AvdInfo.getErrorMessage()",8,8,8
"com.android.sdklib.internal.avd.AvdInfo.getIniFile()",1,1,1
"com.android.sdklib.internal.avd.AvdInfo.getName()",1,1,1
"com.android.sdklib.internal.avd.AvdInfo.getPrettyAbiType(String)",1,3,4
"com.android.sdklib.internal.avd.AvdInfo.getProperties()",1,1,1
"com.android.sdklib.internal.avd.AvdInfo.getStatus()",1,1,1
"com.android.sdklib.internal.avd.AvdInfo.getTarget()",1,1,1
"com.android.sdklib.internal.avd.AvdInfo.getTargetHash()",1,1,1
"com.android.sdklib.internal.avd.AvdInfo.isRunning()",1,1,1
"com.android.sdklib.internal.avd.AvdManager.AvdManager(SdkManager,ISdkLog)",1,1,1
"com.android.sdklib.internal.avd.AvdManager.InvalidTargetPathException.InvalidTargetPathException(String)",1,1,1
"com.android.sdklib.internal.avd.AvdManager.buildAvdFilesList()",4,4,4
"com.android.sdklib.internal.avd.AvdManager.buildAvdList(ArrayList<AvdInfo>,ISdkLog)",1,4,4
"com.android.sdklib.internal.avd.AvdManager.copyImageFile(File,File)",1,2,2
"com.android.sdklib.internal.avd.AvdManager.createAvd(File,String,IAndroidTarget,String,String,String,Map<String, String>,boolean,boolean,boolean,ISdkLog)",24,56,60
"com.android.sdklib.internal.avd.AvdManager.createAvdIniFile(AvdInfo)",1,1,1
"com.android.sdklib.internal.avd.AvdManager.createAvdIniFile(String,File,IAndroidTarget,boolean)",1,4,4
"com.android.sdklib.internal.avd.AvdManager.createSdCard(String,String,String,ISdkLog)",2,3,5
"com.android.sdklib.internal.avd.AvdManager.deleteAvd(AvdInfo,ISdkLog)",2,11,11
"com.android.sdklib.internal.avd.AvdManager.deleteContentOf(File)",6,4,6
"com.android.sdklib.internal.avd.AvdManager.getAllAvds()",1,1,1
"com.android.sdklib.internal.avd.AvdManager.getAvd(String,boolean)",6,8,10
"com.android.sdklib.internal.avd.AvdManager.getBaseAvdFolder()",1,1,1
"com.android.sdklib.internal.avd.AvdManager.getBrokenAvds()",1,4,4
"com.android.sdklib.internal.avd.AvdManager.getImageRelativePath(IAndroidTarget,String)",4,4,5
"com.android.sdklib.internal.avd.AvdManager.getSdkManager()",1,1,1
"com.android.sdklib.internal.avd.AvdManager.getSkinPath(String,IAndroidTarget)",1,3,3
"com.android.sdklib.internal.avd.AvdManager.getSkinRelativePath(String,IAndroidTarget,ISdkLog)",4,4,5
"com.android.sdklib.internal.avd.AvdManager.getValidAvds()",1,4,4
"com.android.sdklib.internal.avd.AvdManager.grabProcessOutput(Process,ArrayList<String>,ArrayList<String>,boolean)",5,6,10
"com.android.sdklib.internal.avd.AvdManager.isAvdNameConflicting(String)",6,8,9
"com.android.sdklib.internal.avd.AvdManager.moveAvd(AvdInfo,String,String,ISdkLog)",5,7,7
"com.android.sdklib.internal.avd.AvdManager.parseAvdInfo(File,ISdkLog)",1,10,19
"com.android.sdklib.internal.avd.AvdManager.parseSdcardSize(String,String[])",3,5,10
"com.android.sdklib.internal.avd.AvdManager.reloadAvds(ISdkLog)",1,1,1
"com.android.sdklib.internal.avd.AvdManager.removeAvd(AvdInfo)",2,1,2
"com.android.sdklib.internal.avd.AvdManager.replaceAvd(AvdInfo,AvdInfo)",1,1,1
"com.android.sdklib.internal.avd.AvdManager.setImagePathProperties(IAndroidTarget,String,Map<String, String>,ISdkLog)",1,5,5
"com.android.sdklib.internal.avd.AvdManager.updateAvd(AvdInfo,ISdkLog)",1,5,5
"com.android.sdklib.internal.avd.AvdManager.updateAvd(String,ISdkLog)",4,3,4
"com.android.sdklib.internal.avd.AvdManager.writeIniFile(File,Map<String, String>)",1,2,2
"com.android.sdklib.internal.avd.HardwareProperties.HardwareProperty.getAbstract()",1,1,1
"com.android.sdklib.internal.avd.HardwareProperties.HardwareProperty.getDefault()",1,1,1
"com.android.sdklib.internal.avd.HardwareProperties.HardwareProperty.getDescription()",1,1,1
"com.android.sdklib.internal.avd.HardwareProperties.HardwareProperty.getName()",1,1,1
"com.android.sdklib.internal.avd.HardwareProperties.HardwareProperty.getType()",1,1,1
"com.android.sdklib.internal.avd.HardwareProperties.HardwareProperty.isValidForUi()",1,1,1
"com.android.sdklib.internal.avd.HardwareProperties.ValueType.ValueType(String)",1,1,1
"com.android.sdklib.internal.avd.HardwareProperties.ValueType.getEnum(String)",3,2,3
"com.android.sdklib.internal.avd.HardwareProperties.ValueType.getValue()",1,1,1
"com.android.sdklib.internal.avd.HardwareProperties.getBooleanValueIndex(String)",3,2,3
"com.android.sdklib.internal.avd.HardwareProperties.parseHardwareDefinitions(File,ISdkLog)",5,11,13
"com.android.sdklib.internal.build.DebugKeyProvider.DebugKeyProvider(String,String,IKeyGenOutput)",1,3,3
"com.android.sdklib.internal.build.DebugKeyProvider.KeytoolException.KeytoolException(String)",1,1,1
"com.android.sdklib.internal.build.DebugKeyProvider.KeytoolException.KeytoolException(String,String,String)",1,1,1
"com.android.sdklib.internal.build.DebugKeyProvider.KeytoolException.getCommandLine()",1,1,1
"com.android.sdklib.internal.build.DebugKeyProvider.KeytoolException.getJavaHome()",1,1,1
"com.android.sdklib.internal.build.DebugKeyProvider.createNewStore(String,String,IKeyGenOutput)",1,2,2
"com.android.sdklib.internal.build.DebugKeyProvider.getCertificate()",2,2,2
"com.android.sdklib.internal.build.DebugKeyProvider.getDebugKey()",2,2,2
"com.android.sdklib.internal.build.DebugKeyProvider.getDefaultKeyStoreOsPath()",2,1,2
"com.android.sdklib.internal.build.DebugKeyProvider.loadKeyEntry(String,String)",1,2,3
"com.android.sdklib.internal.build.DebugKeyProviderTest.KeygenOutput.err(String)",1,1,1
"com.android.sdklib.internal.build.DebugKeyProviderTest.KeygenOutput.getErr()",1,1,1
"com.android.sdklib.internal.build.DebugKeyProviderTest.KeygenOutput.getOut()",1,1,1
"com.android.sdklib.internal.build.DebugKeyProviderTest.KeygenOutput.out(String)",1,1,1
"com.android.sdklib.internal.build.DebugKeyProviderTest.setUp()",1,1,1
"com.android.sdklib.internal.build.DebugKeyProviderTest.tearDown()",1,3,3
"com.android.sdklib.internal.build.DebugKeyProviderTest.testCreateAndCheckKey()",1,2,2
"com.android.sdklib.internal.build.KeystoreHelper.createNewStore(String,String,String,String,String,String,int,IKeyGenOutput)",2,8,11
"com.android.sdklib.internal.build.KeystoreHelper.grabProcessOutput(Process,IKeyGenOutput)",5,7,12
"com.android.sdklib.internal.build.SignedJarBuilder.IZipEntryFilter.ZipAbortException.ZipAbortException()",1,1,1
"com.android.sdklib.internal.build.SignedJarBuilder.IZipEntryFilter.ZipAbortException.ZipAbortException(String,Object...)",1,1,1
"com.android.sdklib.internal.build.SignedJarBuilder.IZipEntryFilter.ZipAbortException.ZipAbortException(Throwable)",1,1,1
"com.android.sdklib.internal.build.SignedJarBuilder.IZipEntryFilter.ZipAbortException.ZipAbortException(Throwable,String,Object...)",1,1,1
"com.android.sdklib.internal.build.SignedJarBuilder.SignatureOutputStream.SignatureOutputStream(OutputStream,Signature)",1,1,1
"com.android.sdklib.internal.build.SignedJarBuilder.SignatureOutputStream.size()",1,1,1
"com.android.sdklib.internal.build.SignedJarBuilder.SignatureOutputStream.write(byte[],int,int)",1,1,2
"com.android.sdklib.internal.build.SignedJarBuilder.SignatureOutputStream.write(int)",1,1,2
"com.android.sdklib.internal.build.SignedJarBuilder.SignedJarBuilder(OutputStream,PrivateKey,X509Certificate)",1,2,3
"com.android.sdklib.internal.build.SignedJarBuilder.close()",1,2,2
"com.android.sdklib.internal.build.SignedJarBuilder.writeEntry(InputStream,JarEntry)",1,5,5
"com.android.sdklib.internal.build.SignedJarBuilder.writeFile(File,String)",1,1,1
"com.android.sdklib.internal.build.SignedJarBuilder.writeSignatureBlock(Signature,X509Certificate,PrivateKey)",1,1,1
"com.android.sdklib.internal.build.SignedJarBuilder.writeSignatureFile(SignatureOutputStream)",1,4,4
"com.android.sdklib.internal.build.SignedJarBuilder.writeZip(InputStream,IZipEntryFilter)",4,4,7
"com.android.sdklib.internal.export.ApkData.ApkData(ProjectConfig)",1,1,1
"com.android.sdklib.internal.export.ApkData.ApkData(ProjectConfig,Map<String, String>)",1,1,1
"com.android.sdklib.internal.export.ApkData.ApkData(ProjectConfig,String)",1,1,1
"com.android.sdklib.internal.export.ApkData.ApkData(ProjectConfig,String,Map<String, String>)",1,2,2
"com.android.sdklib.internal.export.ApkData.compareAbi(String,String)",3,3,7
"com.android.sdklib.internal.export.ApkData.compareTo(ApkData)",9,5,10
"com.android.sdklib.internal.export.ApkData.getAbi()",1,1,1
"com.android.sdklib.internal.export.ApkData.getBuildInfo()",1,1,1
"com.android.sdklib.internal.export.ApkData.getCompositeVersionCode(int)",1,1,1
"com.android.sdklib.internal.export.ApkData.getLogLine(String)",1,3,3
"com.android.sdklib.internal.export.ApkData.getMinorCode()",1,1,1
"com.android.sdklib.internal.export.ApkData.getOutputName(String)",1,1,1
"com.android.sdklib.internal.export.ApkData.getProjectConfig()",1,1,1
"com.android.sdklib.internal.export.ApkData.getSoftVariantMap()",1,1,1
"com.android.sdklib.internal.export.ApkData.setBuildInfo(int)",1,1,1
"com.android.sdklib.internal.export.ApkData.setMinorCode(int)",1,1,1
"com.android.sdklib.internal.export.ApkData.setOutputName(String,String)",1,1,1
"com.android.sdklib.internal.export.ApkData.toString()",1,1,1
"com.android.sdklib.internal.export.LogHelper.write(StringBuilder,String,Object)",1,1,1
"com.android.sdklib.internal.export.LogHelper.write(StringBuilder,String,int)",1,1,1
"com.android.sdklib.internal.export.MultiApkExportHelper.ExportException.ExportException(String)",1,1,1
"com.android.sdklib.internal.export.MultiApkExportHelper.ExportException.ExportException(String,Object...)",1,1,1
"com.android.sdklib.internal.export.MultiApkExportHelper.ExportException.ExportException(String,Throwable)",1,1,1
"com.android.sdklib.internal.export.MultiApkExportHelper.ExportException.ExportException(Throwable,String,Object...)",1,1,1
"com.android.sdklib.internal.export.MultiApkExportHelper.MultiApkExportHelper(String,String,int,Target,PrintStream)",1,1,1
"com.android.sdklib.internal.export.MultiApkExportHelper.Target.Target(String)",1,1,1
"com.android.sdklib.internal.export.MultiApkExportHelper.Target.getTarget()",1,1,1
"com.android.sdklib.internal.export.MultiApkExportHelper.Target.getTarget(String)",3,2,3
"com.android.sdklib.internal.export.MultiApkExportHelper.compareProjectsToConfigFile(List<ProjectConfig>,File)",15,11,21
"com.android.sdklib.internal.export.MultiApkExportHelper.getApkData(List<ProjectConfig>,Map<Integer, Integer>)",1,5,5
"com.android.sdklib.internal.export.MultiApkExportHelper.getApkData(String)",2,3,4
"com.android.sdklib.internal.export.MultiApkExportHelper.getMinorCodeMap(File)",8,5,14
"com.android.sdklib.internal.export.MultiApkExportHelper.getProjects(String)",1,2,2
"com.android.sdklib.internal.export.MultiApkExportHelper.processProject(String,ArrayList<ProjectConfig>)",12,12,18
"com.android.sdklib.internal.export.MultiApkExportHelper.writeApkLog()",2,7,9
"com.android.sdklib.internal.export.MultiApkExportHelper.writeConfigProperties()",1,3,5
"com.android.sdklib.internal.export.MultiApkExportHelper.writeLogs()",1,1,1
"com.android.sdklib.internal.export.MultiApkExportHelper.writeMinorVersionProperties()",1,3,5
"com.android.sdklib.internal.export.MultiApkExportHelper.writeValue(OutputStreamWriter,String,String)",1,1,1
"com.android.sdklib.internal.export.MultiApkExportHelper.writeValue(OutputStreamWriter,String,int)",1,1,1
"com.android.sdklib.internal.export.ProjectConfig.ProjectConfig(File,String,int,int,SupportsScreens,boolean,boolean,Map<String, String>)",1,2,2
"com.android.sdklib.internal.export.ProjectConfig.compareToProperties(Map<String, String>)",15,7,18
"com.android.sdklib.internal.export.ProjectConfig.computeSoftVariantMap()",1,8,8
"com.android.sdklib.internal.export.ProjectConfig.create(File,String,ManifestData)",2,2,2
"com.android.sdklib.internal.export.ProjectConfig.findAbis()",1,5,5
"com.android.sdklib.internal.export.ProjectConfig.getApkDataList()",1,4,4
"com.android.sdklib.internal.export.ProjectConfig.getConfigString(boolean)",1,6,6
"com.android.sdklib.internal.export.ProjectConfig.getGlEsVersion()",1,1,1
"com.android.sdklib.internal.export.ProjectConfig.getMinSdkVersion()",1,1,1
"com.android.sdklib.internal.export.ProjectConfig.getProjectFolder()",1,1,1
"com.android.sdklib.internal.export.ProjectConfig.getRelativePath()",1,1,1
"com.android.sdklib.internal.export.ProjectConfig.getSupportsScreens()",1,1,1
"com.android.sdklib.internal.export.ProjectConfig.isSplitByAbi()",1,1,1
"com.android.sdklib.internal.export.ProjectConfig.isSplitByDensity()",1,1,1
"com.android.sdklib.internal.project.ApkSettings.ApkSettings(ProjectProperties)",1,3,3
"com.android.sdklib.internal.project.ApkSettings.equals(Object)",2,1,3
"com.android.sdklib.internal.project.ApkSettings.getLocaleFilters()",1,1,1
"com.android.sdklib.internal.project.ApkSettings.hashCode()",1,1,3
"com.android.sdklib.internal.project.ApkSettings.isSplitByAbi()",1,1,1
"com.android.sdklib.internal.project.ApkSettings.isSplitByDensity()",1,1,1
"com.android.sdklib.internal.project.ApkSettings.readLocaleFilters(String)",1,3,3
"com.android.sdklib.internal.project.ApkSettings.setSplitByAbi(boolean)",1,1,1
"com.android.sdklib.internal.project.ApkSettings.setSplitByDensity(boolean)",1,1,1
"com.android.sdklib.internal.project.ApkSettings.write(ProjectPropertiesWorkingCopy)",1,1,1
"com.android.sdklib.internal.project.ApkSettings.writeLocaleFilters(Map<String, String>)",1,3,3
"com.android.sdklib.internal.project.ProjectCreator.ProjectCreateException.ProjectCreateException(String)",1,1,1
"com.android.sdklib.internal.project.ProjectCreator.ProjectCreateException.ProjectCreateException(String,Object...)",1,1,1
"com.android.sdklib.internal.project.ProjectCreator.ProjectCreateException.ProjectCreateException(Throwable,String,Object...)",1,2,2
"com.android.sdklib.internal.project.ProjectCreator.ProjectCreator(SdkManager,String,OutputLevel,ISdkLog)",1,1,1
"com.android.sdklib.internal.project.ProjectCreator.checkFileContainsRegexp(File,String)",3,2,4
"com.android.sdklib.internal.project.ProjectCreator.checkNewProjectLocation(String)",3,4,9
"com.android.sdklib.internal.project.ProjectCreator.checkProjectFolder(String,String)",3,3,3
"com.android.sdklib.internal.project.ProjectCreator.combinePackageActivityNames(String,String)",3,1,3
"com.android.sdklib.internal.project.ProjectCreator.createDirs(File,String)",6,4,7
"com.android.sdklib.internal.project.ProjectCreator.createExportProject(String,String,String)",2,3,4
"com.android.sdklib.internal.project.ProjectCreator.createProject(String,String,String,String,IAndroidTarget,boolean,String)",2,16,19
"com.android.sdklib.internal.project.ProjectCreator.extractPackageFromManifest(File,Map<String, String>)",2,10,11
"com.android.sdklib.internal.project.ProjectCreator.installBinaryFile(File,File)",1,5,8
"com.android.sdklib.internal.project.ProjectCreator.installFullPathTemplate(String,File,Map<String, String>)",1,5,6
