Method,CALL,CALLED,IMP,LOC,NBD,NP,STAT,v(G)
"com.opensymphony.xwork2.DefaultActionProxy.getAction()",1,103,n/a,3,0,0,1,1
"com.opensymphony.xwork2.DefaultActionProxy.getActionName()",0,27,n/a,3,0,0,1,1
"com.opensymphony.xwork2.DefaultActionProxy.getConfig()",0,67,n/a,3,0,0,1,1
"com.opensymphony.xwork2.DefaultActionProxy.getErrorMessage()",6,2,n/a,13,1,0,3,3
"com.opensymphony.xwork2.DefaultActionProxy.getExecuteResult()",0,4,n/a,3,0,0,1,1
"com.opensymphony.xwork2.DefaultActionProxy.getInvocation()",0,44,n/a,3,0,0,1,1
"com.opensymphony.xwork2.DefaultActionProxy.getMethod()",0,30,n/a,3,0,0,1,1
"com.opensymphony.xwork2.DefaultActionProxy.getNamespace()",0,26,n/a,3,0,0,1,1
"com.opensymphony.xwork2.DefaultActionProxy.isMethodSpecified()",0,1,n/a,3,0,0,1,1
"com.opensymphony.xwork2.DefaultActionProxy.prepare()",12,2,n/a,21,2,0,13,5
"com.opensymphony.xwork2.DefaultActionProxy.resolveMethod()",3,1,n/a,11,2,0,5,3
"com.opensymphony.xwork2.DefaultActionProxy.setActionEventListener(ActionEventListener)",0,0,n/a,4,0,1,1,1
"com.opensymphony.xwork2.DefaultActionProxy.setConfiguration(Configuration)",0,0,n/a,4,0,1,1,1
"com.opensymphony.xwork2.DefaultActionProxy.setExecuteResult(boolean)",0,2,n/a,3,0,1,1,1
"com.opensymphony.xwork2.DefaultActionProxy.setObjectFactory(ObjectFactory)",0,0,n/a,4,0,1,1,1
"com.opensymphony.xwork2.DefaultActionProxy.setUnknownHandler(UnknownHandlerManager)",0,0,n/a,4,0,1,1,1
"com.opensymphony.xwork2.DefaultActionProxyFactory.DefaultActionProxyFactory()",1,1,n/a,3,0,0,1,1
"com.opensymphony.xwork2.DefaultActionProxyFactory.createActionProxy(ActionInvocation,String,String,String,boolean,boolean)",3,3,n/a,6,0,6,4,1
"com.opensymphony.xwork2.DefaultActionProxyFactory.createActionProxy(ActionInvocation,String,String,boolean,boolean)",1,0,n/a,3,0,5,1,1
"com.opensymphony.xwork2.DefaultActionProxyFactory.createActionProxy(String,String,Map<String, Object>)",1,0,n/a,3,0,3,1,1
"com.opensymphony.xwork2.DefaultActionProxyFactory.createActionProxy(String,String,Map<String, Object>,boolean,boolean)",1,0,n/a,3,0,5,1,1
"com.opensymphony.xwork2.DefaultActionProxyFactory.createActionProxy(String,String,String,Map<String, Object>)",1,115,n/a,3,0,4,1,1
"com.opensymphony.xwork2.DefaultActionProxyFactory.createActionProxy(String,String,String,Map<String, Object>,boolean,boolean)",3,17,n/a,5,0,6,3,1
"com.opensymphony.xwork2.DefaultActionProxyFactory.setContainer(Container)",0,1,n/a,4,0,1,1,1
"com.opensymphony.xwork2.DefaultActionProxyFactory.toString()",2,180,n/a,4,0,0,1,1
"com.opensymphony.xwork2.DefaultLocaleProvider.getLocale()",3,10,n/a,9,1,0,5,2
"com.opensymphony.xwork2.DefaultTextProvider.DefaultTextProvider()",0,1,n/a,2,0,0,0,1
"com.opensymphony.xwork2.DefaultTextProvider.getText(String)",3,13,n/a,3,0,1,1,1
"com.opensymphony.xwork2.DefaultTextProvider.getText(String,List<?>)",4,9,n/a,9,1,2,5,2
"com.opensymphony.xwork2.DefaultTextProvider.getText(String,String)",1,7,n/a,7,1,2,4,2
"com.opensymphony.xwork2.DefaultTextProvider.getText(String,String,List<?>)",8,23,n/a,19,2,3,13,6
"com.opensymphony.xwork2.DefaultTextProvider.getText(String,String,List<?>,ValueStack)",1,11,n/a,4,0,4,1,1
"com.opensymphony.xwork2.DefaultTextProvider.getText(String,String,String)",3,7,n/a,5,0,3,3,1
"com.opensymphony.xwork2.DefaultTextProvider.getText(String,String,String[])",8,12,n/a,13,2,3,9,3
"com.opensymphony.xwork2.DefaultTextProvider.getText(String,String,String[],ValueStack)",3,10,n/a,5,0,4,2,1
"com.opensymphony.xwork2.DefaultTextProvider.getText(String,String[])",3,11,n/a,9,1,2,5,2
"com.opensymphony.xwork2.DefaultTextProvider.getTexts()",0,5,n/a,3,0,0,1,1
"com.opensymphony.xwork2.DefaultTextProvider.getTexts(String)",3,5,n/a,3,0,1,1,1
"com.opensymphony.xwork2.DefaultTextProvider.hasKey(String)",1,4,n/a,3,0,1,1,1
"com.opensymphony.xwork2.DefaultUnknownHandlerManager.build()",12,1,n/a,28,3,0,13,7
