Chidamber-Kemerer metrics,Qua, 13 dez 2017 14:47:46 BRST
Class,CBO,DIT,LCOM,NOC,RFC,WMC
"org.eclipse.jdt.core.dom.NodeEventHandler",5,1,10,1,11,11
"org.eclipse.jdt.core.dom.NodeFinder",11,1,1,0,22,13
"org.eclipse.jdt.core.dom.NodeFinder.NodeFinderVisitor",3,2,1,0,7,9
"org.eclipse.jdt.core.dom.NodeSearcher",14,2,1,0,7,13
"org.eclipse.jdt.core.dom.NormalAnnotation",21,4,5,0,40,18
"org.eclipse.jdt.core.dom.NullLiteral",11,3,6,0,19,9
"org.eclipse.jdt.core.dom.NumberLiteral",16,3,5,0,36,21
"org.eclipse.jdt.core.dom.PackageBinding",34,1,6,0,52,40
"org.eclipse.jdt.core.dom.PackageDeclaration",29,2,4,0,51,36
"org.eclipse.jdt.core.dom.ParameterizedType",21,3,4,0,44,22
"org.eclipse.jdt.core.dom.ParenthesizedExpression",15,3,4,0,34,19
"org.eclipse.jdt.core.dom.PostfixExpression",16,3,4,0,41,25
"org.eclipse.jdt.core.dom.PostfixExpression.Operator",5,1,1,0,6,4
"org.eclipse.jdt.core.dom.PrefixExpression",15,3,4,0,41,25
"org.eclipse.jdt.core.dom.PrefixExpression.Operator",5,1,1,0,6,4
"org.eclipse.jdt.core.dom.PrimitiveType",32,4,6,0,43,26
"org.eclipse.jdt.core.dom.PrimitiveType.Code",7,1,0,0,2,2
"org.eclipse.jdt.core.dom.QualifiedName",14,4,4,0,41,28
"org.eclipse.jdt.core.dom.QualifiedType",19,4,5,0,48,35
"org.eclipse.jdt.core.dom.RecoveredTypeBinding",41,1,41,0,129,133
"org.eclipse.jdt.core.dom.RecoveredVariableBinding",17,1,12,0,39,27
"org.eclipse.jdt.core.dom.ReturnStatement",16,3,4,0,32,16
"org.eclipse.jdt.core.dom.SimpleName",82,4,6,0,42,31
"org.eclipse.jdt.core.dom.SimplePropertyDescriptor",40,2,2,0,6,4
"org.eclipse.jdt.core.dom.SimpleType",27,4,5,0,43,27
"org.eclipse.jdt.core.dom.SingleMemberAnnotation",19,4,4,0,40,23
"org.eclipse.jdt.core.dom.SingleVariableDeclaration",34,3,3,0,81,68
"org.eclipse.jdt.core.dom.Statement",36,2,1,22,13,11
"org.eclipse.jdt.core.dom.StringLiteral",18,3,5,0,44,25
"org.eclipse.jdt.core.dom.StructuralPropertyDescriptor",23,1,5,3,12,13
"org.eclipse.jdt.core.dom.SuperConstructorInvocation",21,3,4,0,45,29
"org.eclipse.jdt.core.dom.SuperFieldAccess",16,3,4,0,40,25
"org.eclipse.jdt.core.dom.SuperMethodInvocation",22,3,4,0,54,38
"org.eclipse.jdt.core.dom.SuperMethodReference",16,4,4,0,48,29
"org.eclipse.jdt.core.dom.SwitchCase",16,3,4,0,36,19
"org.eclipse.jdt.core.dom.SwitchStatement",18,3,4,0,45,22
"org.eclipse.jdt.core.dom.SynchronizedStatement",16,3,4,0,40,27
"org.eclipse.jdt.core.dom.TagElement",16,2,5,0,39,19
"org.eclipse.jdt.core.dom.TextElement",12,2,5,0,30,17
"org.eclipse.jdt.core.dom.ThisExpression",13,3,4,0,30,16
"org.eclipse.jdt.core.dom.ThrowStatement",16,3,4,0,36,19
"org.eclipse.jdt.core.dom.TryStatement",20,3,4,0,50,36
"org.eclipse.jdt.core.dom.Type",47,2,11,5,15,12
"org.eclipse.jdt.core.dom.TypeBinding",47,1,5,1,173,279
"org.eclipse.jdt.core.dom.TypeBinding.LocalTypeBinding",4,2,1,0,3,2
"org.eclipse.jdt.core.dom.TypeDeclaration",38,4,7,0,88,82
"org.eclipse.jdt.core.dom.TypeDeclarationStatement",15,3,3,0,46,31
"org.eclipse.jdt.core.dom.TypeLiteral",15,3,4,0,34,19
"org.eclipse.jdt.core.dom.TypeMethodReference",17,4,4,0,49,32
"org.eclipse.jdt.core.dom.TypeParameter",23,2,4,0,49,32
"org.eclipse.jdt.core.dom.UnionType",14,3,4,0,30,13
"org.eclipse.jdt.core.dom.VariableBinding",43,1,3,0,85,82
"org.eclipse.jdt.core.dom.VariableDeclaration",29,2,6,2,40,26
"org.eclipse.jdt.core.dom.VariableDeclarationExpression",28,3,3,0,59,40
"org.eclipse.jdt.core.dom.VariableDeclarationFragment",27,3,6,0,50,30
"org.eclipse.jdt.core.dom.VariableDeclarationStatement",28,3,3,0,61,40
"org.eclipse.jdt.core.dom.WhileStatement",16,3,4,0,39,27
"org.eclipse.jdt.core.dom.WildcardType",18,4,5,0,48,30
"org.eclipse.jdt.core.dom.rewrite.ASTRewrite",39,1,3,0,107,93
"org.eclipse.jdt.core.dom.rewrite.ITrackedNodePosition",n/a,n/a,n/a,n/a,2,n/a
"org.eclipse.jdt.core.dom.rewrite.ImportRewrite",53,1,1,0,213,206
"org.eclipse.jdt.core.dom.rewrite.ImportRewrite.ImportRewriteContext",1,1,1,1,1,0
"org.eclipse.jdt.core.dom.rewrite.ListRewrite",14,1,1,0,49,41
"org.eclipse.jdt.core.dom.rewrite.TargetSourceRangeComputer",8,1,1,1,8,3
"org.eclipse.jdt.core.dom.rewrite.TargetSourceRangeComputer.SourceRange",4,1,2,0,3,3
"org.eclipse.jdt.core.eval.ICodeSnippetRequestor",n/a,n/a,n/a,n/a,3,n/a
"org.eclipse.jdt.core.eval.IEvaluationContext",n/a,n/a,n/a,n/a,21,n/a
