Method,ev(G),iv(G),v(G)
"org.apache.karaf.features.internal.service.Overrides.override(Map<String, T>,Collection<String>)",3,7,8
"org.apache.karaf.features.internal.service.OverridesTest.Builder.Builder(String)",1,1,1
"org.apache.karaf.features.internal.service.OverridesTest.Builder.build()",1,1,1
"org.apache.karaf.features.internal.service.OverridesTest.Builder.set(String,String)",1,1,1
"org.apache.karaf.features.internal.service.OverridesTest.asResourceMap(Resource...)",1,2,2
"org.apache.karaf.features.internal.service.OverridesTest.resource(String)",1,1,1
"org.apache.karaf.features.internal.service.OverridesTest.setUp()",1,1,1
"org.apache.karaf.features.internal.service.OverridesTest.testDifferentVendors()",1,1,1
"org.apache.karaf.features.internal.service.OverridesTest.testLoadOverrides()",1,2,4
"org.apache.karaf.features.internal.service.OverridesTest.testMatching101()",1,1,1
"org.apache.karaf.features.internal.service.OverridesTest.testMatching102()",1,1,1
"org.apache.karaf.features.internal.service.OverridesTest.testMatchingRange()",1,1,1
"org.apache.karaf.features.internal.service.OverridesTest.testNotMatching()",1,1,1
"org.apache.karaf.features.internal.service.RepositoryImpl.InterruptibleInputStream.InterruptibleInputStream(InputStream)",1,1,1
"org.apache.karaf.features.internal.service.RepositoryImpl.InterruptibleInputStream.read(byte[],int,int)",2,1,2
"org.apache.karaf.features.internal.service.RepositoryImpl.RepositoryImpl(URI)",1,1,1
"org.apache.karaf.features.internal.service.RepositoryImpl.RepositoryImpl(URI,String)",1,1,1
"org.apache.karaf.features.internal.service.RepositoryImpl.getFeatures()",1,1,1
"org.apache.karaf.features.internal.service.RepositoryImpl.getName()",1,1,1
"org.apache.karaf.features.internal.service.RepositoryImpl.getRepositories()",1,2,2
"org.apache.karaf.features.internal.service.RepositoryImpl.getURI()",1,1,1
"org.apache.karaf.features.internal.service.RepositoryImpl.load()",1,1,1
"org.apache.karaf.features.internal.service.RepositoryImpl.load(boolean)",2,3,3
"org.apache.karaf.features.internal.service.RequirementSort.RequirementSort()",1,1,1
"org.apache.karaf.features.internal.service.RequirementSort.collectDependencies(T,CapabilitySet)",1,4,4
"org.apache.karaf.features.internal.service.RequirementSort.sort(Collection<T>)",1,6,6
"org.apache.karaf.features.internal.service.RequirementSort.visit(T,Set<T>,Set<T>,CapabilitySet)",2,2,3
"org.apache.karaf.features.internal.service.ResourceComparator.compare(Resource,Resource)",1,3,3
"org.apache.karaf.features.internal.service.State.copy()",1,1,1
"org.apache.karaf.features.internal.service.State.copy(State,State,boolean)",1,2,2
"org.apache.karaf.features.internal.service.State.replace(State)",1,1,1
"org.apache.karaf.features.internal.service.StateStorage.load(State)",1,2,2
"org.apache.karaf.features.internal.service.StateStorage.save(State)",1,2,2
"org.apache.karaf.features.internal.service.StateStorage.toLong(Object)",2,2,2
"org.apache.karaf.features.internal.service.StateStorage.toLongLongMap(Map<?, ?>)",1,2,2
"org.apache.karaf.features.internal.service.StateStorage.toLongSet(Collection<?>)",1,2,2
"org.apache.karaf.features.internal.service.StateStorage.toStringLongMap(Map<?, ?>)",1,2,2
"org.apache.karaf.features.internal.service.StateStorage.toStringLongSetMap(Map<?, ?>)",1,2,2
"org.apache.karaf.features.internal.service.StateStorage.toStringSet(Collection<?>)",1,2,2
"org.apache.karaf.features.internal.service.StateStorage.toStringStringMap(Map<?, ?>)",1,2,2
"org.apache.karaf.features.internal.service.StateStorage.toStringStringSetMap(Map<?, ?>)",1,2,2
"org.apache.karaf.features.internal.service.StateStorage.toStringStringStringMapMap(Map<?, ?>)",1,2,2
"org.apache.karaf.features.internal.service.StateStorageTest.TestStorage.getInputStream()",2,2,2
"org.apache.karaf.features.internal.service.StateStorageTest.TestStorage.getOutputStream()",1,1,1
"org.apache.karaf.features.internal.service.StateStorageTest.testStoreLoad()",1,1,1
"org.apache.karaf.features.internal.support.TestBundle.TestBundle(long,String,int,Hashtable<String, String>)",1,1,1
"org.apache.karaf.features.internal.support.TestBundle.adapt(Class<A>)",2,2,2
"org.apache.karaf.features.internal.support.TestBundle.compareTo(Bundle)",1,1,3
"org.apache.karaf.features.internal.support.TestBundle.findEntries(String,String,boolean)",1,1,1
"org.apache.karaf.features.internal.support.TestBundle.getBundle()",1,1,1
"org.apache.karaf.features.internal.support.TestBundle.getBundleContext()",1,1,1
"org.apache.karaf.features.internal.support.TestBundle.getBundleId()",1,1,1
"org.apache.karaf.features.internal.support.TestBundle.getDataFile(String)",1,1,1
"org.apache.karaf.features.internal.support.TestBundle.getDeclaredCapabilities(String)",1,1,1
"org.apache.karaf.features.internal.support.TestBundle.getDeclaredRequirements(String)",1,1,1
"org.apache.karaf.features.internal.support.TestBundle.getEntry(String)",1,1,1
"org.apache.karaf.features.internal.support.TestBundle.getEntryPaths(String)",1,1,1
"org.apache.karaf.features.internal.support.TestBundle.getHeaders()",1,1,1
"org.apache.karaf.features.internal.support.TestBundle.getHeaders(String)",1,1,1
"org.apache.karaf.features.internal.support.TestBundle.getLastModified()",1,1,1
"org.apache.karaf.features.internal.support.TestBundle.getLocation()",1,1,1
"org.apache.karaf.features.internal.support.TestBundle.getRegisteredServices()",1,1,1
"org.apache.karaf.features.internal.support.TestBundle.getResource(String)",1,1,1
"org.apache.karaf.features.internal.support.TestBundle.getResources(String)",1,1,1
"org.apache.karaf.features.internal.support.TestBundle.getServicesInUse()",1,1,1
"org.apache.karaf.features.internal.support.TestBundle.getSignerCertificates(int)",1,1,1
"org.apache.karaf.features.internal.support.TestBundle.getStartLevel()",1,1,1
"org.apache.karaf.features.internal.support.TestBundle.getState()",1,1,1
"org.apache.karaf.features.internal.support.TestBundle.getSymbolicName()",1,1,1
"org.apache.karaf.features.internal.support.TestBundle.getTypes()",1,1,1
"org.apache.karaf.features.internal.support.TestBundle.getVersion()",1,1,1
"org.apache.karaf.features.internal.support.TestBundle.getWiring()",1,1,1
"org.apache.karaf.features.internal.support.TestBundle.hasPermission(Object)",1,1,1
"org.apache.karaf.features.internal.support.TestBundle.isActivationPolicyUsed()",1,1,1
"org.apache.karaf.features.internal.support.TestBundle.isPersistentlyStarted()",1,1,1
"org.apache.karaf.features.internal.support.TestBundle.loadClass(String)",1,1,1
"org.apache.karaf.features.internal.support.TestBundle.setStartLevel(int)",1,1,1
"org.apache.karaf.features.internal.support.TestBundle.start()",1,1,1
"org.apache.karaf.features.internal.support.TestBundle.start(int)",1,1,1
"org.apache.karaf.features.internal.support.TestBundle.stop()",1,1,1
"org.apache.karaf.features.internal.support.TestBundle.stop(int)",1,1,1
"org.apache.karaf.features.internal.support.TestBundle.uninstall()",1,1,1
"org.apache.karaf.features.internal.support.TestBundle.update()",1,1,1
"org.apache.karaf.features.internal.support.TestBundle.update(Hashtable<String, String>)",1,1,1
"org.apache.karaf.features.internal.support.TestBundle.update(InputStream)",1,1,1
"org.apache.karaf.features.internal.support.TestDownloadManager.TestDownloadManager(Class,String)",1,1,1
"org.apache.karaf.features.internal.support.TestDownloadManager.TestProvider.TestProvider(String)",1,1,2
"org.apache.karaf.features.internal.support.TestDownloadManager.TestProvider.getFile()",1,1,1
"org.apache.karaf.features.internal.support.TestDownloadManager.TestProvider.getUrl()",1,1,1
"org.apache.karaf.features.internal.support.TestDownloadManager.TestProvider.open()",2,1,2
"org.apache.karaf.features.internal.support.TestDownloadManager.await()",1,1,1
"org.apache.karaf.features.internal.support.TestDownloadManager.createDownloader()",1,1,1
"org.apache.karaf.features.internal.support.TestDownloadManager.createProvider(String)",1,1,1
"org.apache.karaf.features.internal.support.TestDownloadManager.download(String,DownloadCallback)",1,4,4
"org.apache.karaf.features.internal.support.TestDownloadManager.getProviders()",1,1,1
"org.apache.karaf.features.internal.util.ChecksumUtils.CRCInputStream.CRCInputStream(InputStream)",1,1,1
"org.apache.karaf.features.internal.util.ChecksumUtils.CRCInputStream.getCRC()",1,1,1
"org.apache.karaf.features.internal.util.ChecksumUtils.CRCInputStream.read()",1,1,2
"org.apache.karaf.features.internal.util.ChecksumUtils.CRCInputStream.read(byte[],int,int)",1,2,2
"org.apache.karaf.features.internal.util.ChecksumUtils.ChecksumUtils()",1,1,1
"org.apache.karaf.features.internal.util.ChecksumUtils.checksum(InputStream)",1,2,2
"org.apache.karaf.features.internal.util.JsonReader.JsonReader(Reader)",1,1,1
"org.apache.karaf.features.internal.util.JsonReader.endOfText()",1,1,1
"org.apache.karaf.features.internal.util.JsonReader.error(String)",1,1,1
"org.apache.karaf.features.internal.util.JsonReader.expected(String)",2,2,2
"org.apache.karaf.features.internal.util.JsonReader.isDigit(int)",1,1,2
"org.apache.karaf.features.internal.util.JsonReader.isHexDigit(int)",1,1,6
"org.apache.karaf.features.internal.util.JsonReader.isWhiteSpace(int)",1,1,4
"org.apache.karaf.features.internal.util.JsonReader.parse()",2,2,2
"org.apache.karaf.features.internal.util.JsonReader.read()",2,2,3
"org.apache.karaf.features.internal.util.JsonReader.read(InputStream)",1,1,1
"org.apache.karaf.features.internal.util.JsonReader.read(Reader)",1,1,1
"org.apache.karaf.features.internal.util.JsonReader.readAndAppendChar(char)",2,1,2
"org.apache.karaf.features.internal.util.JsonReader.readAndAppendDigit()",2,1,2
"org.apache.karaf.features.internal.util.JsonReader.readArray()",3,3,4
"org.apache.karaf.features.internal.util.JsonReader.readChar(char)",2,1,2
"org.apache.karaf.features.internal.util.JsonReader.readEscape()",4,4,11
"org.apache.karaf.features.internal.util.JsonReader.readExponent()",3,4,6
"org.apache.karaf.features.internal.util.JsonReader.readFalse()",1,1,1
"org.apache.karaf.features.internal.util.JsonReader.readFraction()",3,2,4
"org.apache.karaf.features.internal.util.JsonReader.readName()",2,2,2
"org.apache.karaf.features.internal.util.JsonReader.readNull()",1,1,1
"org.apache.karaf.features.internal.util.JsonReader.readNumber()",2,3,4
"org.apache.karaf.features.internal.util.JsonReader.readObject()",5,4,5
"org.apache.karaf.features.internal.util.JsonReader.readRequiredChar(char)",2,2,2
"org.apache.karaf.features.internal.util.JsonReader.readString()",4,4,4
"org.apache.karaf.features.internal.util.JsonReader.readTrue()",1,1,1
"org.apache.karaf.features.internal.util.JsonReader.readValue()",9,9,9
"org.apache.karaf.features.internal.util.JsonReader.skipWhiteSpace()",1,3,3
"org.apache.karaf.features.internal.util.JsonWriter.JsonWriter()",1,1,1
"org.apache.karaf.features.internal.util.JsonWriter.write(OutputStream,Object)",1,1,1
"org.apache.karaf.features.internal.util.JsonWriter.write(Writer,Object)",7,7,7
"org.apache.karaf.features.internal.util.JsonWriter.writeArray(Writer,Collection<?>)",1,3,3
"org.apache.karaf.features.internal.util.JsonWriter.writeBoolean(Writer,Boolean)",1,1,1
"org.apache.karaf.features.internal.util.JsonWriter.writeNull(Writer)",1,1,1
"org.apache.karaf.features.internal.util.JsonWriter.writeNumber(Writer,Number)",1,1,1
"org.apache.karaf.features.internal.util.JsonWriter.writeObject(Writer,Map<?, ?>)",1,3,3
"org.apache.karaf.features.internal.util.JsonWriter.writeString(Writer,String)",2,5,16
"org.apache.karaf.features.internal.util.Macro.Macro()",1,1,1
"org.apache.karaf.features.internal.util.Macro.range(String,Version)",1,1,1
"org.apache.karaf.features.internal.util.Macro.transform(String,String)",7,4,8
"org.apache.karaf.features.internal.util.Macro.version(String,Version)",8,9,16
"org.apache.karaf.features.internal.util.MapUtils.MapUtils()",1,1,1
"org.apache.karaf.features.internal.util.MapUtils.add(Map<S, Set<T>>,Map<S, Set<T>>)",1,3,3
"org.apache.karaf.features.internal.util.MapUtils.addToMapSet(Map<S, Set<T>>,S,T)",1,2,2
"org.apache.karaf.features.internal.util.MapUtils.apply(Map<S, Set<T>>,Function<T, U>)",1,2,2
"org.apache.karaf.features.internal.util.MapUtils.apply(Set<T>,Function<T, U>)",1,3,3
"org.apache.karaf.features.internal.util.MapUtils.build(Collection<S>,Function<S, T>,Function<S, U>)",1,3,4
"org.apache.karaf.features.internal.util.MapUtils.compose(Function<S, T>,Function<T, U>)",1,1,1
"org.apache.karaf.features.internal.util.MapUtils.contains(Map<S, Set<T>>,S,T)",1,2,2
"org.apache.karaf.features.internal.util.MapUtils.copy(S)",4,7,7
"org.apache.karaf.features.internal.util.MapUtils.copy(S,S)",3,5,5
"org.apache.karaf.features.internal.util.MapUtils.copyMapSet(Map<S, Set<T>>)",1,1,1
"org.apache.karaf.features.internal.util.MapUtils.copyMapSet(Map<S, Set<T>>,Map<S, Set<T>>)",1,2,2
"org.apache.karaf.features.internal.util.MapUtils.diff(Map<S, Set<T>>,Map<S, Set<T>>)",1,1,1
"org.apache.karaf.features.internal.util.MapUtils.flatten(Map<S, Set<T>>)",1,2,2
"org.apache.karaf.features.internal.util.MapUtils.invert(Map<T, S>)",1,2,2
"org.apache.karaf.features.internal.util.MapUtils.map(Map<T, U>)",1,1,1
"org.apache.karaf.features.internal.util.MapUtils.remove(Map<S, Set<T>>,Map<S, Set<T>>)",1,4,4
"org.apache.karaf.features.internal.util.MapUtils.removeFromMapSet(Map<S, Set<T>>,S,T)",1,3,3
"org.apache.karaf.features.internal.util.MapUtils.retain(Map<S, Set<T>>,Map<S, Set<T>>)",1,3,3
"org.apache.karaf.features.internal.util.MultiException.MultiException(String)",1,1,1
"org.apache.karaf.features.internal.util.MultiException.MultiException(String,List<Exception>)",1,3,3
"org.apache.karaf.features.internal.util.MultiException.addException(Exception)",1,1,1
"org.apache.karaf.features.internal.util.MultiException.getCauses()",1,1,1
"org.apache.karaf.features.internal.util.MultiException.throwIf(String,List<Exception>)",2,4,4
"org.apache.karaf.features.internal.util.MultiException.throwIfExceptions()",2,1,2
"org.apache.karaf.features.management.codec.JmxFeature.JmxFeature(Feature,boolean)",1,1,2
"org.apache.karaf.features.management.codec.JmxFeature.asCompositeData()",1,1,1
"org.apache.karaf.features.management.codec.JmxFeature.createFeatureConfigElementTableType()",1,1,2
"org.apache.karaf.features.management.codec.JmxFeature.createFeatureConfigElementType()",1,1,2
"org.apache.karaf.features.management.codec.JmxFeature.createFeatureConfigFilesTableType()",1,1,2
"org.apache.karaf.features.management.codec.JmxFeature.createFeatureConfigFilesType()",1,1,2
"org.apache.karaf.features.management.codec.JmxFeature.createFeatureConfigTableType()",1,1,2
"org.apache.karaf.features.management.codec.JmxFeature.createFeatureConfigType()",1,1,2
"org.apache.karaf.features.management.codec.JmxFeature.createFeatureIdentifierTableType()",1,1,2
"org.apache.karaf.features.management.codec.JmxFeature.createFeatureIdentifierType()",1,1,2
"org.apache.karaf.features.management.codec.JmxFeature.createFeatureTableType()",1,1,2
"org.apache.karaf.features.management.codec.JmxFeature.createFeatureType()",1,1,2
"org.apache.karaf.features.management.codec.JmxFeature.getBundleUris(List<BundleInfo>)",1,2,2
"org.apache.karaf.features.management.codec.JmxFeature.getConfigElementTable(Map<String, String>)",1,2,2
"org.apache.karaf.features.management.codec.JmxFeature.getConfigElementTable(Properties)",1,2,2
"org.apache.karaf.features.management.codec.JmxFeature.getConfigFileList(List<ConfigFileInfo>)",1,2,2
"org.apache.karaf.features.management.codec.JmxFeature.getConfigList(List<ConfigInfo>)",1,2,2
"org.apache.karaf.features.management.codec.JmxFeature.getDependencyIdentifierTable(List<Dependency>)",3,3,3
"org.apache.karaf.features.management.codec.JmxFeature.tableFrom(Collection<JmxFeature>)",1,2,2
"org.apache.karaf.features.management.codec.JmxFeatureEvent.JmxFeatureEvent(FeatureEvent)",2,2,5
"org.apache.karaf.features.management.codec.JmxFeatureEvent.asCompositeData()",1,1,1
"org.apache.karaf.features.management.codec.JmxFeatureEvent.createFeatureEventType()",1,1,2
