Class,CBO,Command,CSA,CSO,CSOA,Cyclic,DIT,Dpt,Inner,Inner,LCOM,LOC,MPC,NAAC,NAIC,NCLOC,NOAC,NOC,NOIC,NOOC,NTP,OCavg,OCmax,OPavg,OSavg,OSmax,Query,RFC,STAT,SUB,WMC
"org.apache.tools.ant.types.resources.Resources",19,5,10,62,72,294,3,12,1,3,2,176,53,5,5,123,9,0,39,2,0,"1,95",5,"0,38","3,05",11,6,44,58,0,37
"org.apache.tools.ant.types.resources.Resources.MyCollection",4,0,1,53,54,294,2,1,1,2,1,21,9,1,0,21,3,0,29,0,0,"1,50",3,"0,00","2,00",6,3,7,8,0,6
"org.apache.tools.ant.types.resources.Resources.MyCollection.MyIterator",4,1,2,19,21,294,1,1,0,1,2,21,9,2,0,21,2,0,12,1,0,"1,67",2,"0,00","3,00",5,2,10,9,0,5
"org.apache.tools.ant.types.resources.Restrict",17,4,7,65,72,294,4,8,0,3,2,116,37,1,6,74,6,2,42,3,0,"2,10",3,"0,56","3,90",6,5,27,39,2,21
"org.apache.tools.ant.types.resources.SizeLimitCollection",9,1,10,69,79,0,5,4,0,3,1,44,n/a,2,8,24,3,4,52,1,0,"1,50",2,"0,25","2,50",4,3,8,10,4,6
"org.apache.tools.ant.types.resources.Sort",12,2,9,68,77,0,5,1,0,3,1,57,16,1,8,32,2,0,51,1,0,"2,33",3,"1,00","6,00",7,1,17,18,0,7
"org.apache.tools.ant.types.resources.StringResource",16,6,13,97,110,294,4,9,1,4,1,192,5,3,10,95,7,0,52,9,0,"1,58",2,"0,47","2,11",5,10,45,40,0,30
"org.apache.tools.ant.types.resources.StringResource.StringResourceFilterOutputStream",1,1,2,29,31,294,3,1,0,3,1,13,5,1,1,13,0,0,18,1,0,"1,50",2,"0,00","2,50",3,0,8,5,0,3
"org.apache.tools.ant.types.resources.TarResource",11,2,18,110,128,0,5,2,0,4,3,153,63,4,14,105,6,0,79,2,0,"2,09",4,"0,45","5,45",14,6,45,60,0,23
"org.apache.tools.ant.types.resources.Tokens",13,3,10,69,79,0,5,0,0,3,1,91,18,2,8,65,3,0,51,1,0,"3,25",5,"1,00","9,50",24,1,27,38,0,13
"org.apache.tools.ant.types.resources.Touchable",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,n/a,n/a
"org.apache.tools.ant.types.resources.URLProvider",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,n/a,n/a
"org.apache.tools.ant.types.resources.URLResource",15,8,16,106,122,294,4,6,1,5,2,385,98,6,10,241,11,0,49,11,0,"2,07",5,"0,56","4,00",17,14,71,116,0,60
"org.apache.tools.ant.types.resources.URLResource.ConnectionUser",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,n/a,n/a
"org.apache.tools.ant.types.resources.Union",28,0,8,76,84,294,4,23,0,3,2,113,31,0,8,61,7,0,54,0,0,"1,73",4,"0,55","2,55",8,7,29,28,0,19
"org.apache.tools.ant.types.resources.ZipResource",17,6,17,113,130,0,5,4,0,4,4,175,59,3,14,110,8,1,75,4,0,"1,56",3,"0,57","3,50",11,6,53,56,1,25
"org.apache.tools.ant.types.resources.comparators.Content",4,1,6,59,65,0,4,0,0,2,1,40,1,1,5,16,3,0,50,0,0,"1,00",1,"1,00","1,67",3,2,5,5,0,3
"org.apache.tools.ant.types.resources.comparators.Date",3,0,5,57,62,0,4,1,0,2,1,23,2,0,5,12,1,0,50,0,0,"3,00",3,"2,00","6,00",6,1,2,6,0,3
"org.apache.tools.ant.types.resources.comparators.DelegatedResourceComparator",7,2,6,61,67,0,4,2,0,2,1,90,24,1,5,62,2,0,45,3,0,"4,20",6,"1,20","6,80",9,3,24,34,0,21
"org.apache.tools.ant.types.resources.comparators.Exists",2,0,5,57,62,0,4,0,0,2,1,20,2,0,5,9,1,0,50,0,0,"3,00",3,"2,00","4,00",4,1,2,4,0,3
"org.apache.tools.ant.types.resources.comparators.FileSystem",5,0,6,57,63,0,4,1,0,2,1,33,14,1,5,21,1,0,50,0,0,"5,00",5,"2,00","9,00",9,1,11,9,0,5
"org.apache.tools.ant.types.resources.comparators.Name",2,0,5,57,62,0,4,0,0,2,1,16,3,0,5,5,1,0,50,0,0,"1,00",1,"2,00","1,00",1,1,3,1,0,1
"org.apache.tools.ant.types.resources.comparators.ResourceComparator",15,0,5,56,61,0,3,13,0,2,1,52,n/a,0,5,24,1,9,45,2,0,"2,33",3,"1,25","3,67",5,4,10,11,9,7
"org.apache.tools.ant.types.resources.comparators.Reverse",7,2,7,61,68,0,4,2,0,2,1,59,9,2,5,36,2,0,49,1,0,"2,00",4,"1,20","2,60",7,1,13,13,0,10
"org.apache.tools.ant.types.resources.comparators.Size",2,0,5,57,62,0,4,0,0,2,1,17,2,0,5,6,1,0,50,0,0,"3,00",3,"2,00","2,00",2,1,2,2,0,3
"org.apache.tools.ant.types.resources.comparators.Type",2,0,5,57,62,0,4,0,0,2,1,21,2,0,5,9,1,0,50,0,0,"3,00",3,"2,00","4,00",4,1,2,4,0,3
"org.apache.tools.ant.types.resources.selectors.And",3,0,6,54,60,0,4,0,0,2,1,31,5,0,6,15,1,0,45,0,0,"1,67",3,"0,67","2,00",5,1,8,6,0,5
"org.apache.tools.ant.types.resources.selectors.Compare",11,4,10,51,61,0,3,0,0,2,1,106,27,5,5,74,6,0,39,1,0,"2,71",5,"0,86","5,29",11,3,24,37,0,19
"org.apache.tools.ant.types.resources.selectors.Date",7,5,7,24,31,294,1,2,0,1,1,120,10,7,0,67,11,0,11,0,0,"1,55",6,"0,55","2,00",11,6,22,22,0,17
"org.apache.tools.ant.types.resources.selectors.Exists",6,0,0,14,14,0,1,4,0,1,1,14,1,0,0,5,1,0,11,0,0,"1,00",1,"1,00","1,00",1,1,2,1,0,1
"org.apache.tools.ant.types.resources.selectors.InstanceOf",7,4,5,21,26,0,1,0,0,1,1,93,6,5,0,55,8,0,11,0,0,"1,62",5,"0,62","2,75",13,4,16,22,0,13
"org.apache.tools.ant.types.resources.selectors.Majority",3,1,7,55,62,0,4,0,0,2,1,54,6,1,6,33,2,0,45,0,0,"2,00",5,"0,75","4,25",15,1,10,17,0,8
"org.apache.tools.ant.types.resources.selectors.Name",8,5,7,25,32,0,1,0,0,1,1,111,15,7,0,63,12,0,11,0,0,"1,42",3,"0,67","2,08",7,7,23,25,0,17
"org.apache.tools.ant.types.resources.selectors.None",3,0,6,54,60,0,4,0,0,2,1,32,5,0,6,16,1,0,45,0,0,"1,67",3,"0,67","2,00",5,1,8,6,0,5
"org.apache.tools.ant.types.resources.selectors.Not",4,1,1,17,18,0,1,2,0,1,1,39,2,1,0,18,2,0,11,0,0,"1,25",2,"0,75","1,25",3,1,6,5,0,5
"org.apache.tools.ant.types.resources.selectors.Or",3,0,6,54,60,0,4,0,0,2,1,31,5,0,6,15,1,0,45,0,0,"1,67",3,"0,67","2,00",5,1,8,6,0,5
"org.apache.tools.ant.types.resources.selectors.ResourceSelector",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,n/a,n/a
"org.apache.tools.ant.types.resources.selectors.ResourceSelectorContainer",10,2,6,50,56,294,3,5,0,1,1,90,26,1,5,57,4,5,39,1,0,"2,43",5,"0,57","4,29",8,3,21,30,7,17
"org.apache.tools.ant.types.resources.selectors.Size",3,2,2,18,20,0,1,0,0,1,1,45,3,2,0,20,5,0,11,0,0,"1,20",2,"0,60","1,20",2,3,8,6,0,6
"org.apache.tools.ant.types.resources.selectors.Type",6,1,7,17,24,294,1,2,1,1,1,47,4,7,0,24,2,0,11,0,0,"1,50",3,"0,75","1,50",4,1,8,6,0,6
"org.apache.tools.ant.types.resources.selectors.Type.FileDir",2,0,3,23,26,294,2,1,0,0,1,26,1,1,2,12,1,0,17,0,0,"1,00",1,"0,33","0,67",1,1,4,2,0,3
"org.apache.tools.ant.types.selectors.AbstractSelectorContainer",28,24,6,97,103,294,3,2,0,2,1,290,n/a,1,5,160,27,2,34,3,0,"1,53",5,"0,83","2,47",8,6,56,74,2,46
"org.apache.tools.ant.types.selectors.AndSelector",7,0,7,108,115,294,5,6,0,3,1,45,11,0,7,23,1,0,70,1,0,"2,00",3,"1,00","4,00",6,2,13,12,0,6
"org.apache.tools.ant.types.selectors.BaseExtendSelector",12,1,7,55,62,294,4,8,0,4,2,54,n/a,1,6,16,2,8,44,0,0,"1,00",1,"1,00","0,67",1,2,4,2,8,3
"org.apache.tools.ant.types.selectors.BaseSelector",22,3,6,50,56,294,3,19,0,2,2,75,n/a,1,5,31,4,6,40,0,0,"2,00",4,"0,67","2,20",6,2,10,11,22,10
"org.apache.tools.ant.types.selectors.BaseSelectorContainer",27,24,7,105,112,294,4,7,0,3,2,278,n/a,1,6,136,26,5,40,3,0,"1,30",5,"0,90","1,97",10,6,53,59,6,39
"org.apache.tools.ant.types.selectors.ContainsRegexpSelector",20,6,17,66,83,294,5,6,0,5,1,164,37,10,7,103,6,0,42,3,0,"2,10",7,"0,90","4,90",23,3,36,49,0,21
"org.apache.tools.ant.types.selectors.ContainsSelector",18,6,15,66,81,294,5,7,0,5,1,171,40,8,7,105,6,0,42,3,0,"2,60",9,"0,90","5,50",27,3,36,55,0,26
"org.apache.tools.ant.types.selectors.DateSelector",16,9,20,68,88,294,5,7,1,4,1,200,0,13,7,120,9,0,42,3,0,"2,15",1,"0,85","4,23",2,3,37,55,0,28
"org.apache.tools.ant.types.selectors.DateSelector.TimeComparisons",3,0,2,25,27,294,3,2,0,0,0,6,0,0,2,2,0,0,20,0,0,n/a,n/a,"0,00",n/a,n/a,0,0,0,0,0
"org.apache.tools.ant.types.selectors.DependSelector",10,0,10,61,71,294,5,7,0,2,1,49,14,0,10,28,1,0,48,1,0,"2,00",4,"0,67","5,33",14,2,11,16,0,6
"org.apache.tools.ant.types.selectors.DepthSelector",12,4,11,62,73,294,5,7,0,4,1,144,31,4,7,90,3,0,42,3,0,"2,71",7,"0,86","6,71",20,2,24,47,0,19
"org.apache.tools.ant.types.selectors.DifferentSelector",8,2,13,61,74,294,5,5,0,2,1,80,10,3,10,37,3,0,50,0,0,"2,67",6,"1,33","5,33",14,1,9,16,0,8
"org.apache.tools.ant.types.selectors.ExtendFileSelector",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,n/a,n/a,n/a
"org.apache.tools.ant.types.selectors.ExtendSelector",19,6,10,60,70,294,4,7,0,2,1,156,37,4,6,96,8,0,43,1,0,"2,30",5,"0,70","4,50",15,3,33,45,0,23
"org.apache.tools.ant.types.selectors.FileSelector",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,n/a,n/a
"org.apache.tools.ant.types.selectors.FilenameSelector",19,6,17,64,81,294,5,8,0,4,1,153,38,10,7,87,5,0,42,3,0,"2,44",7,"0,89","5,00",15,2,29,45,0,22
"org.apache.tools.ant.types.selectors.MajoritySelector",7,1,8,109,117,294,5,6,0,3,1,73,11,1,7,37,2,0,70,1,0,"2,25",5,"1,00","5,00",13,2,14,20,0,9
"org.apache.tools.ant.types.selectors.MappingSelector",11,4,11,58,69,294,4,3,0,2,2,120,n/a,5,6,62,5,2,43,1,0,"2,14",5,"1,00","4,00",10,3,19,28,2,15
"org.apache.tools.ant.types.selectors.NoneSelector",9,0,7,108,115,294,5,8,0,3,1,46,11,0,7,23,1,1,70,1,0,"2,00",3,"1,00","4,00",6,2,13,12,1,6
"org.apache.tools.ant.types.selectors.NotSelector",9,1,7,112,119,294,6,6,0,3,1,46,10,0,7,23,0,0,70,2,0,"1,50",2,"0,25","2,50",6,1,12,10,0,6
"org.apache.tools.ant.types.selectors.OrSelector",7,0,7,108,115,294,5,6,0,3,1,46,11,0,7,23,1,0,70,1,0,"2,00",3,"1,00","4,00",6,2,13,12,0,6
"org.apache.tools.ant.types.selectors.PresentSelector",18,4,10,58,68,294,4,7,1,2,1,144,0,4,6,82,5,0,41,2,0,"2,62",3,"0,75","5,12",9,3,25,41,0,21
"org.apache.tools.ant.types.selectors.PresentSelector.FilePresence",2,0,2,21,23,294,2,1,0,0,1,13,0,0,2,6,1,0,17,0,0,"1,00",1,"0,00","1,00",1,1,1,1,0,1
"org.apache.tools.ant.types.selectors.ReadableSelector",7,0,0,16,16,294,1,3,0,2,1,21,4,0,0,12,2,0,11,0,0,"1,50",2,"2,00","2,50",4,2,5,5,0,3
"org.apache.tools.ant.types.selectors.SelectSelector",12,6,9,120,129,294,5,6,0,3,2,185,46,2,7,94,7,0,64,7,0,"1,73",4,"0,60","3,13",13,8,38,47,0,26
"org.apache.tools.ant.types.selectors.SelectorContainer",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24,n/a,n/a,n/a
"org.apache.tools.ant.types.selectors.SelectorScanner",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,n/a,n/a
"org.apache.tools.ant.types.selectors.SelectorUtils",19,0,3,33,36,294,1,16,0,0,7,621,66,3,0,365,20,0,11,0,0,"4,67",28,"2,05","12,14",81,20,50,255,0,98
"org.apache.tools.ant.types.selectors.SignedSelector",4,1,6,46,52,0,3,0,0,2,1,33,6,1,5,14,2,0,40,0,0,"1,50",2,"2,00","3,00",5,1,8,6,0,3
"org.apache.tools.ant.types.selectors.SizeSelector",15,5,30,63,93,294,5,7,2,4,1,196,0,23,7,110,4,0,42,3,0,"3,50",3,"0,88","7,38",5,2,26,59,0,28
"org.apache.tools.ant.types.selectors.SizeSelector.ByteUnits",3,0,2,21,23,294,2,2,0,0,1,34,0,0,2,13,1,0,17,0,0,"1,00",1,"0,00","1,00",1,1,1,1,0,1
"org.apache.tools.ant.types.selectors.SizeSelector.SizeComparisons",3,0,2,24,26,294,3,2,0,0,0,5,0,0,2,2,0,0,19,0,0,n/a,n/a,"0,00",n/a,n/a,0,0,0,0,0
"org.apache.tools.ant.types.selectors.TokenizedPath",9,0,7,24,31,294,1,5,0,0,1,180,28,7,0,120,6,0,8,3,0,"2,33",11,"1,00","4,92",22,9,35,59,0,28
"org.apache.tools.ant.types.selectors.TokenizedPattern",5,0,3,25,28,294,1,4,0,0,1,139,20,3,0,84,8,0,8,3,0,"1,62",5,"0,77","3,08",14,11,30,40,0,21
"org.apache.tools.ant.types.selectors.TypeSelector",12,3,9,61,70,294,5,6,1,4,1,81,0,2,7,43,2,0,42,3,0,"1,83",2,"0,83","3,67",4,2,19,22,0,11
"org.apache.tools.ant.types.selectors.TypeSelector.FileType",3,0,4,21,25,294,2,2,0,0,1,15,0,2,2,7,1,0,17,0,0,"1,00",1,"0,00","1,00",1,1,1,1,0,1
"org.apache.tools.ant.types.selectors.WritableSelector",7,0,0,16,16,294,1,3,0,2,1,18,4,0,0,9,2,0,11,0,0,"1,00",1,"2,00","1,50",2,2,5,3,0,2
"org.apache.tools.ant.types.selectors.modifiedselector.Algorithm",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,n/a,n/a,n/a
"org.apache.tools.ant.types.selectors.modifiedselector.Cache",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,7,n/a,n/a,n/a
"org.apache.tools.ant.types.selectors.modifiedselector.ChecksumAlgorithm",4,2,2,19,21,294,1,2,0,1,1,98,18,2,0,49,4,0,10,1,0,"2,20",4,"0,40","5,40",13,3,24,27,0,11
"org.apache.tools.ant.types.selectors.modifiedselector.DigestAlgorithm",5,3,6,20,26,294,1,2,0,1,1,151,26,6,0,84,5,0,10,1,0,"2,17",5,"0,50","7,83",28,3,27,47,0,13
"org.apache.tools.ant.types.selectors.modifiedselector.EqualComparator",2,0,0,23,23,0,1,2,0,1,1,32,1,0,0,14,1,0,17,1,0,"2,50",4,"1,00","3,00",5,2,3,6,0,5
"org.apache.tools.ant.types.selectors.modifiedselector.HashvalueAlgorithm",4,0,0,17,17,294,1,2,0,1,2,49,5,0,0,23,2,0,10,1,0,"1,33",2,"0,33","3,67",9,3,9,11,0,4
"org.apache.tools.ant.types.selectors.modifiedselector.ModifiedSelector",34,28,29,103,132,294,5,7,3,7,5,754,0,22,7,362,36,0,42,3,0,"2,25",1,"0,95","4,70",1,11,107,188,0,90
"org.apache.tools.ant.types.selectors.modifiedselector.ModifiedSelector.AlgorithmName",3,0,2,21,23,294,2,2,0,0,1,13,0,0,2,5,1,0,17,0,0,"1,00",1,"0,00","1,00",1,1,1,1,0,1
"org.apache.tools.ant.types.selectors.modifiedselector.ModifiedSelector.CacheName",3,0,2,21,23,294,2,2,0,0,1,13,0,0,2,5,1,0,17,0,0,"1,00",1,"0,00","1,00",1,1,1,1,0,1
"org.apache.tools.ant.types.selectors.modifiedselector.ModifiedSelector.ComparatorName",3,0,2,21,23,294,2,2,0,0,1,13,0,0,2,5,1,0,17,0,0,"1,00",1,"0,00","1,00",1,1,1,1,0,1
"org.apache.tools.ant.types.selectors.modifiedselector.PropertiesfileCache",3,5,4,31,35,0,1,2,0,1,1,169,32,4,0,87,9,0,10,1,0,"1,42",3,"0,42","3,67",10,5,42,44,0,17
"org.apache.tools.ant.types.spi.Provider",3,2,4,25,29,0,2,1,0,1,1,38,3,1,3,20,3,0,20,0,0,"1,67",3,"0,33","2,00",4,1,6,6,0,5
"org.apache.tools.ant.types.spi.Service",4,4,5,28,33,0,2,1,0,1,1,79,14,2,3,45,6,0,20,0,0,"1,67",4,"0,50","3,33",7,2,21,20,0,10
"org.apache.tools.ant.util.Base64Converter",5,0,12,14,26,0,1,4,0,0,1,93,2,12,0,65,2,1,11,0,0,"2,50",4,"1,00","18,50",36,2,4,37,1,5
"org.apache.tools.ant.util.ChainedMapper",3,0,1,23,24,0,2,1,0,1,1,31,17,0,1,24,1,0,18,0,0,"6,00",6,"1,00","17,00",17,1,13,17,0,6
"org.apache.tools.ant.util.ClasspathUtils",22,0,1,22,23,294,1,15,1,0,3,247,15,1,0,84,10,0,11,0,0,"1,70",1,"2,70","3,80",1,10,23,38,0,17
"org.apache.tools.ant.util.ClasspathUtils.Delegate",8,5,6,25,31,294,1,3,0,0,1,159,15,6,0,60,12,0,11,0,0,"1,23",2,"0,46","1,54",3,7,22,20,0,16
"org.apache.tools.ant.util.CollectionUtils",16,1,1,21,22,0,1,15,2,0,7,181,9,1,0,96,9,0,11,0,0,"2,07",5,"1,56","3,50",8,8,28,49,0,29
"org.apache.tools.ant.util.CollectionUtils.CompoundEnumeration",1,0,2,17,19,0,1,1,0,1,1,17,5,2,0,17,2,0,11,0,1,"1,33",2,"0,67","2,00",3,2,5,6,0,4
"org.apache.tools.ant.util.CollectionUtils.EmptyEnumeration",3,0,0,17,17,0,1,3,0,1,2,22,0,0,0,10,2,0,11,0,1,"1,00",1,"0,00","0,67",1,2,4,2,0,3
"org.apache.tools.ant.util.CompositeMapper",4,0,1,23,24,294,2,1,0,1,1,24,9,0,1,19,1,0,18,0,0,"6,00",6,"1,00","13,00",13,1,10,13,0,6
"org.apache.tools.ant.util.ConcatFileInputStream",6,6,6,33,39,0,2,1,0,2,1,96,13,6,0,62,7,0,18,1,0,"1,56",3,"0,67","2,89",8,2,15,26,0,14
"org.apache.tools.ant.util.ConcatResourceInputStream",7,6,6,34,40,0,2,2,0,2,1,106,17,6,0,69,8,0,18,1,0,"1,80",4,"0,50","3,20",13,3,21,32,0,18
"org.apache.tools.ant.util.ContainerMapper",5,5,1,22,23,294,1,4,0,1,3,82,n/a,1,0,36,7,3,11,0,0,"1,29",2,"0,86","1,71",6,2,15,12,3,9
"org.apache.tools.ant.util.DOMElementWriter",11,9,10,31,41,0,1,9,1,0,2,519,145,10,0,335,16,0,11,0,0,"4,11",13,"1,95","12,47",56,7,66,237,0,78
"org.apache.tools.ant.util.DOMElementWriter.XmlNamespacePolicy",3,0,5,13,18,0,1,3,0,0,0,33,0,5,0,15,0,0,11,0,0,"1,00",1,"2,00","2,00",2,0,1,2,0,1
"org.apache.tools.ant.util.DOMUtils",4,4,0,18,18,0,1,3,0,0,2,130,15,0,0,31,6,0,11,0,0,"1,00",1,"2,00","2,50",4,2,13,15,0,6
"org.apache.tools.ant.util.DateUtils",6,0,15,23,38,0,1,6,0,0,3,245,33,15,0,105,10,0,11,0,0,"1,36",4,"1,00","3,82",15,10,34,42,0,15
"org.apache.tools.ant.util.DeweyDecimal",8,0,1,26,27,0,1,7,0,1,1,185,20,1,0,104,8,1,8,3,0,"2,85",6,"0,77","5,38",14,11,27,70,1,37
"org.apache.tools.ant.util.FileNameMapper",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,n/a,n/a
"org.apache.tools.ant.util.FileTokenizer",4,0,3,26,29,294,2,1,0,2,2,22,1,0,3,8,2,1,20,0,0,"1,00",1,"0,50","1,00",1,2,3,2,1,2
"org.apache.tools.ant.util.FileUtils",204,25,16,79,95,294,1,198,0,0,20,1.574,263,16,0,651,66,0,11,0,0,"2,25",10,"2,57","4,75",27,41,170,328,0,155
"org.apache.tools.ant.util.FirstMatchMapper",2,0,1,23,24,0,2,0,0,1,1,21,5,0,1,14,1,0,18,0,0,"4,00",4,"1,00","8,00",8,1,6,8,0,4
"org.apache.tools.ant.util.FlatFileNameMapper",3,2,0,18,18,0,1,2,0,1,3,31,1,0,0,9,3,0,11,0,0,"1,00",1,"1,00","0,33",1,1,5,1,0,3
"org.apache.tools.ant.util.GlobPatternMapper",10,4,10,23,33,0,1,8,0,1,1,165,22,10,0,88,8,2,11,0,0,"2,12",4,"0,88","4,25",11,4,19,34,2,17
"org.apache.tools.ant.util.IdentityMapper",11,2,0,18,18,0,1,10,0,1,3,29,0,0,0,9,3,0,11,0,0,"1,00",1,"1,00","0,33",1,1,3,1,0,3
"org.apache.tools.ant.util.IdentityStack",1,0,5,170,175,0,5,1,0,6,7,95,12,1,4,58,1,0,95,6,1,"2,00",3,"1,11","3,56",7,7,22,32,0,18
"org.apache.tools.ant.util.JAXPUtils",17,0,4,23,27,294,1,15,0,0,3,206,28,4,0,94,11,0,11,0,0,"1,36",2,"0,27","3,27",5,11,26,36,0,15
"org.apache.tools.ant.util.JavaEnvUtils",33,2,32,31,63,294,1,30,0,0,8,493,85,32,0,278,18,0,11,0,0,"2,32",7,"0,42","9,16",39,16,39,174,0,44
"org.apache.tools.ant.util.KeepAliveInputStream",3,1,1,37,38,0,3,3,0,2,2,40,1,0,1,10,1,0,26,1,0,"1,00",1,"0,33","0,67",1,1,4,2,0,3
"org.apache.tools.ant.util.KeepAliveOutputStream",4,1,1,32,33,0,3,4,0,3,2,54,3,0,1,16,3,0,18,1,0,"1,00",1,"0,40","0,80",1,3,7,4,0,5
"org.apache.tools.ant.util.LayoutPreservingProperties",11,8,13,133,146,0,4,2,4,3,1,534,27,4,9,317,15,0,61,7,0,"3,12",7,"1,08","8,79",16,14,98,211,0,75
"org.apache.tools.ant.util.LayoutPreservingProperties.Blank",2,0,1,16,17,0,2,1,0,0,0,8,1,0,1,5,0,0,13,0,0,"1,00",1,"0,00","1,00",1,0,2,1,0,1
"org.apache.tools.ant.util.LayoutPreservingProperties.Comment",2,0,1,16,17,0,2,1,0,0,0,8,1,0,1,5,0,0,13,0,0,"1,00",1,"1,00","1,00",1,0,2,1,0,1
"org.apache.tools.ant.util.LayoutPreservingProperties.LogicalLine",4,1,1,15,16,0,1,4,0,0,1,16,n/a,1,0,13,1,3,10,1,0,"1,00",1,"0,67","1,00",1,1,3,3,3,3
"org.apache.tools.ant.util.LayoutPreservingProperties.Pair",2,3,4,27,31,0,2,1,0,1,2,103,27,3,1,88,9,0,12,1,0,"1,75",5,"0,92","4,08",12,7,22,49,0,21
"org.apache.tools.ant.util.LazyFileOutputStream",3,6,6,32,38,0,2,2,0,3,1,125,13,6,0,59,3,0,12,3,0,"1,36",3,"1,27","2,09",5,0,18,23,0,15
"org.apache.tools.ant.util.LazyHashtable",0,1,9,95,104,0,3,0,0,3,1,87,14,1,8,39,1,0,46,7,0,"1,11",2,"0,33","1,89",3,7,16,17,0,10
"org.apache.tools.ant.util.LeadPipeInputStream",5,4,10,48,58,0,3,1,0,2,1,123,18,2,8,71,4,0,26,1,0,"1,78",4,"1,00","3,67",11,1,17,33,0,16
"org.apache.tools.ant.util.LineOrientedOutputStream",8,7,5,28,33,0,2,8,0,3,2,122,n/a,5,0,63,3,4,12,3,0,"2,17",5,"0,86","4,67",15,0,15,28,6,13
"org.apache.tools.ant.util.LineOrientedOutputStreamRedirector",2,4,4,33,37,0,3,1,0,3,1,39,11,2,2,28,1,0,16,3,0,"1,00",1,"0,60","1,60",2,0,12,8,0,5
"org.apache.tools.ant.util.LineTokenizer",8,1,7,27,34,294,2,6,0,2,1,82,5,4,3,60,3,0,20,0,0,"4,33",10,"0,67","11,33",30,2,8,34,0,13
"org.apache.tools.ant.util.LinkedHashtable",3,2,10,108,118,0,3,2,0,3,1,83,22,2,8,70,0,0,34,18,2,"1,00",1,"0,59","1,00",1,16,44,22,0,22
"org.apache.tools.ant.util.LoaderUtils",14,1,1,20,21,294,1,11,0,0,5,102,15,1,0,38,8,0,11,0,0,"1,25",2,"1,00","1,88",4,7,19,15,0,10
"org.apache.tools.ant.util.MergingMapper",7,2,1,20,21,0,1,6,0,1,2,41,1,1,0,15,3,0,11,0,0,"1,00",1,"0,80","0,60",1,1,5,3,0,5
"org.apache.tools.ant.util.OutputStreamFunneler",2,4,5,19,24,1,1,2,1,0,1,101,17,5,0,61,5,0,11,0,0,"1,71",4,"0,71","3,57",8,1,13,25,0,12
"org.apache.tools.ant.util.OutputStreamFunneler.Funnel",1,5,1,27,28,1,2,1,0,3,2,35,9,1,0,35,1,0,11,4,0,"1,00",1,"0,83","2,50",3,0,12,15,0,6
"org.apache.tools.ant.util.PackageNameMapper",2,0,10,24,34,0,2,1,0,1,1,27,6,0,10,10,0,0,17,1,0,"2,00",2,"1,00","4,00",4,1,5,4,0,2
"org.apache.tools.ant.util.ProcessUtil",2,1,0,15,15,0,1,2,0,0,1,38,9,0,0,23,2,0,11,0,0,"1,33",2,"0,67","3,33",7,1,11,10,0,4
