Chidamber-Kemerer metrics,Seg, 11 dez 2017 18:40:55 BRST
Class,CBO,DIT,LCOM,NOC,RFC,WMC
"org.apache.lucene.analysis.fa.PersianNormalizer",1,0,1,0,2,7
"org.apache.lucene.analysis.fa.TestPersianAnalyzer",4,2,1,0,11,8
"org.apache.lucene.analysis.fa.TestPersianNormalizationFilter",7,2,2,0,10,9
"org.apache.lucene.analysis.fi.FinnishAnalyzer",14,3,2,0,14,6
"org.apache.lucene.analysis.fi.FinnishAnalyzer.DefaultSetHolder",5,0,0,0,2,0
"org.apache.lucene.analysis.fi.FinnishLightStemFilter",6,3,1,0,8,4
"org.apache.lucene.analysis.fi.FinnishLightStemmer",1,0,1,0,9,54
"org.apache.lucene.analysis.fi.TestFinnishAnalyzer",4,2,1,0,7,4
"org.apache.lucene.analysis.fi.TestFinnishLightStemFilter",8,2,2,0,7,5
"org.apache.lucene.analysis.fr.ElisionFilter",10,3,1,0,16,13
"org.apache.lucene.analysis.fr.FrenchAnalyzer",16,3,2,0,23,15
"org.apache.lucene.analysis.fr.FrenchAnalyzer.DefaultSetHolder",6,0,0,0,3,0
"org.apache.lucene.analysis.fr.FrenchLightStemFilter",6,3,1,0,8,4
"org.apache.lucene.analysis.fr.FrenchLightStemmer",1,0,1,0,4,51
"org.apache.lucene.analysis.fr.FrenchMinimalStemFilter",6,3,1,0,8,4
"org.apache.lucene.analysis.fr.FrenchMinimalStemmer",0,0,1,0,1,9
"org.apache.lucene.analysis.fr.FrenchStemFilter",5,3,1,0,11,9
"org.apache.lucene.analysis.fr.FrenchStemmer",1,0,1,0,20,101
"org.apache.lucene.analysis.fr.TestElision",12,2,1,0,7,5
"org.apache.lucene.analysis.fr.TestFrenchAnalyzer",5,2,3,0,16,10
"org.apache.lucene.analysis.fr.TestFrenchLightStemFilter",8,2,2,0,9,6
"org.apache.lucene.analysis.fr.TestFrenchMinimalStemFilter",8,2,2,0,9,6
"org.apache.lucene.analysis.ga.IrishAnalyzer",15,3,2,0,15,6
"org.apache.lucene.analysis.ga.IrishAnalyzer.DefaultSetHolder",3,0,0,0,1,0
"org.apache.lucene.analysis.ga.IrishLowerCaseFilter",5,3,1,0,9,9
"org.apache.lucene.analysis.ga.TestIrishAnalyzer",4,2,1,0,10,6
"org.apache.lucene.analysis.ga.TestIrishLowerCaseFilter",7,2,2,0,5,3
"org.apache.lucene.analysis.gl.GalicianAnalyzer",12,3,2,0,13,6
"org.apache.lucene.analysis.gl.GalicianAnalyzer.DefaultSetHolder",4,0,0,0,2,0
"org.apache.lucene.analysis.gl.GalicianMinimalStemFilter",6,3,1,0,8,4
"org.apache.lucene.analysis.gl.GalicianMinimalStemmer",2,1,1,0,3,1
"org.apache.lucene.analysis.gl.GalicianStemFilter",6,3,1,0,8,4
"org.apache.lucene.analysis.gl.GalicianStemmer",3,1,1,0,3,9
"org.apache.lucene.analysis.gl.TestGalicianAnalyzer",4,2,1,0,7,4
"org.apache.lucene.analysis.gl.TestGalicianMinimalStemFilter",7,2,2,0,7,6
"org.apache.lucene.analysis.gl.TestGalicianStemFilter",10,2,2,0,5,4
"org.apache.lucene.analysis.hi.HindiAnalyzer",13,3,2,0,15,7
"org.apache.lucene.analysis.hi.HindiAnalyzer.DefaultSetHolder",2,0,0,0,1,0
"org.apache.lucene.analysis.hi.HindiNormalizationFilter",6,3,1,0,8,4
"org.apache.lucene.analysis.hi.HindiNormalizer",1,0,1,0,2,38
"org.apache.lucene.analysis.hi.HindiStemFilter",6,3,1,0,8,4
"org.apache.lucene.analysis.hi.HindiStemmer",1,0,1,0,2,6
"org.apache.lucene.analysis.hi.TestHindiAnalyzer",4,2,1,0,6,4
"org.apache.lucene.analysis.hi.TestHindiNormalizer",7,2,2,0,7,5
"org.apache.lucene.analysis.hi.TestHindiStemmer",7,2,2,0,9,7
"org.apache.lucene.analysis.hu.HungarianAnalyzer",14,3,2,0,14,6
"org.apache.lucene.analysis.hu.HungarianAnalyzer.DefaultSetHolder",5,0,0,0,2,0
"org.apache.lucene.analysis.hu.HungarianLightStemFilter",6,3,1,0,8,4
"org.apache.lucene.analysis.hu.HungarianLightStemmer",1,0,1,0,7,48
"org.apache.lucene.analysis.hu.TestHungarianAnalyzer",4,2,1,0,7,4
"org.apache.lucene.analysis.hu.TestHungarianLightStemFilter",8,2,2,0,5,4
"org.apache.lucene.analysis.hunspell.HunspellAffix",0,0,6,0,13,13
"org.apache.lucene.analysis.hunspell.HunspellDictionary",7,0,3,0,19,38
