,instance,commit_superclass,antecedants,antecedent support,consequent support,support,confidence,lift,leverage,conviction
28,org.apache.commons.lang.enum.Broken5OperationEnum,412c9606904180148afe5e108600704be1b1959c.Enum,org.apache.commons.lang.enum.Broken5OperationEnum,0.020134228187919462,0.020134228187919462,0.020134228187919462,1.0,49.66666666666667,0.019728841043196253,inf
29,org.apache.commons.lang.enum.Broken5OperationEnum,412c9606904180148afe5e108600704be1b1959c.Enum.Enum,org.apache.commons.lang.enum.Broken5OperationEnum,0.020134228187919462,0.020134228187919462,0.020134228187919462,1.0,49.66666666666667,0.019728841043196253,inf
30,org.apache.commons.lang.enum.Broken4OperationEnum,dd2053e555efed3b1d07bc2a2c6a4a1ce60e4819.Enum,org.apache.commons.lang.enum.Broken4OperationEnum,0.020134228187919462,0.020134228187919462,0.020134228187919462,1.0,49.66666666666667,0.019728841043196253,inf
31,org.apache.commons.lang.enum.Broken4OperationEnum,412c9606904180148afe5e108600704be1b1959c.Enum,org.apache.commons.lang.enum.Broken4OperationEnum,0.020134228187919462,0.020134228187919462,0.020134228187919462,1.0,49.66666666666667,0.019728841043196253,inf
32,org.apache.commons.lang.enum.Broken4OperationEnum,412c9606904180148afe5e108600704be1b1959c.Enum.Enum,org.apache.commons.lang.enum.Broken4OperationEnum,0.020134228187919462,0.020134228187919462,0.020134228187919462,1.0,49.66666666666667,0.019728841043196253,inf
33,org.apache.commons.lang.enum.Broken3OperationEnum,dd2053e555efed3b1d07bc2a2c6a4a1ce60e4819.Enum,org.apache.commons.lang.enum.Broken3OperationEnum,0.020134228187919462,0.020134228187919462,0.020134228187919462,1.0,49.66666666666667,0.019728841043196253,inf
34,org.apache.commons.lang.enum.Broken3OperationEnum,412c9606904180148afe5e108600704be1b1959c.Enum,org.apache.commons.lang.enum.Broken3OperationEnum,0.020134228187919462,0.020134228187919462,0.020134228187919462,1.0,49.66666666666667,0.019728841043196253,inf
35,org.apache.commons.lang.enum.Broken3OperationEnum,412c9606904180148afe5e108600704be1b1959c.Enum.Enum,org.apache.commons.lang.enum.Broken3OperationEnum,0.020134228187919462,0.020134228187919462,0.020134228187919462,1.0,49.66666666666667,0.019728841043196253,inf
36,org.apache.commons.lang.enum.Broken2OperationEnum,dd2053e555efed3b1d07bc2a2c6a4a1ce60e4819.Enum,org.apache.commons.lang.enum.Broken2OperationEnum,0.020134228187919462,0.020134228187919462,0.020134228187919462,1.0,49.66666666666667,0.019728841043196253,inf
37,org.apache.commons.lang.enum.Broken2OperationEnum,412c9606904180148afe5e108600704be1b1959c.Enum,org.apache.commons.lang.enum.Broken2OperationEnum,0.020134228187919462,0.020134228187919462,0.020134228187919462,1.0,49.66666666666667,0.019728841043196253,inf
38,org.apache.commons.lang.enum.Broken2OperationEnum,412c9606904180148afe5e108600704be1b1959c.Enum.Enum,org.apache.commons.lang.enum.Broken2OperationEnum,0.020134228187919462,0.020134228187919462,0.020134228187919462,1.0,49.66666666666667,0.019728841043196253,inf
39,org.apache.commons.lang.enum.Broken1OperationEnum,dd2053e555efed3b1d07bc2a2c6a4a1ce60e4819.Enum,org.apache.commons.lang.enum.Broken1OperationEnum,0.020134228187919462,0.020134228187919462,0.020134228187919462,1.0,49.66666666666667,0.019728841043196253,inf
40,org.apache.commons.lang.enum.Broken1OperationEnum,412c9606904180148afe5e108600704be1b1959c.Enum,org.apache.commons.lang.enum.Broken1OperationEnum,0.020134228187919462,0.020134228187919462,0.020134228187919462,1.0,49.66666666666667,0.019728841043196253,inf
41,org.apache.commons.lang.enum.Broken1OperationEnum,412c9606904180148afe5e108600704be1b1959c.Enum.Enum,org.apache.commons.lang.enum.Broken1OperationEnum,0.020134228187919462,0.020134228187919462,0.020134228187919462,1.0,49.66666666666667,0.019728841043196253,inf
42,org.apache.commons.lang.enums.ValuedEnumTest,d17bffa174a507998e343b60a5e8852821f36412junit.framework.TestCase,org.apache.commons.lang.enums.ValuedEnumTest,0.020134228187919462,0.020134228187919462,0.020134228187919462,1.0,49.66666666666667,0.019728841043196253,inf
43,org.apache.commons.lang.enums.ValuedEnumTest,412c9606904180148afe5e108600704be1b1959cjunit.framework.TestCase,org.apache.commons.lang.enums.ValuedEnumTest,0.020134228187919462,0.020134228187919462,0.020134228187919462,1.0,49.66666666666667,0.019728841043196253,inf
44,org.apache.commons.lang.enums.ValuedEnumTest,412c9606904180148afe5e108600704be1b1959cjunit.framework.TestCasejunit.framework.TestCase,org.apache.commons.lang.enums.ValuedEnumTest,0.020134228187919462,0.020134228187919462,0.020134228187919462,1.0,49.66666666666667,0.019728841043196253,inf
45,org.apache.commons.lang.enums.OperationEnum,d17bffa174a507998e343b60a5e8852821f36412.Enum,org.apache.commons.lang.enums.OperationEnum,0.020134228187919462,0.020134228187919462,0.020134228187919462,1.0,49.66666666666667,0.019728841043196253,inf
46,org.apache.commons.lang.enums.OperationEnum,412c9606904180148afe5e108600704be1b1959c.Enum,org.apache.commons.lang.enums.OperationEnum,0.020134228187919462,0.020134228187919462,0.020134228187919462,1.0,49.66666666666667,0.019728841043196253,inf
